Time step,Total load requested [kW],Total load served [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
1532,205.468,205.468,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1533,188.976,188.976,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1534,154.504,154.504,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1535,120.032,120.032,0,0,0,0,0,0,0,338.716,2976,100,
1536,84.444,84.444,0,0,0,0,0,0,0,0,2976,100,
1537,72.168,72.168,0,0,0,0,0,0,0,0,2976,100,
1538,67.084,67.084,0,0,0,0,0,0,0,0,2976,100,
1539,65.844,65.844,0,0,0,0,0,0,0,0,2976,100,
1540,65.348,65.348,0,0,0,0,0,0,0,0,0,0,
1541,71.052,71.052,0,0,0,0,0,0,0,0,0,0,
1542,92.504,92.504,0,0,0,0,0,0,0,0,0,0,
1543,120.032,120.032,0,0,0,0,0,0,0,0,0,0,
1544,109.864,109.864,0,0,0,0,0,0,0,0,0,0,
1545,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
1546,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1547,99.572,99.572,0,0,0,0,0,0,0,0,0,0,
1548,95.976,95.976,0,0,0,0,0,0,0,0,0,0,
1549,94.86,94.86,0,0,0,0,0,0,0,0,0,0,
1550,93.372,93.372,0,0,0,0,0,0,0,0,0,0,
1551,96.472,96.472,0,0,0,0,0,0,0,0,0,0,
1552,107.136,107.136,0,0,0,0,0,0,0,0,0,0,
1553,134.168,134.168,0,0,0,0,0,0,0,0,0,0,
1554,165.416,165.416,0,0,0,0,0,0,0,0,0,0,
1555,194.556,194.556,0,0,0,0,0,0,0,0,1488,50,
1556,210.924,210.924,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1557,194.06,194.06,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1558,159.588,159.588,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1559,124.992,124.992,0,0,0,0,0,0,0,338.716,2976,100,
1560,89.156,89.156,0,0,0,0,0,0,0,0,2976,100,
1561,76.508,76.508,0,0,0,0,0,0,0,0,2976,100,
1562,71.3,71.3,0,0,0,0,0,0,0,0,2976,100,
1563,69.936,69.936,0,0,0,0,0,0,0,0,2976,100,
1564,69.068,69.068,0,0,0,0,0,0,0,0,0,0,
1565,74.524,74.524,0,0,0,0,0,0,0,0,0,0,
1566,95.356,95.356,0,0,0,0,0,0,0,0,0,0,
1567,121.892,121.892,0,0,0,0,0,0,0,0,0,0,
1568,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1569,97.836,97.836,0,0,0,0,0,0,0,0,0,0,
1570,100.936,100.936,0,0,0,0,0,0,0,0,0,0,
1571,99.076,99.076,0,0,0,0,0,0,0,0,0,0,
1572,93.992,93.992,0,0,0,0,0,0,0,0,0,0,
1573,90.892,90.892,0,0,0,0,0,0,0,0,0,0,
1574,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1575,89.156,89.156,0,0,0,0,0,0,0,0,0,0,
1576,99.696,99.696,0,0,0,0,0,0,0,0,0,0,
1577,126.728,126.728,0,0,0,0,0,0,0,0,0,0,
1578,159.464,159.464,0,0,0,0,0,0,0,0,0,0,
1579,189.224,189.224,0,0,0,0,0,0,0,0,1488,50,
1580,206.212,206.212,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1581,190.092,190.092,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1582,156.116,156.116,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1583,122.264,122.264,0,0,0,0,0,0,0,338.716,2976,100,
1584,86.8,86.8,0,0,0,0,0,0,0,0,2976,100,
1585,74.4,74.4,0,0,0,0,0,0,0,0,2976,100,
1586,69.316,69.316,0,0,0,0,0,0,0,0,2976,100,
1587,68.572,68.572,0,0,0,0,0,0,0,0,2976,100,
1588,68.2,68.2,0,0,0,0,0,0,0,0,0,0,
1589,73.78,73.78,0,0,0,0,0,0,0,0,0,0,
1590,95.232,95.232,0,0,0,0,0,0,0,0,0,0,
1591,121.272,121.272,0,0,0,0,0,0,0,0,0,0,
1592,109.368,109.368,0,0,0,0,0,0,0,0,0,0,
1593,93.248,93.248,0,0,0,0,0,0,0,0,0,0,
1594,93.62,93.62,0,0,0,0,0,0,0,0,0,0,
1595,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
1596,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1597,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1598,84.072,84.072,0,0,0,0,0,0,0,0,0,0,
1599,87.296,87.296,0,0,0,0,0,0,0,0,0,0,
1600,98.208,98.208,0,0,0,0,0,0,0,0,0,0,
1601,123.752,123.752,0,0,0,0,0,0,0,0,0,0,
1602,157.976,157.976,0,0,0,0,0,0,0,0,0,0,
1603,187.488,187.488,0,0,0,0,0,0,0,0,1488,50,
1604,203.856,203.856,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1605,186.744,186.744,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1606,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1607,116.56,116.56,0,0,0,0,0,0,0,338.716,2976,100,
1608,82.336,82.336,0,0,0,0,0,0,0,0,2976,100,
1609,70.06,70.06,0,0,0,0,0,0,0,0,2976,100,
1610,65.348,65.348,0,0,0,0,0,0,0,0,2976,100,
1611,64.356,64.356,0,0,0,0,0,0,0,0,2976,100,
1612,64.232,64.232,0,0,0,0,0,0,0,0,0,0,
1613,70.308,70.308,0,0,0,0,0,0,0,0,0,0,
1614,91.884,91.884,0,0,0,0,0,0,0,0,0,0,
1615,120.28,120.28,0,0,0,0,0,0,0,0,0,0,
1616,109.864,109.864,0,0,0,0,0,0,0,0,0,0,
1617,95.976,95.976,0,0,0,0,0,0,0,0,0,0,
1618,96.844,96.844,0,0,0,0,0,0,0,0,0,0,
1619,96.224,96.224,0,0,0,0,0,0,0,0,0,0,
1620,92.752,92.752,0,0,0,0,0,0,0,0,0,0,
1621,91.14,91.14,0,0,0,0,0,0,0,0,0,0,
1622,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1623,92.132,92.132,0,0,0,0,0,0,0,0,0,0,
1624,102.672,102.672,0,0,0,0,0,0,0,0,0,0,
1625,128.216,128.216,0,0,0,0,0,0,0,0,0,0,
1626,162.192,162.192,0,0,0,0,0,0,0,0,0,0,
1627,191.828,191.828,0,0,0,0,0,0,0,0,1488,50,
1628,208.196,208.196,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1629,191.208,191.208,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1630,155.124,155.124,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1631,117.924,117.924,0,0,0,0,0,0,0,338.716,2976,100,
1632,80.228,80.228,0,0,0,0,0,0,0,0,2976,100,
1633,68.2,68.2,0,0,0,0,0,0,0,0,2976,100,
1634,63.86,63.86,0,0,0,0,0,0,0,0,2976,100,
1635,63.116,63.116,0,0,0,0,0,0,0,0,2976,100,
1636,63.488,63.488,0,0,0,0,0,0,0,0,0,0,
1637,69.688,69.688,0,0,0,0,0,0,0,0,0,0,
1638,91.76,91.76,0,0,0,0,0,0,0,0,0,0,
1639,120.032,120.032,0,0,0,0,0,0,0,0,0,0,
1640,109.864,109.864,0,0,0,0,0,0,0,0,0,0,
1641,95.976,95.976,0,0,0,0,0,0,0,0,0,0,
1642,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
1643,96.224,96.224,0,0,0,0,0,0,0,0,0,0,
1644,92.752,92.752,0,0,0,0,0,0,0,0,0,0,
1645,91.14,91.14,0,0,0,0,0,0,0,0,0,0,
1646,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1647,92.132,92.132,0,0,0,0,0,0,0,0,0,0,
1648,102.672,102.672,0,0,0,0,0,0,0,0,0,0,
1649,128.216,128.216,0,0,0,0,0,0,0,0,0,0,
1650,162.192,162.192,0,0,0,0,0,0,0,0,0,0,
1651,191.828,191.828,0,0,0,0,0,0,0,0,1488,50,
1652,208.196,208.196,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1653,191.208,191.208,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1654,155.124,155.124,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1655,117.924,117.924,0,0,0,0,0,0,0,338.716,2976,100,
1656,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1657,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1658,61.256,61.256,0,0,0,0,0,0,0,0,2976,100,
1659,60.884,60.884,0,0,0,0,0,0,0,0,2976,100,
1660,61.256,61.256,0,0,0,0,0,0,0,0,0,0,
1661,67.208,67.208,0,0,0,0,0,0,0,0,0,0,
1662,87.668,87.668,0,0,0,0,0,0,0,0,0,0,
1663,115.444,115.444,0,0,0,0,0,0,0,0,0,0,
1664,103.54,103.54,0,0,0,0,0,0,0,0,0,0,
1665,88.04,88.04,0,0,0,0,0,0,0,0,0,0,
1666,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1667,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1668,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1669,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1670,84.072,84.072,0,0,0,0,0,0,0,0,0,0,
1671,89.032,89.032,0,0,0,0,0,0,0,0,0,0,
1672,108.252,108.252,0,0,0,0,0,0,0,0,0,0,
1673,139.748,139.748,0,0,0,0,0,0,0,0,0,0,
1674,157.976,157.976,0,0,0,0,0,0,0,0,0,0,
1675,187.488,187.488,0,0,0,0,0,0,0,0,1488,50,
1676,203.856,203.856,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1677,186.744,186.744,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1678,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1679,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1680,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1681,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1682,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1683,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1684,58.032,58.032,0,0,0,0,0,0,0,0,0,0,
1685,64.48,64.48,0,0,0,0,0,0,0,0,0,0,
1686,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1687,113.212,113.212,0,0,0,0,0,0,0,0,0,0,
1688,101.556,101.556,0,0,0,0,0,0,0,0,0,0,
1689,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1690,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1691,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1692,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1693,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1694,85.932,85.932,0,0,0,0,0,0,0,0,0,0,
1695,96.72,96.72,0,0,0,0,0,0,0,0,0,0,
1696,118.048,118.048,0,0,0,0,0,0,0,0,0,0,
1697,154.008,154.008,0,0,0,0,0,0,0,0,0,0,
1698,186.496,186.496,0,0,0,0,0,0,0,0,0,0,
1699,212.04,212.04,0,0,0,0,0,0,0,0,1488,50,
1700,222.704,222.704,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1701,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1702,154.38,154.38,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1703,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1704,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1705,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1706,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1707,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1708,57.164,57.164,0,0,0,0,0,0,0,0,0,0,
1709,62.62,62.62,0,0,0,0,0,0,0,0,0,0,
1710,81.344,81.344,0,0,0,0,0,0,0,0,0,0,
1711,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1712,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1713,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1714,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1715,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1716,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1717,93,93,0,0,0,0,0,0,0,0,0,0,
1718,106.144,106.144,0,0,0,0,0,0,0,0,0,0,
1719,127.844,127.844,0,0,0,0,0,0,0,0,0,0,
1720,145.204,145.204,0,0,0,0,0,0,0,0,0,0,
1721,177.072,177.072,0,0,0,0,0,0,0,0,0,0,
1722,207.824,207.824,0,0,0,0,0,0,0,0,0,0,
1723,231.384,231.384,0,0,0,0,0,0,0,0,1488,50,
1724,206.584,206.584,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1725,186.744,186.744,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1726,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1727,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1728,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1729,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1730,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1731,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1732,57.164,57.164,0,0,0,0,0,0,0,0,0,0,
1733,62.62,62.62,0,0,0,0,0,0,0,0,0,0,
1734,81.344,81.344,0,0,0,0,0,0,0,0,0,0,
1735,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1736,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1737,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1738,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1739,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1740,88.536,88.536,0,0,0,0,0,0,0,0,0,0,
1741,105.4,105.4,0,0,0,0,0,0,0,0,0,0,
1742,125.736,125.736,0,0,0,0,0,0,0,0,0,0,
1743,150.66,150.66,0,0,0,0,0,0,0,0,0,0,
1744,168.268,168.268,0,0,0,0,0,0,0,0,0,0,
1745,201.996,201.996,0,0,0,0,0,0,0,0,0,0,
1746,226.176,226.176,0,0,0,0,0,0,0,0,0,0,
1747,245.52,245.52,0,0,0,0,0,0,0,0,1488,50,
1748,248.744,248.744,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1749,215.388,215.388,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1750,169.384,169.384,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1751,124.248,124.248,0,0,0,0,0,0,0,338.716,2976,100,
1752,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1753,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1754,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1755,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1756,57.164,57.164,0,0,0,0,0,0,0,0,0,0,
1757,62.62,62.62,0,0,0,0,0,0,0,0,0,0,
1758,81.344,81.344,0,0,0,0,0,0,0,0,0,0,
1759,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1760,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1761,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1762,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1763,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1764,87.668,87.668,0,0,0,0,0,0,0,0,0,0,
1765,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
1766,120.9,120.9,0,0,0,0,0,0,0,0,0,0,
1767,136.772,136.772,0,0,0,0,0,0,0,0,0,0,
1768,157.728,157.728,0,0,0,0,0,0,0,0,0,0,
1769,196.168,196.168,0,0,0,0,0,0,0,0,0,0,
1770,221.836,221.836,0,0,0,0,0,0,0,0,0,0,
1771,247.504,247.504,0,0,0,0,0,0,0,0,1488,50,
1772,253.084,253.084,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1773,221.216,221.216,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1774,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1775,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1776,79.856,79.856,0,0,0,0,0,0,0,0,2976,100,
1777,66.092,66.092,0,0,0,0,0,0,0,0,2976,100,
1778,60.14,60.14,0,0,0,0,0,0,0,0,2976,100,
1779,58.28,58.28,0,0,0,0,0,0,0,0,2976,100,
1780,57.536,57.536,0,0,0,0,0,0,0,0,0,0,
1781,63.116,63.116,0,0,0,0,0,0,0,0,0,0,
1782,82.708,82.708,0,0,0,0,0,0,0,0,0,0,
1783,113.832,113.832,0,0,0,0,0,0,0,0,0,0,
1784,104.904,104.904,0,0,0,0,0,0,0,0,0,0,
1785,93.248,93.248,0,0,0,0,0,0,0,0,0,0,
1786,94.984,94.984,0,0,0,0,0,0,0,0,0,0,
1787,103.416,103.416,0,0,0,0,0,0,0,0,0,0,
1788,112.22,112.22,0,0,0,0,0,0,0,0,0,0,
1789,127.596,127.596,0,0,0,0,0,0,0,0,0,0,
1790,142.972,142.972,0,0,0,0,0,0,0,0,0,0,
1791,160.58,160.58,0,0,0,0,0,0,0,0,0,0,
1792,173.476,173.476,0,0,0,0,0,0,0,0,0,0,
1793,204.724,204.724,0,0,0,0,0,0,0,0,0,0,
1794,229.648,229.648,0,0,0,0,0,0,0,0,0,0,
1795,250.48,250.48,0,0,0,0,0,0,0,0,1488,50,
1796,253.828,253.828,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1797,224.688,224.688,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1798,178.064,178.064,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1799,126.356,126.356,0,0,0,0,0,0,0,338.716,2976,100,
1800,79.856,79.856,0,0,0,0,0,0,0,0,2976,100,
1801,66.092,66.092,0,0,0,0,0,0,0,0,2976,100,
1802,60.14,60.14,0,0,0,0,0,0,0,0,2976,100,
1803,58.28,58.28,0,0,0,0,0,0,0,0,2976,100,
1804,57.536,57.536,0,0,0,0,0,0,0,0,0,0,
1805,63.116,63.116,0,0,0,0,0,0,0,0,0,0,
1806,82.708,82.708,0,0,0,0,0,0,0,0,0,0,
1807,113.832,113.832,0,0,0,0,0,0,0,0,0,0,
1808,104.904,104.904,0,0,0,0,0,0,0,0,0,0,
1809,93.248,93.248,0,0,0,0,0,0,0,0,0,0,
1810,94.984,94.984,0,0,0,0,0,0,0,0,0,0,
1811,96.224,96.224,0,0,0,0,0,0,0,0,0,0,
1812,106.02,106.02,0,0,0,0,0,0,0,0,0,0,
1813,121.396,121.396,0,0,0,0,0,0,0,0,0,0,
1814,137.64,137.64,0,0,0,0,0,0,0,0,0,0,
1815,156.24,156.24,0,0,0,0,0,0,0,0,0,0,
1816,170.376,170.376,0,0,0,0,0,0,0,0,0,0,
1817,202.368,202.368,0,0,0,0,0,0,0,0,0,0,
1818,229.4,229.4,0,0,0,0,0,0,0,0,0,0,
1819,250.108,250.108,0,0,0,0,0,0,0,0,1488,50,
1820,258.54,258.54,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1821,228.532,228.532,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1822,178.56,178.56,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1823,128.588,128.588,0,0,0,0,0,0,0,338.716,2976,100,
1824,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1825,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1826,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1827,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1828,57.164,57.164,0,0,0,0,0,0,0,0,0,0,
1829,62.62,62.62,0,0,0,0,0,0,0,0,0,0,
1830,81.344,81.344,0,0,0,0,0,0,0,0,0,0,
1831,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1832,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1833,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1834,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1835,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1836,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
1837,107.26,107.26,0,0,0,0,0,0,0,0,0,0,
1838,125.24,125.24,0,0,0,0,0,0,0,0,0,0,
1839,146.196,146.196,0,0,0,0,0,0,0,0,0,0,
1840,164.796,164.796,0,0,0,0,0,0,0,0,0,0,
1841,199.888,199.888,0,0,0,0,0,0,0,0,0,0,
1842,224.44,224.44,0,0,0,0,0,0,0,0,0,0,
1843,241.8,241.8,0,0,0,0,0,0,0,0,1488,50,
1844,232.624,232.624,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1845,188.728,188.728,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1846,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1847,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1848,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1849,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1850,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1851,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1852,57.164,57.164,0,0,0,0,0,0,0,0,0,0,
1853,62.62,62.62,0,0,0,0,0,0,0,0,0,0,
1854,81.344,81.344,0,0,0,0,0,0,0,0,0,0,
1855,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1856,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1857,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1858,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1859,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1860,99.448,99.448,0,0,0,0,0,0,0,0,0,0,
1861,114.328,114.328,0,0,0,0,0,0,0,0,0,0,
1862,130.944,130.944,0,0,0,0,0,0,0,0,0,0,
1863,150.164,150.164,0,0,0,0,0,0,0,0,0,0,
1864,167.276,167.276,0,0,0,0,0,0,0,0,0,0,
1865,201.252,201.252,0,0,0,0,0,0,0,0,0,0,
1866,223.076,223.076,0,0,0,0,0,0,0,0,0,0,
1867,242.172,242.172,0,0,0,0,0,0,0,0,1488,50,
1868,251.844,251.844,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1869,220.348,220.348,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1870,173.6,173.6,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1871,125.86,125.86,0,0,0,0,0,0,0,338.716,2976,100,
1872,78.988,78.988,0,0,0,0,0,0,0,0,2976,100,
1873,65.596,65.596,0,0,0,0,0,0,0,0,2976,100,
1874,59.892,59.892,0,0,0,0,0,0,0,0,2976,100,
1875,58.156,58.156,0,0,0,0,0,0,0,0,2976,100,
1876,57.164,57.164,0,0,0,0,0,0,0,0,0,0,
1877,62.62,62.62,0,0,0,0,0,0,0,0,0,0,
1878,81.344,81.344,0,0,0,0,0,0,0,0,0,0,
1879,111.104,111.104,0,0,0,0,0,0,0,0,0,0,
1880,100.812,100.812,0,0,0,0,0,0,0,0,0,0,
1881,87.544,87.544,0,0,0,0,0,0,0,0,0,0,
1882,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
1883,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1884,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1885,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1886,84.072,84.072,0,0,0,0,0,0,0,0,0,0,
1887,87.296,87.296,0,0,0,0,0,0,0,0,0,0,
1888,98.208,98.208,0,0,0,0,0,0,0,0,0,0,
1889,123.752,123.752,0,0,0,0,0,0,0,0,0,0,
1890,157.976,157.976,0,0,0,0,0,0,0,0,0,0,
1891,187.488,187.488,0,0,0,0,0,0,0,0,1488,50,
1892,203.856,203.856,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1893,186.744,186.744,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1894,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1895,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1896,79.98,79.98,0,0,0,0,0,0,0,0,2976,100,
1897,68.2,68.2,0,0,0,0,0,0,0,0,2976,100,
1898,63.488,63.488,0,0,0,0,0,0,0,0,2976,100,
1899,62.744,62.744,0,0,0,0,0,0,0,0,2976,100,
1900,62.868,62.868,0,0,0,0,0,0,0,0,0,0,
1901,68.82,68.82,0,0,0,0,0,0,0,0,0,0,
1902,89.9,89.9,0,0,0,0,0,0,0,0,0,0,
1903,116.932,116.932,0,0,0,0,0,0,0,0,0,0,
1904,105.896,105.896,0,0,0,0,0,0,0,0,0,0,
1905,92.008,92.008,0,0,0,0,0,0,0,0,0,0,
1906,93.496,93.496,0,0,0,0,0,0,0,0,0,0,
1907,91.14,91.14,0,0,0,0,0,0,0,0,0,0,
1908,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1909,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1910,84.072,84.072,0,0,0,0,0,0,0,0,0,0,
1911,87.296,87.296,0,0,0,0,0,0,0,0,0,0,
1912,98.208,98.208,0,0,0,0,0,0,0,0,0,0,
1913,123.752,123.752,0,0,0,0,0,0,0,0,0,0,
1914,157.976,157.976,0,0,0,0,0,0,0,0,0,0,
1915,187.488,187.488,0,0,0,0,0,0,0,0,1488,50,
1916,203.856,203.856,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1917,186.744,186.744,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1918,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1919,116.808,116.808,0,0,0,0,0,0,0,338.716,2976,100,
1920,81.344,81.344,0,0,0,0,0,0,0,0,2976,100,
1921,68.944,68.944,0,0,0,0,0,0,0,0,2976,100,
1922,64.356,64.356,0,0,0,0,0,0,0,0,2976,100,
1923,63.612,63.612,0,0,0,0,0,0,0,0,2976,100,
1924,63.364,63.364,0,0,0,0,0,0,0,0,0,0,
1925,69.316,69.316,0,0,0,0,0,0,0,0,0,0,
1926,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1927,116.684,116.684,0,0,0,0,0,0,0,0,0,0,
1928,105.4,105.4,0,0,0,0,0,0,0,0,0,0,
1929,90.024,90.024,0,0,0,0,0,0,0,0,0,0,
1930,90.396,90.396,0,0,0,0,0,0,0,0,0,0,
1931,89.776,89.776,0,0,0,0,0,0,0,0,0,0,
1932,86.8,86.8,0,0,0,0,0,0,0,0,0,0,
1933,85.684,85.684,0,0,0,0,0,0,0,0,0,0,
1934,84.072,84.072,0,0,0,0,0,0,0,0,0,0,
1935,87.296,87.296,0,0,0,0,0,0,0,0,0,0,
1936,98.208,98.208,0,0,0,0,0,0,0,0,0,0,
1937,123.752,123.752,0,0,0,0,0,0,0,0,0,0,
1938,157.976,157.976,0,0,0,0,0,0,0,0,0,0,
1939,187.488,187.488,0,0,0,0,0,0,0,0,1488,50,
1940,203.856,203.856,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
1941,186.744,186.744,0,0,0,0,0,0,0,409.2,2265.48,76.125,
1942,151.528,151.528,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
1943,115.94,115.94,0,0,0,0,0,0,0,338.716,2976,100,
1944,79.856,79.856,0,0,0,0,0,0,0,0,2976,100,
1945,66.092,66.092,0,0,0,0,0,0,0,0,2976,100,
1946,60.636,60.636,0,0,0,0,0,0,0,0,2976,100,
