Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
3876,48400,48400,965,805.775,159.225,0.801156,965,135100,135100,120000,0,0,0,165795,0,220000,100,0,0,0,
3877,53380,53380,937,782.395,154.605,0.835744,937,131180,131180,120000,0,0,0,165795,0,220000,100,0,0,0,
3878,59220,59220,851,710.585,140.415,0.885142,851,119140,119140,114374,0,0,0,165795,0,220000,100,0,0,0,
3879,62760,62760,713,595.355,117.645,0.968474,713,99820,99820,95827.2,0,0,0,165795,0,220000,100,0,0,0,
3880,74580,74580,540,307.748,60.9315,0.8,368.679,51615.1,77687.5,74580,26072.4,0,0,165795,26072.4,192669,87.5767,0,0,0,
3881,85160,85160,341,102.912,20.3757,0.8,123.288,17260.3,88708.3,85160,71448.1,28651,0,139722,71448.1,117771,53.5322,0,0,0,
3882,83180,83180,144,0,0,0.8,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,0,0,
3883,77760,77760,26,0,0,0.8,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,255000,51,
3884,74220,74220,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,66000,318360,63.672,
3885,69700,69700,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,66000,381720,76.344,
3886,58380,58380,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,66000,445080,89.016,
3887,46740,46740,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,57208.3,500000,100,
3888,36340,36340,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,500000,100,
3889,30180,30180,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,500000,100,
3890,24980,24980,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,500000,100,
3891,23360,23360,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,500000,100,
3892,20920,20920,0,0,0,0,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,0,0,
3893,20680,20680,25,0,0,0.8,0,0,0,0,0,107165,0,68274.2,0,117771,53.5322,0,0,0,
3894,24060,24060,146,121.91,24.09,0.898333,146,20440,0,0,-20440,107165,20440,68274.2,0,137269,62.3951,0,0,0,
3895,28040,28040,341,270.857,70.1433,0.727799,341,47740,0,0,-47740,86725.3,47740,86874.6,0,182810,83.0956,0,0,0,
3896,28160,28160,541,430.173,110.827,0.728511,541,75740,36754.7,35284.5,-38985.3,38985.3,38985.3,130318,0,220000,100,0,0,0,
3897,32320,32320,714,576.028,137.972,0.739071,714,99960,99960,95961.6,0,0,0,165795,0,220000,100,0,0,0,
3898,43000,43000,845,691.664,153.336,0.751971,845,118300,118300,113568,0,0,0,165795,0,220000,100,0,0,0,
3899,47000,47000,931,773.938,157.062,0.772751,931,130340,130340,120000,0,0,0,165795,0,220000,100,0,0,0,
3900,53940,53940,958,800.194,157.806,0.79583,958,134120,134120,120000,0,0,0,165795,0,220000,100,0,0,0,
3901,60680,60680,933,779.055,153.945,0.832475,933,130620,130620,120000,0,0,0,165795,0,220000,100,0,0,0,
3902,68980,68980,842,703.07,138.93,0.875821,842,117880,117880,113165,0,0,0,165795,0,220000,100,0,0,0,
3903,75500,75500,702,586.17,115.83,0.953122,702,98280,98280,94348.8,0,0,0,165795,0,220000,100,0,0,0,
3904,81920,81920,527,308.186,61.0182,0.8,369.204,51688.6,85333.3,81920,33644.7,0,0,165795,33644.7,184731,83.9685,0,0,0,
3905,91960,91960,329,103.546,20.5012,0.8,124.047,17366.5,95791.7,91960,78425.1,36972.2,0,132150,78425.1,102519,46.5995,0,0,0,
3906,87300,87300,132,0,0,0.8,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,0,0,
3907,82360,82360,22,0,0,0.8,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,255000,51,
3908,78080,78080,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,66000,318360,63.672,
3909,72900,72900,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,66000,381720,76.344,
3910,60260,60260,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,66000,445080,89.016,
3911,50340,50340,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,57208.3,500000,100,
3912,37100,37100,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,500000,100,
3913,31380,31380,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,500000,100,
3914,27180,27180,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,500000,100,
3915,25080,25080,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,500000,100,
3916,22700,22700,0,0,0,0,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,0,0,
3917,21640,21640,27,0,0,0.8,0,0,0,0,0,123154,0,53724.8,0,102519,46.5995,0,0,0,
3918,24860,24860,152,126.92,25.08,0.942085,152,21280,0,0,-21280,123154,21280,53724.8,0,122819,55.8267,0,0,0,
3919,29160,29160,347,281.188,65.8121,0.742688,347,48580,0,0,-48580,101874,48580,73089.6,0,169161,76.8914,0,0,0,
3920,28920,28920,542,432.655,109.345,0.731195,542,75880,22586.3,21682.9,-53293.7,53293.7,53293.7,117297,0,220000,100,0,0,0,
3921,32400,32400,711,572.057,138.943,0.736964,711,99540,99540,95558.4,0,0,0,165795,0,220000,100,0,0,0,
3922,42540,42540,849,697.763,151.237,0.756317,849,118860,118860,114106,0,0,0,165795,0,220000,100,0,0,0,
3923,44220,44220,930,773.02,156.98,0.772529,930,130200,130200,120000,0,0,0,165795,0,220000,100,0,0,0,
3924,48700,48700,958,800.157,157.843,0.796267,958,134120,134120,120000,0,0,0,165795,0,220000,100,0,0,0,
3925,53920,53920,931,777.385,153.615,0.830936,931,130340,130340,120000,0,0,0,165795,0,220000,100,0,0,0,
3926,61540,61540,844,704.74,139.26,0.87788,844,118160,118160,113434,0,0,0,165795,0,220000,100,0,0,0,
3927,68480,68480,706,589.51,116.49,0.958066,706,98840,98840,94886.4,0,0,0,165795,0,220000,100,0,0,0,
3928,74740,74740,533,308.652,61.1106,0.8,369.763,51766.8,77854.2,74740,26087.3,0,0,165795,26087.3,192653,87.5696,0,0,0,
3929,88260,88260,334,104.196,20.63,0.8,124.826,17475.7,91937.5,88260,74461.8,28667.4,0,139707,74461.8,114596,52.089,0,0,0,
3930,83060,83060,140,0,0,0.8,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,0,0,
3931,78160,78160,24,0,0,0.8,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,255000,51,
3932,74600,74600,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,66000,318360,63.672,
3933,72200,72200,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,66000,381720,76.344,
3934,59780,59780,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,66000,445080,89.016,
3935,48220,48220,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,57208.3,500000,100,
3936,37260,37260,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,500000,100,
3937,30620,30620,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,500000,100,
3938,27560,27560,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,500000,100,
3939,24000,24000,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,500000,100,
3940,21760,21760,0,0,0,0,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,0,0,
3941,21220,21220,23,0,0,0.8,0,0,0,0,0,110494,0,65245.5,0,114596,52.089,0,0,0,
3942,25840,25840,137,114.395,22.605,0.855398,137,19180,0,0,-19180,110494,19180,65245.5,0,132892,60.4056,0,0,0,
3943,29900,29900,328,249.969,78.0307,0.703982,328,45920,0,0,-45920,91313.6,45920,82699.3,0,176697,80.3169,0,0,0,
3944,29720,29720,527,407.948,119.052,0.712234,527,73780,28386.4,27250.9,-45393.6,45393.6,45393.6,124486,0,220000,100,0,0,0,
3945,33180,33180,700,554.931,145.069,0.726512,700,98000,98000,94080,0,0,0,165795,0,220000,100,0,0,0,
3946,44140,44140,833,675.1,157.9,0.742796,833,116620,116620,111955,0,0,0,165795,0,220000,100,0,0,0,
3947,47280,47280,914,753.394,160.606,0.759792,914,127960,127960,120000,0,0,0,165795,0,220000,100,0,0,0,
3948,51200,51200,946,789.983,156.017,0.786678,946,132440,132440,120000,0,0,0,165795,0,220000,100,0,0,0,
3949,58900,58900,914,763.19,150.81,0.815951,914,127960,127960,120000,0,0,0,165795,0,220000,100,0,0,0,
3950,65100,65100,830,693.05,136.95,0.863238,830,116200,116200,111552,0,0,0,165795,0,220000,100,0,0,0,
3951,71700,71700,689,575.315,113.685,0.934452,689,96460,96460,92601.6,0,0,0,165795,0,220000,100,0,0,0,
3952,79600,79600,514,309.146,61.2084,0.8,370.355,51849.7,82916.7,79600,31067,0,0,165795,31067,187433,85.1968,0,0,0,
3953,89700,89700,314,104.863,20.762,0.8,125.625,17587.5,93437.5,89700,75850,34139.5,0,134728,75850,107921,49.0548,0,0,0,
3954,86600,86600,124,0,0,0.8,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,0,0,
3955,80900,80900,19,0,0,0.8,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,255000,51,
3956,78200,78200,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,66000,318360,63.672,
3957,75580,75580,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,66000,381720,76.344,
3958,64160,64160,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,66000,445080,89.016,
3959,51400,51400,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,57208.3,500000,100,
3960,40280,40280,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,500000,100,
3961,33980,33980,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,500000,100,
3962,30220,30220,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,500000,100,
3963,28240,28240,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,500000,100,
3964,24840,24840,0,0,0,0,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,0,0,
3965,24820,24820,26,0,0,0.8,0,0,0,0,0,117491,0,58877.6,0,107921,49.0548,0,0,0,
3966,28360,28360,148,123.58,24.42,0.930992,148,20720,0,0,-20720,117491,20720,58877.6,0,127686,58.0391,0,0,0,
3967,32640,32640,340,271.625,68.3754,0.731758,340,47600,0,0,-47600,96771.2,47600,77732.8,0,173094,78.6789,0,0,0,
3968,33620,33620,532,417.575,114.425,0.720251,532,74480,25308.8,24296.4,-49171.2,49171.2,49171.2,121049,0,220000,100,0,0,0,
3969,36600,36600,703,560.652,142.348,0.730545,703,98420,98420,94483.2,0,0,0,165795,0,220000,100,0,0,0,
3970,46940,46940,835,678.663,156.337,0.745275,835,116900,116900,112224,0,0,0,165795,0,220000,100,0,0,0,
3971,50720,50720,915,755.019,159.981,0.761135,915,128100,128100,120000,0,0,0,165795,0,220000,100,0,0,0,
3972,54780,54780,941,785.214,155.786,0.782856,941,131740,131740,120000,0,0,0,165795,0,220000,100,0,0,0,
3973,60560,60560,917,765.695,151.305,0.818766,917,128380,128380,120000,0,0,0,165795,0,220000,100,0,0,0,
3974,66900,66900,832,694.72,137.28,0.86518,832,116480,116480,111821,0,0,0,165795,0,220000,100,0,0,0,
3975,74940,74940,699,583.665,115.335,0.947393,699,97860,97860,93945.6,0,0,0,165795,0,220000,100,0,0,0,
3976,79660,79660,527,309.667,61.3115,0.8,370.978,51937,82979.2,79660,31042.2,0,0,165795,31042.2,187459,85.2086,0,0,0,
3977,94220,94220,331,105.544,20.8969,0.8,126.441,17701.8,98145.8,94220,80444.1,34112.3,0,134752,80444.1,103131,46.8776,0,0,0,
3978,90260,90260,138,0,0,0.8,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,0,0,
3979,85120,85120,23,0,0,0.8,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,255000,51,
3980,81280,81280,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,66000,318360,63.672,
3981,78620,78620,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,66000,381720,76.344,
3982,66780,66780,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,66000,445080,89.016,
3983,52460,52460,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,57208.3,500000,100,
3984,41440,41440,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,500000,100,
3985,34060,34060,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,500000,100,
3986,29380,29380,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,500000,100,
3987,26660,26660,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,500000,100,
3988,24180,24180,0,0,0,0,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,0,0,
3989,24000,24000,26,0,0,0.8,0,0,0,0,0,122512,0,54308.4,0,103131,46.8776,0,0,0,
3990,27840,27840,148,123.58,24.42,0.938023,148,20720,0,0,-20720,122512,20720,54308.4,0,122896,55.8619,0,0,0,
3991,31840,31840,342,275.564,66.4362,0.738078,342,47880,0,0,-47880,101792,47880,73163.6,0,168571,76.6231,0,0,0,
3992,33100,33100,539,430.124,108.876,0.730974,539,75460,21547.6,20685.7,-53912.4,53912.4,53912.4,116734,0,220000,100,0,0,0,
3993,37040,37040,710,572.539,137.461,0.738711,710,99400,99400,95424,0,0,0,165795,0,220000,100,0,0,0,
3994,48920,48920,850,700.377,149.623,0.75933,850,119000,119000,114240,0,0,0,165795,0,220000,100,0,0,0,
3995,52440,52440,930,773.606,156.394,0.774088,930,130200,130200,120000,0,0,0,165795,0,220000,100,0,0,0,
3996,57360,57360,960,801.509,158.491,0.798956,960,134400,134400,120000,0,0,0,165795,0,220000,100,0,0,0,
3997,61340,61340,927,774.045,152.955,0.827779,927,129780,129780,120000,0,0,0,165795,0,220000,100,0,0,0,
3998,64820,64820,833,695.555,137.445,0.866022,833,116620,116620,111955,0,0,0,165795,0,220000,100,0,0,0,
3999,68720,68720,699,583.665,115.335,0.946703,699,97860,97860,93945.6,0,0,0,165795,0,220000,100,0,0,0,
4000,79220,79220,505,310.213,61.4196,0.8,371.633,52028.6,82520.8,79220,30492.2,0,0,165795,30492.2,188035,85.4707,0,0,0,
4001,91440,91440,298,106.24,21.0346,0.8,127.274,17818.4,95250,91440,77431.6,33508,0,135302,77431.6,106865,48.575,0,0,0,
4002,87600,87600,85,0,0,0.8,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,0,0,
4003,83520,83520,19,0,0,0.8,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,255000,51,
4004,77760,77760,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,66000,318360,63.672,
4005,75500,75500,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,66000,381720,76.344,
4006,64420,64420,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,66000,445080,89.016,
4007,52020,52020,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,57208.3,500000,100,
4008,46000,46000,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,500000,100,
4009,43180,43180,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,500000,100,
4010,34940,34940,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,500000,100,
4011,30940,30940,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,500000,100,
4012,28840,28840,0,0,0,0,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,0,0,
4013,29340,29340,20,0,0,0.8,0,0,0,0,0,118598,0,57870.8,0,106865,48.575,0,0,0,
4014,33820,33820,126,105.21,20.79,0.804668,126,17640,0,0,-17640,118598,17640,57870.8,0,123693,56.2239,0,0,0,
4015,38040,38040,241,93.1557,147.844,0.521516,241,33740,0,0,-33740,100958,33740,73923.2,0,155878,70.8539,0,0,0,
4016,36860,36860,450,263.368,186.632,0.611288,450,63000,0,0,-63000,67217.6,63000,104627,0,215977,98.1712,0,0,0,
4017,39240,39240,685,531.486,153.514,0.713523,685,95900,91682.4,88015.1,-4217.62,4217.62,4217.62,161957,0,220000,100,0,0,0,
4018,51240,51240,818,653.113,164.887,0.731344,818,114520,114520,109939,0,0,0,165795,0,220000,100,0,0,0,
4019,52140,52140,903,739.183,163.817,0.752031,903,126420,126420,120000,0,0,0,165795,0,220000,100,0,0,0,
4020,57400,57400,932,775.891,156.109,0.77589,932,130480,130480,120000,0,0,0,165795,0,220000,100,0,0,0,
4021,64220,64220,897,748.995,148.005,0.801021,897,125580,125580,120000,0,0,0,165795,0,220000,100,0,0,0,
4022,68060,68060,788,657.98,130.02,0.818997,788,110320,110320,105907,0,0,0,165795,0,220000,100,0,0,0,
4023,73880,73880,673,561.955,111.045,0.910762,673,94220,94220,90451.2,0,0,0,165795,0,220000,100,0,0,0,
4024,83440,83440,493,310.784,61.5327,0.8,372.317,52124.4,86916.7,83440,34792.3,0,0,165795,34792.3,183528,83.4217,0,0,0,
4025,93280,93280,284,106.948,21.1748,0.8,128.123,17937.2,97166.7,93280,79229.5,38233.3,0,131002,79229.5,100473,45.6694,0,0,0,
4026,88000,88000,125,0,0,0.8,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,0,0,
4027,85440,85440,16,0,0,0.8,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,255000,51,
4028,80620,80620,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,66000,318360,63.672,
4029,75120,75120,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,66000,381720,76.344,
4030,62500,62500,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,66000,445080,89.016,
4031,50580,50580,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,57208.3,500000,100,
4032,39420,39420,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,500000,100,
4033,33100,33100,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,500000,100,
4034,29920,29920,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,500000,100,
4035,26360,26360,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,500000,100,
4036,24460,24460,0,0,0,0,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,0,0,
4037,23280,23280,21,0,0,0.8,0,0,0,0,0,125299,0,51772.8,0,100473,45.6694,0,0,0,
4038,26540,26540,153,127.755,25.245,0.984588,153,21420,0,0,-21420,125299,21420,51772.8,0,120906,54.9573,0,0,0,
4039,30700,30700,347,284.289,62.7109,0.752901,347,48580,0,0,-48580,103879,48580,71265,0,167248,76.022,0,0,0,
4040,31640,31640,536,426.685,109.315,0.729285,536,75040,19741.3,18951.7,-55298.7,55298.7,55298.7,115473,0,220000,100,0,0,0,
4041,35780,35780,706,567.468,138.532,0.736207,706,98840,98840,94886.4,0,0,0,165795,0,220000,100,0,0,0,
4042,45360,45360,845,694.318,150.682,0.756062,845,118300,118300,113568,0,0,0,165795,0,220000,100,0,0,0,
4043,49280,49280,928,771.628,156.372,0.773234,928,129920,129920,120000,0,0,0,165795,0,220000,100,0,0,0,
4044,52360,52360,956,798.504,157.496,0.796064,956,133840,133840,120000,0,0,0,165795,0,220000,100,0,0,0,
4045,58880,58880,928,774.88,153.12,0.828683,928,129920,129920,120000,0,0,0,165795,0,220000,100,0,0,0,
4046,63920,63920,844,704.74,139.26,0.876884,844,118160,118160,113434,0,0,0,165795,0,220000,100,0,0,0,
4047,68540,68540,711,593.685,117.315,0.961353,711,99540,99540,95558.4,0,0,0,165795,0,220000,100,0,0,0,
4048,76920,76920,539,311.379,61.6504,0.8,373.029,52224.1,80125,76920,27900.9,0,0,165795,27900.9,190752,86.7054,0,0,0,
4049,86000,86000,345,107.668,21.3173,0.8,128.985,18057.9,89583.3,86000,71525.4,30660.3,0,137894,71525.4,115773,52.624,0,0,0,
4050,80820,80820,149,0,0,0.8,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,0,0,
4051,78260,78260,28,0,0,0.8,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,255000,51,
4052,74500,74500,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,66000,318360,63.672,
4053,70560,70560,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,66000,381720,76.344,
4054,58820,58820,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,66000,445080,89.016,
4055,47520,47520,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,57208.3,500000,100,
4056,35320,35320,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,500000,100,
4057,29160,29160,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,500000,100,
4058,26100,26100,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,500000,100,
4059,22960,22960,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,500000,100,
4060,20780,20780,0,0,0,0,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,0,0,
4061,20080,20080,23,0,0,0.8,0,0,0,0,0,109260,0,66368.3,0,115773,52.624,0,0,0,
4062,22660,22660,138,115.23,22.77,0.894905,138,19320,0,0,-19320,109260,19320,66368.3,0,134203,61.0014,0,0,0,
4063,27880,27880,331,259.731,71.2693,0.720073,331,46340,0,0,-46340,89939.7,46340,83949.5,0,178409,81.0948,0,0,0,
4064,28040,28040,529,415.653,113.347,0.720884,529,74060,30460.3,29241.9,-43599.7,43599.7,43599.7,126119,0,220000,100,0,0,0,
4065,30620,30620,706,568.043,137.957,0.736977,706,98840,98840,94886.4,0,0,0,165795,0,220000,100,0,0,0,
4066,39600,39600,837,683.361,153.639,0.749432,837,117180,117180,112493,0,0,0,165795,0,220000,100,0,0,0,
4067,42980,42980,926,769.449,156.551,0.771904,926,129640,129640,120000,0,0,0,165795,0,220000,100,0,0,0,
4068,47800,47800,953,796.134,156.866,0.793711,953,133420,133420,120000,0,0,0,165795,0,220000,100,0,0,0,
4069,52900,52900,927,774.045,152.955,0.827717,927,129780,129780,120000,0,0,0,165795,0,220000,100,0,0,0,
4070,61140,61140,842,703.07,138.93,0.874434,842,117880,117880,113165,0,0,0,165795,0,220000,100,0,0,0,
4071,66500,66500,703,587.005,115.995,0.949648,703,98420,98420,94483.2,0,0,0,165795,0,220000,100,0,0,0,
4072,77420,77420,523,311.996,61.7727,0.8,373.769,52327.7,80645.8,77420,28318.2,0,0,165795,28318.2,190314,86.5066,0,0,0,
4073,86760,86760,324,108.398,21.4619,0.8,129.86,18180.4,90375,86760,72194.6,31118.9,0,137476,72194.6,114634,52.1063,0,0,0,
4074,80780,80780,132,0,0,0.8,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,0,0,
4075,76480,76480,23,0,0,0.8,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,255000,51,
4076,72800,72800,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,66000,318360,63.672,
4077,70280,70280,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,66000,381720,76.344,
4078,58420,58420,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,66000,445080,89.016,
4079,46280,46280,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,57208.3,500000,100,
4080,36160,36160,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,500000,100,
4081,30180,30180,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,500000,100,
4082,25900,25900,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,500000,100,
4083,22860,22860,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,500000,100,
4084,20660,20660,0,0,0,0,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,0,0,
4085,19980,19980,28,0,0,0.8,0,0,0,0,0,110454,0,65281.8,0,114634,52.1063,0,0,0,
4086,22660,22660,154,102.186,20.2319,0.8,122.418,17138.5,0,0,-17138.5,110454,17138.5,65281.8,0,130983,59.5377,0,0,0,
4087,27600,27600,348,286.668,61.3319,0.759012,348,48720,0,0,-48720,93315.1,48720,80877.9,0,177459,80.6632,0,0,0,
4088,28100,28100,544,440.696,103.304,0.742441,544,76160,31564.9,30302.3,-44595.1,44595.1,44595.1,125213,0,220000,100,0,0,0,
4089,30660,30660,714,580.831,133.169,0.746064,714,99960,99960,95961.6,0,0,0,165795,0,220000,100,0,0,0,
4090,39580,39580,851,702.916,148.084,0.762461,851,119140,119140,114374,0,0,0,165795,0,220000,100,0,0,0,
4091,43700,43700,932,776.302,155.698,0.777196,932,130480,130480,120000,0,0,0,165795,0,220000,100,0,0,0,
4092,48620,48620,968,808.28,159.72,0.806301,968,135520,135520,120000,0,0,0,165795,0,220000,100,0,0,0,
4093,55480,55480,935,780.725,154.275,0.834734,935,130900,130900,120000,0,0,0,165795,0,220000,100,0,0,0,
4094,61560,61560,854,713.09,140.91,0.886462,854,119560,119560,114778,0,0,0,165795,0,220000,100,0,0,0,
4095,68380,68380,637,531.895,105.105,0.859633,637,89180,89180,85612.8,0,0,0,165795,0,220000,100,0,0,0,
4096,73920,73920,502,312.636,61.8992,0.8,374.535,52434.9,77000,73920,24565.1,0,0,165795,24565.1,194249,88.2949,0,0,0,
4097,86120,86120,327,109.138,21.6084,0.8,130.746,18304.4,89708.3,86120,71403.9,26994.6,0,141230,71403.9,119397,54.2714,0,0,0,
4098,81900,81900,143,0,0,0.8,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,0,0,0,
4099,76160,76160,25,0,0,0.8,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,0,255000,51,
4100,72660,72660,0,0,0,0,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,66000,318360,63.672,
4101,69120,69120,0,0,0,0,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,66000,381720,76.344,
4102,57340,57340,0,0,0,0,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,66000,445080,89.016,
4103,47000,47000,0,0,0,0,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,57208.3,500000,100,
4104,34880,34880,0,0,0,0,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,0,500000,100,
4105,29240,29240,0,0,0,0,0,0,0,0,0,105460,0,69825.6,0,119397,54.2714,0,500000,100,
