Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
4693,5188.86,5188.86,887,738.097,148.903,0.774858,887,6754.5,6754.5,6416.78,0,0,0,11558.8,0,15230,100,0,0,0,
4694,5738.66,5738.66,816,681.36,134.64,0.822863,816,6213.84,6213.84,5903.15,0,0,0,11558.8,0,15230,100,0,0,0,
4695,6078.29,6078.29,692,577.82,114.18,0.897529,692,5269.58,6398.2,6078.29,1128.62,0,0,11558.8,1128.62,14040.3,92.1886,0,0,0,
4696,6870.25,6870.25,508,332.418,65.816,0.8,398.234,3032.56,7231.85,6870.25,4199.29,1254.03,0,10430.1,4199.29,9613.89,63.1247,0,0,0,
4697,7529.71,7529.71,294,127.301,25.2046,0.8,152.506,1161.33,7392.18,7022.57,6230.84,5919.9,0,6230.84,6230.84,3046,20,0,0,0,
4698,7263.19,7263.19,125,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4699,6896.14,6896.14,9,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,18276,50,
4700,6647.9,6647.9,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,23050.6,63.0625,
4701,6271.71,6271.71,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,27825.2,76.125,
4702,5443.2,5443.2,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,32599.8,89.1875,
4703,4520.26,4520.26,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,4160.19,36552,100,
4704,3649.11,3649.11,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4705,3129.77,3129.77,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4706,2764.24,2764.24,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4707,2566.26,2566.26,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4708,2282.98,2282.98,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4709,2232.72,2232.72,9,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4710,2526.66,2526.66,108,90.18,17.82,0.835199,108,822.42,0,0,-822.42,12843.1,822.42,0,0,3826.22,25.1229,0,0,0,
4711,2750.54,2750.54,288,193.743,94.2571,0.653192,288,2193.12,0,0,-2193.12,12020.6,2193.12,740.178,0,5906.79,38.7839,0,0,0,
4712,2806.89,2806.89,476,325.448,150.552,0.658823,476,3624.74,0,0,-3624.74,9827.52,3624.74,2713.99,0,9345.52,61.3626,0,0,0,
4713,3166.32,3166.32,654,478.314,175.686,0.684897,654,4980.21,0,0,-4980.21,6202.78,4980.21,5976.25,0,14070.2,92.3845,0,0,0,
4714,3935.43,3935.43,804,627.01,176.99,0.716429,804,6122.46,4899.89,4654.89,-1222.57,1222.57,1222.57,10458.4,0,15230,100,0,0,0,
4715,4226.32,4226.32,905,736.16,168.84,0.746007,905,6891.58,6891.58,6547,0,0,0,11558.8,0,15230,100,0,0,0,
4716,4667.99,4667.99,951,792.553,158.447,0.778638,951,7241.86,7241.86,6879.77,0,0,0,11558.8,0,15230,100,0,0,0,
4717,5335.07,5335.07,920,768.2,151.8,0.802527,920,7005.8,7005.8,6655.51,0,0,0,11558.8,0,15230,100,0,0,0,
4718,5877.26,5877.26,840,701.4,138.6,0.845692,840,6396.6,6396.6,6076.77,0,0,0,11558.8,0,15230,100,0,0,0,
4719,6498.64,6498.64,707,590.345,116.655,0.915256,707,5383.81,6840.67,6498.64,1456.87,0,0,11558.8,1456.87,13694.3,89.9168,0,0,0,
4720,7069.77,7069.77,518,333.221,65.9749,0.8,399.196,3039.88,7441.86,7069.77,4401.98,1618.74,0,10101.9,4401.98,9054.23,59.4499,0,0,0,
4721,8058.19,8058.19,337,127.878,25.3188,0.8,153.197,1166.6,6866.5,6523.17,5699.9,6509.84,0,5699.9,5699.9,3046,20,0,0,0,
4722,7814.51,7814.51,128,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4723,7427.67,7427.67,13,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,18276,50,
4724,6891.58,6891.58,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,23050.6,63.0625,
4725,6466.66,6466.66,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,27825.2,76.125,
4726,5609.21,5609.21,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,32599.8,89.1875,
4727,4870.55,4870.55,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,4160.19,36552,100,
4728,3961.32,3961.32,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4729,3547.07,3547.07,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4730,3120.63,3120.63,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4731,2890.65,2890.65,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4732,2739.88,2739.88,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4733,2741.4,2741.4,7,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4734,3065.8,3065.8,56,12.0623,43.9377,0.434552,56,426.44,0,0,-426.44,12843.1,426.44,0,0,3450.56,22.6563,0,0,0,
4735,3286.63,3286.63,123,4.75536,118.245,0.278971,123,936.645,0,0,-936.645,12416.6,936.645,383.796,0,4339.14,28.4907,0,0,0,
4736,2962.24,2962.24,338,93.1781,244.822,0.467539,338,2573.87,0,0,-2573.87,11480,2573.87,1226.78,0,6780.92,44.5235,0,0,0,
4737,3117.58,3117.58,703,564.574,138.426,0.735564,703,5353.35,0,0,-5353.35,8906.11,5353.35,3543.26,0,11859.6,77.8697,0,0,0,
4738,3946.09,3946.09,821,654.999,166.001,0.7308,821,6251.92,2699.15,2564.19,-3552.76,3552.76,3552.76,8361.27,0,15230,100,0,0,0,
4739,4144.08,4144.08,738,426.007,311.993,0.607613,738,5619.87,5619.87,5338.88,0,0,0,11558.8,0,15230,100,0,0,0,
4740,4214.14,4214.14,619,218.942,400.058,0.506134,619,4713.69,4713.69,4478,0,0,0,11558.8,0,15230,100,0,0,0,
4741,4474.57,4474.57,708,422.652,285.348,0.616688,708,5391.42,5391.42,5121.85,0,0,0,11558.8,0,15230,100,0,0,0,
4742,4933,4933,559,265.822,293.178,0.561866,559,4256.78,4256.78,4043.95,0,0,0,11558.8,0,15230,100,0,0,0,
4743,5293.95,5293.95,596,494.757,101.243,0.770105,596,4538.54,5572.58,5293.95,1034.04,0,0,11558.8,1034.04,14140,92.8433,0,0,0,
4744,5942.75,5942.75,498,415.83,82.17,0.995641,498,3792.27,6255.52,5942.75,2463.25,1148.93,0,10524.7,2463.25,11543.5,75.7947,0,0,0,
4745,6888.53,6888.53,264,128.433,25.4287,0.8,153.862,1171.66,7251.08,6888.53,6079.43,3885.88,0,8061.47,6079.43,5135.26,33.718,0,0,0,
4746,6819.99,6819.99,39,0,0,0.8,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,0,0,
4747,6388.99,6388.99,13,0,0,0.8,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,18276,50,
4748,6361.57,6361.57,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,5025.9,23050.6,63.0625,
4749,6303.7,6303.7,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,5025.9,27825.2,76.125,
4750,5566.56,5566.56,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,5025.9,32599.8,89.1875,
4751,4590.32,4590.32,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,4160.19,36552,100,
4752,3775.52,3775.52,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,36552,100,
4753,3339.94,3339.94,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,36552,100,
4754,2985.08,2985.08,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,36552,100,
4755,2601.28,2601.28,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,36552,100,
4756,2465.74,2465.74,0,0,0,0,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,0,0,
4757,2401.77,2401.77,5,0,0,0.8,0,0,0,0,0,10640.8,0,1982.04,0,5135.26,33.718,0,0,0,
4758,2756.63,2756.63,42,3.05681,38.9432,0.326913,42,319.83,0,0,-319.83,10640.8,319.83,1982.04,0,5438.67,35.7103,0,0,0,
4759,2986.6,2986.6,119,4.06842,114.932,0.269866,119,906.185,0,0,-906.185,10321,906.185,2269.89,0,6298.36,41.3549,0,0,0,
4760,2829.73,2829.73,223,12.7884,210.212,0.308253,223,1698.14,0,0,-1698.14,9414.78,1698.14,3085.46,0,7909.36,51.9328,0,0,0,
4761,2777.95,2777.95,326,28.0545,297.946,0.340776,326,2482.49,0,0,-2482.49,7716.63,2482.49,4613.79,0,10264.5,67.3963,0,0,0,
4762,3259.22,3259.22,592,235.058,356.942,0.526369,592,4508.08,0,0,-4508.08,5234.14,4508.08,6848.03,0,14541.2,95.4773,0,0,0,
4763,3373.44,3373.44,696,347.235,348.765,0.572316,696,5300.04,4573.98,4345.28,-726.064,726.064,726.064,10905.3,0,15230,100,0,0,0,
4764,3787.7,3787.7,463,59.9141,403.086,0.378059,463,3525.74,3525.74,3349.46,0,0,0,11558.8,0,15230,100,0,0,0,
4765,3965.89,3965.89,721,446.419,274.581,0.62707,721,5490.41,5490.41,5215.89,0,0,0,11558.8,0,15230,100,0,0,0,
4766,4410.61,4410.61,708,546.277,161.723,0.710452,708,5391.42,5391.42,5121.85,0,0,0,11558.8,0,15230,100,0,0,0,
4767,4686.27,4686.27,703,587.005,115.995,0.906653,703,5353.35,5353.35,5085.68,0,0,0,11558.8,0,15230,100,0,0,0,
4768,5100.53,5100.53,505,334.793,66.2862,0.8,401.079,3054.22,5368.98,5100.53,2314.76,0,0,11558.8,2314.76,12790,83.9792,0,0,0,
4769,5660.99,5660.99,274,128.965,25.534,0.8,154.499,1176.51,5958.94,5660.99,4782.43,2571.95,0,9244,4782.43,7748.91,50.8792,0,0,0,
4770,5403.6,5403.6,110,0,0,0.8,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,0,0,
4771,5237.6,5237.6,14,0,0,0.8,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,18276,50,
4772,5140.12,5140.12,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,5025.9,23050.6,63.0625,
4773,5086.82,5086.82,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,5025.9,27825.2,76.125,
4774,4517.22,4517.22,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,5025.9,32599.8,89.1875,
4775,3717.64,3717.64,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,4160.19,36552,100,
4776,2951.57,2951.57,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,36552,100,
4777,2502.29,2502.29,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,36552,100,
4778,2254.04,2254.04,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,36552,100,
4779,2048.43,2048.43,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,36552,100,
4780,1950.96,1950.96,0,0,0,0,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,0,0,
4781,1935.73,1935.73,19,0,0,0.8,0,0,0,0,0,7885.76,0,4461.57,0,7748.91,50.8792,0,0,0,
4782,2290.59,2290.59,117,97.695,19.305,0.913137,117,890.955,0,0,-890.955,7885.76,890.955,4461.57,0,8594.14,56.429,0,0,0,
4783,2621.08,2621.08,272,162.368,109.632,0.616676,272,2071.28,0,0,-2071.28,6994.81,2071.28,5263.43,0,10559.1,69.3311,0,0,0,
4784,2710.94,2710.94,453,279.159,173.841,0.625692,453,3449.6,0,0,-3449.6,4923.53,3449.6,7127.58,0,13831.7,90.8188,0,0,0,
4785,2930.25,2930.25,635,439.37,195.63,0.663103,635,4835.52,3361.59,3193.51,-1473.93,1473.93,1473.93,10232.2,0,15230,100,0,0,0,
4786,3691.75,3691.75,706,437.015,268.985,0.626992,706,5376.19,5376.19,5107.38,0,0,0,11558.8,0,15230,100,0,0,0,
4787,3738.97,3738.97,808,559.759,248.241,0.66355,808,6152.92,6152.92,5845.27,0,0,0,11558.8,0,15230,100,0,0,0,
4788,4077.07,4077.07,868,666.359,201.641,0.707759,868,6609.82,6609.82,6279.33,0,0,0,11558.8,0,15230,100,0,0,0,
4789,4238.51,4238.51,809,614.765,194.235,0.702532,809,6160.53,6160.53,5852.51,0,0,0,11558.8,0,15230,100,0,0,0,
4790,4792.88,4792.88,635,405.24,229.76,0.636137,635,4835.52,4835.52,4593.75,0,0,0,11558.8,0,15230,100,0,0,0,
4791,5057.88,5057.88,682,569.47,112.53,0.87792,682,5193.43,5324.09,5057.88,130.657,0,0,11558.8,130.657,15092.3,99.0957,0,0,0,
4792,5823.95,5823.95,500,417.5,82.5,0.995029,500,3807.5,6130.48,5823.95,2322.98,145.175,0,11428.1,2322.98,12643.6,83.018,0,0,0,
4793,6653.99,6653.99,276,129.473,25.6346,0.8,155.108,1181.15,7004.2,6653.99,5823.05,2726.26,0,9105.12,5823.05,6505.61,42.7158,0,0,0,
4794,6335.68,6335.68,127,0,0,0.8,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,0,0,
4795,6085.91,6085.91,10,0,0,0.8,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,18276,50,
4796,6072.2,6072.2,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,5025.9,23050.6,63.0625,
4797,5632.05,5632.05,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,5025.9,27825.2,76.125,
4798,4579.66,4579.66,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,5025.9,32599.8,89.1875,
4799,3933.91,3933.91,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,4160.19,36552,100,
4800,3390.2,3390.2,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,36552,100,
4801,2969.85,2969.85,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,36552,100,
4802,2491.63,2491.63,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,36552,100,
4803,2260.13,2260.13,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,36552,100,
4804,2123.06,2123.06,0,0,0,0,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,0,0,
4805,2078.89,2078.89,5,0,0,0.8,0,0,0,0,0,9196.32,0,3282.07,0,6505.61,42.7158,0,0,0,
4806,2438.32,2438.32,51,8.08162,42.9184,0.398951,51,388.365,0,0,-388.365,9196.32,388.365,3282.07,0,6874.04,45.1349,0,0,0,
4807,2782.52,2782.52,167,21.7009,145.299,0.378471,167,1271.7,0,0,-1271.7,8807.95,1271.7,3631.6,0,8080.49,53.0564,0,0,0,
4808,2787.09,2787.09,188,5.60584,182.394,0.259442,188,1431.62,0,0,-1431.62,7536.25,1431.62,4776.14,0,9438.64,61.974,0,0,0,
4809,2779.47,2779.47,581,333.391,247.609,0.60605,581,4424.31,0,0,-4424.31,6104.63,4424.31,6064.59,0,13635.9,89.5333,0,0,0,
4810,3562.3,3562.3,637,307.398,329.602,0.565016,637,4850.76,3170.44,3011.92,-1680.31,1680.31,1680.31,10046.5,0,15230,100,0,0,0,
4811,3841.01,3841.01,734,414.608,319.392,0.601969,734,5589.41,5589.41,5309.94,0,0,0,11558.8,0,15230,100,0,0,0,
4812,4322.27,4322.27,862,654.145,207.855,0.701851,862,6564.13,6564.13,6235.92,0,0,0,11558.8,0,15230,100,0,0,0,
4813,4748.71,4748.71,878,724.563,153.437,0.761269,878,6685.97,6685.97,6351.67,0,0,0,11558.8,0,15230,100,0,0,0,
4814,5053.31,5053.31,775,644.963,130.037,0.775084,775,5901.62,5901.62,5606.54,0,0,0,11558.8,0,15230,100,0,0,0,
4815,5869.64,5869.64,675,563.625,111.375,0.867286,675,5140.12,6178.57,5869.64,1038.45,0,0,11558.8,1038.45,14135.4,92.8128,0,0,0,
4816,6439.24,6439.24,427,356.545,70.455,0.847853,427,3251.6,6778.15,6439.24,3526.55,1153.83,0,10520.3,3526.55,10418.1,68.405,0,0,0,
4817,7406.35,7406.35,95,30.0667,64.9333,0.48816,95,723.425,7717.19,7331.33,6993.77,5072.21,0,6993.77,6993.77,3046,20,0,0,0,
4818,4602.51,4602.51,32,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4819,4308.57,4308.57,7,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,18276,50,
4820,4302.48,4302.48,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,23050.6,63.0625,
4821,4369.49,4369.49,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,27825.2,76.125,
4822,3872.99,3872.99,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,32599.8,89.1875,
4823,3215.05,3215.05,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,4160.19,36552,100,
4824,2572.35,2572.35,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4825,2278.41,2278.41,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4826,2121.54,2121.54,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4827,2048.43,2048.43,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4828,2014.93,2014.93,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4829,2089.56,2089.56,10,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4830,2459.64,2459.64,68,27.9762,40.0238,0.532947,68,517.82,0,0,-517.82,12843.1,517.82,0,0,3537.25,23.2255,0,0,0,
4831,2764.24,2764.24,265,148.683,116.317,0.600247,265,2017.97,0,0,-2017.97,12325.2,2017.97,466.038,0,5451.67,35.7956,0,0,0,
4832,2816.03,2816.03,455,281.943,173.057,0.627301,455,3464.82,0,0,-3464.82,10307.3,3464.82,2282.22,0,8738.69,57.3781,0,0,0,
4833,3081.03,3081.03,607,382.691,224.309,0.632436,607,4622.31,0,0,-4622.31,6842.44,4622.31,5400.56,0,13123.8,86.1707,0,0,0,
4834,4005.49,4005.49,698,419.144,278.856,0.618325,698,5315.27,3095.13,2940.37,-2220.14,2220.14,2220.14,9560.63,0,15230,100,0,0,0,
4835,4195.86,4195.86,852,641.165,210.835,0.697773,852,6487.98,6487.98,6163.58,0,0,0,11558.8,0,15230,100,0,0,0,
4836,4439.55,4439.55,839,609.591,229.409,0.682114,839,6388.99,6388.99,6069.54,0,0,0,11558.8,0,15230,100,0,0,0,
4837,4914.72,4914.72,835,658.175,176.825,0.722847,835,6358.52,6358.52,6040.6,0,0,0,11558.8,0,15230,100,0,0,0,
4838,5385.33,5385.33,698,524.307,173.693,0.696897,698,5315.27,5315.27,5049.51,0,0,0,11558.8,0,15230,100,0,0,0,
4839,5711.25,5711.25,644,537.74,106.26,0.825919,644,4904.06,6011.84,5711.25,1107.78,0,0,11558.8,1107.78,14062.3,92.3329,0,0,0,
4840,6414.88,6414.88,500,417.5,82.5,0.99063,500,3807.5,6752.5,6414.88,2945,1230.87,0,10451,2945,10958,71.95,0,0,0,
4841,7436.81,7436.81,251,130.413,25.8207,0.8,156.234,1189.72,7828.22,7436.81,6638.5,4503.09,0,7505.97,6638.5,3960.4,26.0039,0,0,0,
4842,7241.86,7241.86,131,0,0,0.8,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,0,0,
4843,6925.08,6925.08,22,0,0,0.8,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,18276,50,
4844,6679.88,6679.88,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,5025.9,23050.6,63.0625,
4845,6478.84,6478.84,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,5025.9,27825.2,76.125,
4846,5627.48,5627.48,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,5025.9,32599.8,89.1875,
4847,4594.89,4594.89,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,4160.19,36552,100,
4848,3754.19,3754.19,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,36552,100,
4849,3263.79,3263.79,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,36552,100,
4850,2883.04,2883.04,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,36552,100,
4851,2688.09,2688.09,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,36552,100,
4852,2471.83,2471.83,0,0,0,0,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,0,0,
4853,2412.43,2412.43,6,0,0,0.8,0,0,0,0,0,11879.2,0,867.477,0,3960.4,26.0039,0,0,0,
4854,2799.27,2799.27,107,89.345,17.655,0.839861,107,814.805,0,0,-814.805,11879.2,814.805,867.477,0,4733.39,31.0794,0,0,0,
4855,3103.87,3103.87,277,171.472,105.528,0.627006,277,2109.36,0,0,-2109.36,11064.4,2109.36,1600.8,0,6734.5,44.2187,0,0,0,
4856,3049.05,3049.05,464,298.89,165.11,0.639034,464,3533.36,0,0,-3533.36,8955.04,3533.36,3499.22,0,10086.5,66.2281,0,0,0,
4857,3432.84,3432.84,647,459.927,187.073,0.673283,647,4926.9,0,0,-4926.9,5421.68,4926.9,6679.24,0,14760.6,96.918,0,0,0,
4858,4346.64,4346.64,792,599.568,192.432,0.700653,792,6031.08,5536.3,5259.49,-494.776,494.776,494.776,11113.5,0,15230,100,0,0,0,
4859,4553.77,4553.77,892,710.291,181.709,0.729488,892,6792.58,6792.58,6452.95,0,0,0,11558.8,0,15230,100,0,0,0,
4860,4995.44,4995.44,942,779.331,162.669,0.764697,942,7173.33,7173.33,6814.66,0,0,0,11558.8,0,15230,100,0,0,0,
4861,5412.74,5412.74,904,754.034,149.966,0.781332,904,6883.96,6883.96,6539.76,0,0,0,11558.8,0,15230,100,0,0,0,
4862,5721.91,5721.91,820,684.7,135.3,0.817317,820,6244.3,6244.3,5932.08,0,0,0,11558.8,0,15230,100,0,0,0,
4863,6181.86,6181.86,690,576.15,113.85,0.883282,690,5254.35,6507.22,6181.86,1252.87,0,0,11558.8,1252.87,13909.4,91.3287,0,0,0,
4864,6724.05,6724.05,518,337.771,66.8759,0.8,404.647,3081.39,7077.94,6724.05,3996.56,1392.08,0,10305.9,3996.56,9696.62,63.6679,0,0,0,
4865,7512.96,7512.96,276,130.843,25.9059,0.8,156.749,1193.65,7502.98,7127.83,6309.33,5832.69,0,6309.33,6309.33,3046,20,0,0,0,
4866,7211.41,7211.41,74,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4867,6890.05,6890.05,6,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,18276,50,
4868,6815.42,6815.42,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,23050.6,63.0625,
4869,6580.88,6580.88,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,27825.2,76.125,
4870,5779.78,5779.78,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,5025.9,32599.8,89.1875,
4871,4914.72,4914.72,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,4160.19,36552,100,
4872,4137.99,4137.99,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4873,3524.22,3524.22,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4874,3224.19,3224.19,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4875,3009.45,3009.45,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,36552,100,
4876,2773.38,2773.38,0,0,0,0,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4877,2709.42,2709.42,6,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4878,3079.51,3079.51,95,77.3164,17.6836,0.746472,95,723.425,0,0,-723.425,12843.1,723.425,0,0,3732.3,24.5062,0,0,0,
4879,3306.43,3306.43,266,150.047,115.953,0.601617,266,2025.59,0,0,-2025.59,12119.6,2025.59,651.082,0,5653.94,37.1237,0,0,0,
4880,3243.99,3243.99,454,278.67,175.33,0.624546,454,3457.21,0,0,-3457.21,10094,3457.21,2474.11,0,8933.74,58.6588,0,0,0,
4881,3477.01,3477.01,639,443.341,195.659,0.664095,639,4865.98,0,0,-4865.98,6636.84,4865.98,5585.6,0,13550,88.9693,0,0,0,
4882,4406.04,4406.04,778,572.189,205.811,0.687307,778,5924.47,4153.62,3945.94,-1770.85,1770.85,1770.85,9964.99,0,15230,100,0,0,0,
4883,4738.05,4738.05,869,669.482,199.518,0.709633,869,6617.43,6617.43,6286.56,0,0,0,11558.8,0,15230,100,0,0,0,
4884,4958.89,4958.89,918,745.093,172.907,0.744066,918,6990.57,6990.57,6641.04,0,0,0,11558.8,0,15230,100,0,0,0,
4885,5257.4,5257.4,896,744.996,151.004,0.773169,896,6823.04,6823.04,6481.89,0,0,0,11558.8,0,15230,100,0,0,0,
4886,5697.54,5697.54,817,682.195,134.805,0.812943,817,6221.45,6221.45,5910.38,0,0,0,11558.8,0,15230,100,0,0,0,
4887,6264.1,6264.1,689,575.315,113.685,0.880391,689,5246.73,6593.79,6264.1,1347.05,0,0,11558.8,1347.05,13810.1,90.6768,0,0,0,
4888,7068.24,7068.24,529,338.474,67.015,0.8,405.489,3087.8,7440.26,7068.24,4352.46,1496.73,0,10211.7,4352.46,9222.19,60.5528,0,0,0,
4889,7904.37,7904.37,262,131.245,25.9855,0.8,157.231,1197.31,7056.56,6703.73,5859.25,6332.79,0,5859.25,5859.25,3046,20,0,0,0,
4890,7409.4,7409.4,115,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,0,0,
4891,7164.19,7164.19,3,0,0,0.8,0,0,0,0,0,12843.1,0,0,0,3046,20,0,18276,50,
