Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
4824,1.689,1.689,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4825,1.496,1.496,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4826,1.393,1.393,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4827,1.345,1.345,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4828,1.323,1.323,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4829,1.372,1.372,10,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4830,1.615,1.615,68,27.9762,40.0238,0.532947,68,0.34,0,0,-0.34,8.13206,0.34,0,0,2.52612,25.2612,0,0,0,
4831,1.815,1.815,265,148.683,116.317,0.600247,265,1.325,0,0,-1.325,7.79206,1.325,0.3128,0,3.79701,37.9701,0,0,0,
4832,1.849,1.849,455,281.943,173.057,0.627301,455,2.275,0,0,-2.275,6.46706,2.275,1.5318,0,5.97912,59.7912,0,0,0,
4833,2.023,2.023,607,382.691,224.309,0.632436,607,3.035,0,0,-3.035,4.19206,3.035,3.6248,0,8.89018,88.9018,0,0,0,
4834,2.63,2.63,698,419.144,278.856,0.618325,698,3.49,2.33294,2.21629,-1.15706,1.15706,1.15706,6.417,0,10,100,0,0,0,
4835,2.755,2.755,852,641.165,210.835,0.697773,852,4.26,4.26,4.047,0,0,0,7.4815,0,10,100,0,0,0,
4836,2.915,2.915,839,609.591,229.409,0.682114,839,4.195,4.195,3.98525,0,0,0,7.4815,0,10,100,0,0,0,
4837,3.227,3.227,835,658.175,176.825,0.722847,835,4.175,4.175,3.96625,0,0,0,7.4815,0,10,100,0,0,0,
4838,3.536,3.536,698,524.307,173.693,0.696897,698,3.49,3.49,3.3155,0,0,0,7.4815,0,10,100,0,0,0,
4839,3.75,3.75,644,537.74,106.26,0.825919,644,3.22,3.94737,3.75,0.727368,0,0,7.4815,0.727368,9.24167,92.4167,0,0,0,
4840,4.212,4.212,500,417.5,82.5,0.99063,500,2.5,4.43368,4.212,1.93368,0.790618,0,6.75413,1.93368,7.22566,72.2566,0,0,0,
4841,4.883,4.883,251,130.413,25.8207,0.8,156.234,0.78117,5.14,4.883,4.35883,2.89245,0,4.82044,4.35883,2.68127,26.8127,0,0,0,
4842,4.755,4.755,131,0,0,0.8,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,0,0,
4843,4.547,4.547,22,0,0,0.8,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,11.5,50,
4844,4.386,4.386,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,3.3,14.635,63.6304,
4845,4.254,4.254,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,3.3,17.77,77.2609,
4846,3.695,3.695,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,3.3,20.905,90.8913,
4847,3.017,3.017,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,2.20526,23,100,
4848,2.465,2.465,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,23,100,
4849,2.143,2.143,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,23,100,
4850,1.893,1.893,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,23,100,
4851,1.765,1.765,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,23,100,
4852,1.623,1.623,0,0,0,0,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,0,0,
4853,1.584,1.584,6,0,0,0.8,0,0,0,0,0,7.63031,0,0.461615,0,2.68127,26.8127,0,0,0,
4854,1.838,1.838,107,89.345,17.655,0.839861,107,0.535,0,0,-0.535,7.63031,0.535,0.461615,0,3.19442,31.9442,0,0,0,
4855,2.038,2.038,277,171.472,105.528,0.627006,277,1.385,0,0,-1.385,7.09531,1.385,0.953815,0,4.52287,45.2287,0,0,0,
4856,2.002,2.002,464,298.89,165.11,0.639034,464,2.32,0,0,-2.32,5.71031,2.32,2.22802,0,6.74813,67.4813,0,0,0,
4857,2.254,2.254,647,459.927,187.073,0.673283,647,3.235,0,0,-3.235,3.39031,3.235,4.36242,0,9.85104,98.5104,0,0,0,
4858,2.854,2.854,792,599.568,192.432,0.700653,792,3.96,3.80469,3.61446,-0.155307,0.155307,0.155307,7.33862,0,10,100,0,0,0,
4859,2.99,2.99,892,710.291,181.709,0.729488,892,4.46,4.46,4.237,0,0,0,7.4815,0,10,100,0,0,0,
4860,3.28,3.28,942,779.331,162.669,0.764697,942,4.71,4.71,4.4745,0,0,0,7.4815,0,10,100,0,0,0,
4861,3.554,3.554,904,754.034,149.966,0.781332,904,4.52,4.52,4.294,0,0,0,7.4815,0,10,100,0,0,0,
4862,3.757,3.757,820,684.7,135.3,0.817317,820,4.1,4.1,3.895,0,0,0,7.4815,0,10,100,0,0,0,
4863,4.059,4.059,690,576.15,113.85,0.883282,690,3.45,4.27263,4.059,0.822632,0,0,7.4815,0.822632,9.14235,91.4235,0,0,0,
4864,4.415,4.415,518,337.771,66.8759,0.8,404.647,2.02324,4.64737,4.415,2.62413,0.894165,0,6.65887,2.62413,6.4065,64.065,0,0,0,
4865,4.933,4.933,276,130.843,25.9059,0.8,156.749,0.783746,4.81848,4.57755,4.03473,3.74648,0,4.03473,4.03473,2.2,22,0,0,0,
4866,4.735,4.735,74,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4867,4.524,4.524,6,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,11.5,50,
4868,4.475,4.475,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,14.635,63.6304,
4869,4.321,4.321,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,17.77,77.2609,
4870,3.795,3.795,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,20.905,90.8913,
4871,3.227,3.227,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,2.20526,23,100,
4872,2.717,2.717,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4873,2.314,2.314,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4874,2.117,2.117,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4875,1.976,1.976,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4876,1.821,1.821,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4877,1.779,1.779,6,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4878,2.022,2.022,95,77.3164,17.6836,0.746472,95,0.475,0,0,-0.475,8.13206,0.475,0,0,2.6556,26.556,0,0,0,
4879,2.171,2.171,266,150.047,115.953,0.601617,266,1.33,0,0,-1.33,7.65706,1.33,0.437,0,3.9313,39.313,0,0,0,
4880,2.13,2.13,454,278.67,175.33,0.624546,454,2.27,0,0,-2.27,6.32706,2.27,1.6606,0,6.1086,61.086,0,0,0,
4881,2.283,2.283,639,443.341,195.659,0.664095,639,3.195,0,0,-3.195,4.05706,3.195,3.749,0,9.17314,91.7314,0,0,0,
4882,2.893,2.893,778,572.189,205.811,0.687307,778,3.89,3.02794,2.87654,-0.862062,0.862062,0.862062,6.6884,0,10,100,0,0,0,
4883,3.111,3.111,869,669.482,199.518,0.709633,869,4.345,4.345,4.12775,0,0,0,7.4815,0,10,100,0,0,0,
4884,3.256,3.256,918,745.093,172.907,0.744066,918,4.59,4.59,4.3605,0,0,0,7.4815,0,10,100,0,0,0,
4885,3.452,3.452,896,744.996,151.004,0.773169,896,4.48,4.48,4.256,0,0,0,7.4815,0,10,100,0,0,0,
4886,3.741,3.741,817,682.195,134.805,0.812943,817,4.085,4.085,3.88075,0,0,0,7.4815,0,10,100,0,0,0,
4887,4.113,4.113,689,575.315,113.685,0.880391,689,3.445,4.32947,4.113,0.884474,0,0,7.4815,0.884474,9.07787,90.7787,0,0,0,
4888,4.641,4.641,529,338.474,67.015,0.8,405.489,2.02744,4.88526,4.641,2.85782,0.961384,0,6.59702,2.85782,6.09839,60.9839,0,0,0,
4889,5.19,5.19,262,131.245,25.9855,0.8,157.231,0.786155,4.52536,4.29909,3.7392,4.06771,0,3.7392,3.7392,2.2,22,0,0,0,
4890,4.865,4.865,115,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4891,4.704,4.704,3,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,11.5,50,
4892,4.442,4.442,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,14.635,63.6304,
4893,4.304,4.304,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,17.77,77.2609,
4894,3.787,3.787,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,20.905,90.8913,
4895,3.139,3.139,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,2.20526,23,100,
4896,2.764,2.764,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4897,2.414,2.414,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4898,2.157,2.157,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4899,1.978,1.978,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4900,1.894,1.894,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4901,1.823,1.823,9,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4902,2.072,2.072,90,69.0771,20.9229,0.707642,90,0.45,0,0,-0.45,8.13206,0.45,0,0,2.63162,26.3162,0,0,0,
4903,2.212,2.212,261,140.367,120.633,0.589745,261,1.305,0,0,-1.305,7.68206,1.305,0.414,0,3.88334,38.8334,0,0,0,
4904,2.169,2.169,458,285.708,172.292,0.629271,458,2.29,0,0,-2.29,6.37706,2.29,1.6146,0,6.07983,60.7983,0,0,0,
4905,2.325,2.325,653,469.403,183.597,0.677719,653,3.265,0,0,-3.265,4.08706,3.265,3.7214,0,9.21151,92.1151,0,0,0,
4906,2.853,2.853,801,613.567,187.433,0.706603,801,4.005,3.18294,3.02379,-0.822062,0.822062,0.822062,6.7252,0,10,100,0,0,0,
4907,2.879,2.879,901,722.699,178.301,0.734653,901,4.505,4.505,4.27975,0,0,0,7.4815,0,10,100,0,0,0,
4908,3.196,3.196,940,775.387,164.613,0.760703,940,4.7,4.7,4.465,0,0,0,7.4815,0,10,100,0,0,0,
4909,3.366,3.366,904,753.427,150.573,0.778801,904,4.52,4.52,4.294,0,0,0,7.4815,0,10,100,0,0,0,
4910,3.651,3.651,810,676.35,133.65,0.804606,810,4.05,4.05,3.8475,0,0,0,7.4815,0,10,100,0,0,0,
4911,4,4,683,570.305,112.695,0.871146,683,3.415,4.21053,4,0.795526,0,0,7.4815,0.795526,9.17061,91.7061,0,0,0,
4912,4.442,4.442,529,339.158,67.1503,0.8,406.308,2.03154,4.67579,4.442,2.64425,0.864703,0,6.68597,2.64425,6.41379,64.1379,0,0,0,
4913,5.031,5.031,292,131.619,26.0594,0.8,157.678,0.78839,4.83011,4.5886,4.04172,3.73889,0,4.04172,4.04172,2.2,22,0,0,0,
4914,4.866,4.866,122,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4915,4.749,4.749,11,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,11.5,50,
4916,4.566,4.566,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,14.635,63.6304,
4917,4.526,4.526,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,17.77,77.2609,
4918,3.902,3.902,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,20.905,90.8913,
4919,3.139,3.139,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,2.20526,23,100,
4920,2.593,2.593,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4921,2.211,2.211,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4922,2.004,2.004,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4923,1.884,1.884,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4924,1.761,1.761,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4925,1.687,1.687,5,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4926,1.996,1.996,58,14.7369,43.2631,0.456132,58,0.29,0,0,-0.29,8.13206,0.29,0,0,2.47816,24.7816,0,0,0,
4927,2.1,2.1,240,103.363,136.637,0.5417,240,1.2,0,0,-1.2,7.84206,1.2,0.2668,0,3.62916,36.2916,0,0,0,
4928,2.173,2.173,353,109.012,243.988,0.484363,353,1.765,0,0,-1.765,6.64206,1.765,1.3708,0,5.32209,53.2209,0,0,0,
4929,2.216,2.216,620,403.846,216.154,0.64255,620,3.1,0,0,-3.1,4.87706,3.1,2.9946,0,8.2955,82.955,0,0,0,
4930,2.879,2.879,763,540.706,222.294,0.672074,763,3.815,2.03794,1.93604,-1.77706,1.77706,1.77706,5.8466,0,10,100,0,0,0,
4931,2.836,2.836,865,659.51,205.49,0.704207,865,4.325,4.325,4.10875,0,0,0,7.4815,0,10,100,0,0,0,
4932,3.049,3.049,913,735.26,177.74,0.737674,913,4.565,4.565,4.33675,0,0,0,7.4815,0,10,100,0,0,0,
4933,3.267,3.267,882,726.306,155.694,0.758599,882,4.41,4.41,4.1895,0,0,0,7.4815,0,10,100,0,0,0,
4934,3.547,3.547,799,667.502,131.498,0.792328,799,3.995,3.995,3.79525,0,0,0,7.4815,0,10,100,0,0,0,
4935,3.883,3.883,671,560.285,110.715,0.854312,671,3.355,4.08737,3.883,0.732368,0,0,7.4815,0.732368,9.23645,92.3645,0,0,0,
4936,4.39,4.39,443,369.905,73.095,0.870543,443,2.215,4.62105,4.39,2.40605,0.796053,0,6.74913,2.40605,6.72797,67.2797,0,0,0,
4937,4.949,4.949,112,54.4871,57.5129,0.566769,112,0.56,4.90308,4.65792,4.34308,3.41133,0,4.34308,4.34308,2.2,22,0,0,0,
4938,4.649,4.649,25,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4939,3.904,3.904,2,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,11.5,50,
4940,3.837,3.837,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,14.635,63.6304,
4941,3.863,3.863,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,17.77,77.2609,
4942,3.491,3.491,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,3.3,20.905,90.8913,
4943,2.993,2.993,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,2.20526,23,100,
4944,2.312,2.312,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4945,2.022,2.022,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4946,1.855,1.855,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4947,1.738,1.738,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,23,100,
4948,1.546,1.546,0,0,0,0,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4949,1.517,1.517,5,0,0,0.8,0,0,0,0,0,8.13206,0,0,0,2.2,22,0,0,0,
4950,1.732,1.732,44,4.02199,39.978,0.345951,44,0.22,0,0,-0.22,8.13206,0.22,0,0,2.41102,24.1102,0,0,0,
4951,1.895,1.895,147,11.3029,135.697,0.331381,147,0.735,0,0,-0.735,7.91206,0.735,0.2024,0,3.116,31.16,0,0,0,
4952,1.843,1.843,330,81.4286,248.571,0.452164,330,1.65,0,0,-1.65,7.17706,1.65,0.8786,0,4.69863,46.9863,0,0,0,
4953,1.921,1.921,629,420.29,208.71,0.650904,629,3.145,0,0,-3.145,5.52706,3.145,2.3966,0,7.71521,77.1521,0,0,0,
4954,2.559,2.559,760,533.427,226.573,0.668397,760,3.8,1.41794,1.34704,-2.38206,2.38206,2.38206,5.29,0,10,100,0,0,0,
4955,2.615,2.615,885,693.609,191.391,0.719348,885,4.425,4.425,4.20375,0,0,0,7.4815,0,10,100,0,0,0,
4956,2.837,2.837,926,754.039,171.961,0.746966,926,4.63,4.63,4.3985,0,0,0,7.4815,0,10,100,0,0,0,
4957,3.087,3.087,896,743.48,152.52,0.769363,896,4.48,4.48,4.256,0,0,0,7.4815,0,10,100,0,0,0,
4958,3.295,3.295,806,673.054,132.946,0.79791,806,4.03,4.03,3.8285,0,0,0,7.4815,0,10,100,0,0,0,
4959,3.732,3.732,647,540.245,106.755,0.822303,647,3.235,3.92842,3.732,0.693421,0,0,7.4815,0.693421,9.27706,92.7706,0,0,0,
4960,3.995,3.995,525,340.462,67.4087,0.8,407.871,2.03936,4.20526,3.995,2.16591,0.753719,0,6.78808,2.16591,7.01894,70.1894,0,0,0,
4961,4.555,4.555,245,132.274,26.1892,0.8,158.463,0.792317,4.79474,4.555,4.00242,3.10797,0,4.62217,4.00242,2.84613,28.4613,0,0,0,
4962,4.334,4.334,115,0,0,0.8,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,0,0,
4963,4.204,4.204,5,0,0,0.8,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,11.5,50,
4964,4.1,4.1,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,3.3,14.635,63.6304,
4965,3.998,3.998,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,3.3,17.77,77.2609,
4966,3.532,3.532,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,3.3,20.905,90.8913,
4967,3.021,3.021,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,2.20526,23,100,
4968,2.467,2.467,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,23,100,
4969,2.199,2.199,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,23,100,
4970,2.018,2.018,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,23,100,
4971,1.856,1.856,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,23,100,
4972,1.749,1.749,0,0,0,0,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,0,0,
4973,1.76,1.76,4,0,0,0.8,0,0,0,0,0,7.45842,0,0.619749,0,2.84613,28.4613,0,0,0,
4974,1.975,1.975,46,5.00028,40.9997,0.36143,46,0.23,0,0,-0.23,7.45842,0.23,0.619749,0,3.06674,30.6674,0,0,0,
4975,2.093,2.093,95,1.82852,93.1715,0.213862,95,0.475,0,0,-0.475,7.22842,0.475,0.831349,0,3.52235,35.2235,0,0,0,
4976,2.069,2.069,215,10.2159,204.784,0.29415,215,1.075,0,0,-1.075,6.75342,1.075,1.26835,0,4.55345,45.5345,0,0,0,
4977,2.029,2.029,657,473.562,183.438,0.678821,657,3.285,0,0,-3.285,5.67842,3.285,2.25735,0,7.70431,77.0431,0,0,0,
4978,2.709,2.709,781,572.364,208.636,0.685773,781,3.905,1.51158,1.436,-2.39342,2.39342,2.39342,5.27955,0,10,100,0,0,0,
4979,2.826,2.826,884,690.517,193.483,0.717371,884,4.42,4.42,4.199,0,0,0,7.4815,0,10,100,0,0,0,
4980,2.939,2.939,922,746.982,175.018,0.742517,922,4.61,4.61,4.3795,0,0,0,7.4815,0,10,100,0,0,0,
4981,3.219,3.219,890,735.388,154.612,0.762937,890,4.45,4.45,4.2275,0,0,0,7.4815,0,10,100,0,0,0,
4982,3.422,3.422,801,669.17,131.83,0.791615,801,4.005,4.005,3.80475,0,0,0,7.4815,0,10,100,0,0,0,
4983,3.69,3.69,691,576.985,114.015,0.876699,691,3.455,3.88421,3.69,0.429211,0,0,7.4815,0.429211,9.55252,95.5252,0,0,0,
4984,4.018,4.018,423,353.205,69.795,0.828168,423,2.115,4.22947,4.018,2.11447,0.466533,0,7.05229,2.11447,7.34803,73.4803,0,0,0,
4985,4.541,4.541,182,151.97,30.03,0.916877,182,0.91,4.78,4.541,3.87,2.76487,0,4.93781,3.87,3.31327,33.1327,0,0,0,
4986,4.149,4.149,69,0,0,0.8,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,0,0,
4987,3.737,3.737,5,0,0,0.8,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,11.5,50,
4988,3.643,3.643,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,3.3,14.635,63.6304,
4989,3.645,3.645,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,3.3,17.77,77.2609,
4990,3.218,3.218,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,3.3,20.905,90.8913,
4991,2.724,2.724,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,2.20526,23,100,
4992,2.226,2.226,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,23,100,
4993,1.917,1.917,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,23,100,
4994,1.743,1.743,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,23,100,
4995,1.621,1.621,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,23,100,
4996,1.528,1.528,0,0,0,0,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,0,0,
4997,1.482,1.482,5,0,0,0.8,0,0,0,0,0,6.9714,0,1.06781,0,3.31327,33.1327,0,0,0,
4998,1.72,1.72,84,57.5019,26.4981,0.659253,84,0.42,0,0,-0.42,6.9714,0.42,1.06781,0,3.71612,37.1612,0,0,0,
4999,1.913,1.913,261,138.578,122.422,0.586665,261,1.305,0,0,-1.305,6.5514,1.305,1.45421,0,4.96783,49.6783,0,0,0,
5000,1.915,1.915,500,364.038,135.962,0.682984,500,2.5,0,0,-2.5,5.2464,2.5,2.65481,0,7.36575,73.6575,0,0,0,
5001,2.129,2.129,439,108.875,330.125,0.452846,439,2.195,0,0,-2.195,2.7464,2.195,4.95481,0,9.47112,94.7112,0,0,0,
5002,2.497,2.497,769,547.835,221.165,0.67413,769,3.845,3.2936,3.12892,-0.551396,0.551396,0.551396,6.97421,0,10,100,0,0,0,
5003,2.641,2.641,883,687.36,195.64,0.715376,883,4.415,4.415,4.19425,0,0,0,7.4815,0,10,100,0,0,0,
5004,2.825,2.825,842,604.127,237.873,0.676961,842,4.21,4.21,3.9995,0,0,0,7.4815,0,10,100,0,0,0,
5005,3.031,3.031,700,390.908,309.092,0.599057,700,3.5,3.5,3.325,0,0,0,7.4815,0,10,100,0,0,0,
5006,3.142,3.142,727,567.779,159.221,0.717268,727,3.635,3.635,3.45325,0,0,0,7.4815,0,10,100,0,0,0,
5007,3.544,3.544,570,448.643,121.357,0.721946,570,2.85,3.73053,3.544,0.880526,0,0,7.4815,0.880526,9.08199,90.8199,0,0,0,
5008,3.752,3.752,311,179.67,131.33,0.607829,311,1.555,3.94947,3.752,2.39447,0.957094,0,6.60097,2.39447,6.58558,65.8558,0,0,0,
5009,4.178,4.178,228,132.803,26.294,0.8,159.097,0.795487,4.39789,4.178,3.60241,3.55978,0,4.2065,3.60241,2.82981,28.2981,0,0,0,
5010,3.978,3.978,56,0,0,0.8,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,0,0,
5011,3.741,3.741,2,0,0,0.8,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,11.5,50,
5012,3.612,3.612,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,3.3,14.635,63.6304,
5013,3.52,3.52,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,3.3,17.77,77.2609,
5014,3.091,3.091,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,3.3,20.905,90.8913,
5015,2.58,2.58,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,2.20526,23,100,
5016,2.124,2.124,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,23,100,
5017,1.853,1.853,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,23,100,
5018,1.696,1.696,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,23,100,
5019,1.583,1.583,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,23,100,
5020,1.501,1.501,0,0,0,0,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,0,0,
5021,1.456,1.456,5,0,0,0.8,0,0,0,0,0,7.47544,0,0.604089,0,2.82981,28.2981,0,0,0,
5022,1.735,1.735,68,27.9589,40.0411,0.532831,68,0.34,0,0,-0.34,7.47544,0.34,0.604089,0,3.15592,31.5592,0,0,0,
5023,1.907,1.907,222,74.8258,147.174,0.498174,222,1.11,0,0,-1.11,7.13544,1.11,0.916889,0,4.2206,42.206,0,0,0,
5024,1.844,1.844,302,53.7614,248.239,0.411832,302,1.51,0,0,-1.51,6.02544,1.51,1.93809,0,5.66894,56.6894,0,0,0,
5025,1.942,1.942,401,72.0911,328.909,0.412954,401,2.005,0,0,-2.005,4.51544,2.005,3.32729,0,7.59207,75.9207,0,0,0,
5026,2.521,2.521,761,530.713,230.287,0.665995,761,3.805,1.29456,1.22983,-2.51044,2.51044,2.51044,5.17189,0,10,100,0,0,0,
5027,2.743,2.743,895,706.626,188.374,0.723878,895,4.475,4.475,4.25125,0,0,0,7.4815,0,10,100,0,0,0,
5028,2.864,2.864,894,698.551,195.449,0.717559,894,4.47,4.47,4.2465,0,0,0,7.4815,0,10,100,0,0,0,
5029,3.044,3.044,872,708.512,163.488,0.744997,872,4.36,4.36,4.142,0,0,0,7.4815,0,10,100,0,0,0,
5030,3.237,3.237,795,663.415,131.585,0.783039,795,3.975,3.975,3.77625,0,0,0,7.4815,0,10,100,0,0,0,
5031,3.574,3.574,667,556.945,110.055,0.843387,667,3.335,3.76211,3.574,0.427105,0,0,7.4815,0.427105,9.55471,95.5471,0,0,0,
