Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
4774,2.966,2.966,0,0,0,0,2.72227,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,21.405,89.1875,
4775,2.441,2.441,0,0,0,0,2.98405,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,24,100,
4776,1.938,1.938,0,0,0,0,90,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,24,100,
4777,1.643,1.643,0,0,0,0,90,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,24,100,
4778,1.48,1.48,0,0,0,0,90,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,24,100,
4779,1.345,1.345,0,0,0,0,90,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,24,100,
4780,1.281,1.281,0,0,0,0,90,0,0,0,0,5.17778,8.42451,0,0.00740546,0,200.781,0.200781,0,0,
4781,1.271,1.271,19,0,0,0.8,90,0,0.002,0,0,5.17778,8.42451,0.002,0.00740546,-0.002,200.97,0.20097,0,0,
4782,1.504,1.504,117,97.695,19.305,0.913137,90,0.585,0.00228284,0,-0.585,5.17778,8.42251,0.00228284,0.00920546,-0.00228284,201.187,0.201187,0,0,
4783,1.721,1.721,272,162.368,109.632,0.616676,90,1.36,0.00154169,0,-1.36,4.59278,8.42023,0.00154169,0.01126,-0.00154169,201.333,0.201333,0,0,
4784,1.78,1.78,453,279.159,173.841,0.625692,90,2.265,0.00156423,0,-2.265,3.23278,8.41869,0.00156423,0.0126475,-0.00156423,201.482,0.201482,0,0,
4785,1.924,1.924,635,439.37,195.63,0.663103,90,3.175,0.00165776,2.09686,-0.967782,0.967782,8.41712,0.00165776,0.0140553,-0.00165776,201.639,0.201639,0,0,
4786,2.424,2.424,706,437.015,268.985,0.626992,90,3.53,0.00156748,3.3535,0,0,8.41547,0.00156748,0.0155473,-0.00156748,201.788,0.201788,0,0,
4787,2.455,2.455,808,559.759,248.241,0.66355,90,4.04,0.00165887,3.838,0,0,8.4139,0.00165887,0.0169581,-0.00165887,201.945,0.201945,0,0,
4788,2.677,2.677,868,666.359,201.641,0.707759,1.18785,4.34,0.00247717,4.123,0,0,8.41224,0.00247717,0.018451,-0.00247717,202.18,0.20218,0,0,
4789,2.783,2.783,809,614.765,194.235,0.702532,1.71639,4.045,0.00175633,0.0224368,0.0206805,0.021315,8.40976,7.58947,0.0206805,0.0206805,200,0.2,0,0,
4790,3.147,3.147,635,405.24,229.76,0.636137,0.98109,3.175,0.00253703,0.00253703,0,0.00241018,8.43274,0,0,0,200,0.2,0,0,
4791,3.321,3.321,682,569.47,112.53,0.87792,1.99268,3.41,0.0021948,0.0021948,0,0.00208506,8.43274,0,0,0,200,0.2,0,0,
4792,3.824,3.824,500,417.5,82.5,0.995029,1.15666,2.5,0.00355895,3.824,1.52526,0.0953216,8.43274,0.00355895,0,-0.00355895,200.338,0.200338,0,0,
4793,4.369,4.369,276,129.473,25.6346,0.8,1.47219,0.775539,0.00221073,4.369,3.82341,1.79006,8.42918,0.00221073,0.00320306,-0.00221073,200.547,0.200547,0,0,
4794,4.16,4.16,127,0,0,0.8,1.67473,0,0.002,0,0,6.03829,8.42697,0.002,0.00519271,-0.002,200.737,0.200737,0,0,
4795,3.996,3.996,10,0,0,0.8,1.93652,0,0.002,0,0,6.03829,8.42497,0.002,0.00699271,-0.002,200.927,0.200927,12,50,
4796,3.987,3.987,0,0,0,0,2.1983,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,15.135,63.0625,
4797,3.698,3.698,0,0,0,0,2.46008,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,18.27,76.125,
4798,3.007,3.007,0,0,0,0,2.72187,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,21.405,89.1875,
4799,2.583,2.583,0,0,0,0,2.98365,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,24,100,
4800,2.226,2.226,0,0,0,0,90,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,24,100,
4801,1.95,1.95,0,0,0,0,90,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,24,100,
4802,1.636,1.636,0,0,0,0,90,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,24,100,
4803,1.484,1.484,0,0,0,0,90,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,24,100,
4804,1.394,1.394,0,0,0,0,90,0,0,0,0,6.03829,8.42297,0,0.00879271,0,200.927,0.200927,0,0,
4805,1.365,1.365,5,0,0,0.8,90,0,0.002,0,0,6.03829,8.42297,0.002,0.00879271,-0.002,201.117,0.201117,0,0,
4806,1.601,1.601,51,8.08162,42.9184,0.398951,90,0.255,0.000997376,0,-0.255,6.03829,8.42097,0.000997376,0.0105927,-0.000997376,201.211,0.201211,0,0,
4807,1.827,1.827,167,21.7009,145.299,0.378471,90,0.835,0.000946178,0,-0.835,5.78329,8.41997,0.000946178,0.0114904,-0.000946178,201.301,0.201301,0,0,
4808,1.83,1.83,188,5.60584,182.394,0.259442,90,0.94,0.000648606,0,-0.94,4.94829,8.41903,0.000648606,0.0123419,-0.000648606,201.362,0.201362,0,0,
4809,1.825,1.825,581,333.391,247.609,0.60605,90,2.905,0.00151513,0,-2.905,4.00829,8.41838,0.00151513,0.0129257,-0.00151513,201.506,0.201506,0,0,
4810,2.339,2.339,637,307.398,329.602,0.565016,90,3.185,0.00141254,1.97762,-1.10329,1.10329,8.41686,0.00141254,0.0142893,-0.00141254,201.64,0.20164,0,0,
4811,2.522,2.522,734,414.608,319.392,0.601969,90,3.67,0.00150492,3.4865,0,0,8.41545,0.00150492,0.0155606,-0.00150492,201.783,0.201783,0,0,
4812,2.838,2.838,862,654.145,207.855,0.701851,2.93307,4.31,0.00175463,4.0945,0,0,8.41395,0.00175463,0.016915,-0.00175463,201.949,0.201949,0,0,
4813,3.118,3.118,878,724.563,153.437,0.761269,2.6251,4.39,0.00190317,0.0203973,0.0184941,0.0193775,8.41219,7.58947,0.0184941,0.0184941,200,0.2,0,0,
4814,3.318,3.318,775,644.963,130.037,0.775084,1.01814,3.875,0.0030252,0.0030252,0,0.00287394,8.43274,0,0,0,200,0.2,0,0,
4815,3.854,3.854,675,563.625,111.375,0.867286,1.12897,3.375,0.00315933,0.00315933,0,0.00300136,8.43274,0,0,0,200,0.2,0,0,
4816,4.228,4.228,427,356.545,70.455,0.847853,1.33832,2.135,0.00264165,4.228,2.31553,0.757602,8.43274,0.00264165,0,-0.00264165,200.251,0.200251,0,0,
4817,4.863,4.863,95,30.0667,64.9333,0.48816,1.4149,0.475,0.00142295,4.81374,4.5921,3.33041,8.4301,0.00142295,0.00237749,-0.00142295,200.386,0.200386,0,0,
4818,3.022,3.022,32,0,0,0.8,1.67437,0,0.002,0,0,8.43274,8.42868,0.002,0.00365814,-0.002,200.575,0.200575,0,0,
4819,2.829,2.829,7,0,0,0.8,1.93615,0,0.002,0,0,8.43274,8.42668,0.002,0.00545814,-0.002,200.765,0.200765,12,50,
4820,2.825,2.825,0,0,0,0,2.19794,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,15.135,63.0625,
4821,2.869,2.869,0,0,0,0,2.45972,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,18.27,76.125,
4822,2.543,2.543,0,0,0,0,2.72151,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,21.405,89.1875,
4823,2.111,2.111,0,0,0,0,2.98329,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,24,100,
4824,1.689,1.689,0,0,0,0,90,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,24,100,
4825,1.496,1.496,0,0,0,0,90,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,24,100,
4826,1.393,1.393,0,0,0,0,90,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,24,100,
4827,1.345,1.345,0,0,0,0,90,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,24,100,
4828,1.323,1.323,0,0,0,0,90,0,0,0,0,8.43274,8.42468,0,0.00725814,0,200.765,0.200765,0,0,
4829,1.372,1.372,10,0,0,0.8,90,0,0.002,0,0,8.43274,8.42468,0.002,0.00725814,-0.002,200.955,0.200955,0,0,
4830,1.615,1.615,68,27.9762,40.0238,0.532947,90,0.34,0.00133237,0,-0.34,8.43274,8.42268,0.00133237,0.00905814,-0.00133237,201.081,0.201081,0,0,
4831,1.815,1.815,265,148.683,116.317,0.600247,90,1.325,0.00150062,0,-1.325,8.09274,8.42134,0.00150062,0.0102573,-0.00150062,201.224,0.201224,0,0,
4832,1.849,1.849,455,281.943,173.057,0.627301,90,2.275,0.00156825,0,-2.275,6.76774,8.41984,0.00156825,0.0116078,-0.00156825,201.372,0.201372,0,0,
4833,2.023,2.023,607,382.691,224.309,0.632436,90,3.035,0.00158109,0,-3.035,4.49274,8.41827,0.00158109,0.0130193,-0.00158109,201.522,0.201522,0,0,
4834,2.63,2.63,698,419.144,278.856,0.618325,90,3.49,0.00154581,1.93065,-1.45774,1.45774,8.41669,0.00154581,0.0144422,-0.00154581,201.669,0.201669,0,0,
4835,2.755,2.755,852,641.165,210.835,0.697773,90,4.26,0.00174443,4.047,0,0,8.41515,0.00174443,0.0158335,-0.00174443,201.834,0.201834,0,0,
4836,2.915,2.915,839,609.591,229.409,0.682114,1.50477,4.195,0.00182543,3.98525,0,0,8.4134,0.00182543,0.0174035,-0.00182543,202.008,0.202008,0,0,
4837,3.227,3.227,835,658.175,176.825,0.722847,0.997227,4.175,0.0028542,0.0219005,0.0190463,0.0208055,8.41158,7.58947,0.0190463,0.0190463,200,0.2,0,0,
4838,3.536,3.536,698,524.307,173.693,0.696897,2.31166,3.49,0.00174224,0.00174224,0,0.00165513,8.43274,0,0,0,200,0.2,0,0,
4839,3.75,3.75,644,537.74,106.26,0.825919,1.03309,3.22,0.00319389,0.00319389,0,0.0030342,8.43274,0,0,0,200,0.2,0,0,
4840,4.212,4.212,500,417.5,82.5,0.99063,1.76911,2.5,0.00247657,4.212,1.93368,0.808187,8.43274,0.00247657,0,-0.00247657,200.235,0.200235,0,0,
4841,4.883,4.883,251,130.413,25.8207,0.8,1.43287,0.78117,0.00229356,4.883,4.35883,2.95673,8.43026,0.00229356,0.00222892,-0.00229356,200.453,0.200453,0,0,
4842,4.755,4.755,131,0,0,0.8,1.67404,0,0.002,0,0,7.79987,8.42797,0.002,0.00429312,-0.002,200.642,0.200642,0,0,
4843,4.547,4.547,22,0,0,0.8,1.93583,0,0.002,0,0,7.79987,8.42597,0.002,0.00609312,-0.002,200.832,0.200832,12,50,
4844,4.386,4.386,0,0,0,0,2.19761,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,15.135,63.0625,
4845,4.254,4.254,0,0,0,0,2.4594,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,18.27,76.125,
4846,3.695,3.695,0,0,0,0,2.72119,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,21.405,89.1875,
4847,3.017,3.017,0,0,0,0,2.98297,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,24,100,
4848,2.465,2.465,0,0,0,0,90,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,24,100,
4849,2.143,2.143,0,0,0,0,90,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,24,100,
4850,1.893,1.893,0,0,0,0,90,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,24,100,
4851,1.765,1.765,0,0,0,0,90,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,24,100,
4852,1.623,1.623,0,0,0,0,90,0,0,0,0,7.79987,8.42397,0,0.00789312,0,200.832,0.200832,0,0,
4853,1.584,1.584,6,0,0,0.8,90,0,0.002,0,0,7.79987,8.42397,0.002,0.00789312,-0.002,201.022,0.201022,0,0,
4854,1.838,1.838,107,89.345,17.655,0.839861,90,0.535,0.00209965,0,-0.535,7.79987,8.42197,0.00209965,0.00969312,-0.00209965,201.221,0.201221,0,0,
4855,2.038,2.038,277,171.472,105.528,0.627006,90,1.385,0.00156751,0,-1.385,7.26487,8.41987,0.00156751,0.0115828,-0.00156751,201.37,0.20137,0,0,
4856,2.002,2.002,464,298.89,165.11,0.639034,90,2.32,0.00159759,0,-2.32,5.87987,8.4183,0.00159759,0.0129936,-0.00159759,201.521,0.201521,0,0,
4857,2.254,2.254,647,459.927,187.073,0.673283,90,3.235,0.00168321,0,-3.235,3.55987,8.41671,0.00168321,0.0144314,-0.00168321,201.681,0.201681,0,0,
4858,2.854,2.854,792,599.568,192.432,0.700653,90,3.96,0.00175163,3.45337,-0.324869,0.324869,8.41502,0.00175163,0.0159463,-0.00175163,201.847,0.201847,0,0,
4859,2.99,2.99,892,710.291,181.709,0.729488,90,4.46,0.00182372,4.237,0,0,8.41327,0.00182372,0.0175228,-0.00182372,202.02,0.20202,0,0,
4860,3.28,3.28,942,779.331,162.669,0.764697,0.370036,4.71,0.00381258,4.4745,0,0,8.41145,0.00381258,0.0191641,-0.00381258,202.382,0.202382,0,0,
4861,3.554,3.554,904,754.034,149.966,0.781332,0.944871,4.52,0.0031737,0.0257691,0.0225954,0.0244807,8.40763,7.58947,0.0225954,0.0225954,200,0.2,0,0,
4862,3.757,3.757,820,684.7,135.3,0.817317,1.93545,4.1,0.00204329,0.00204329,0,0.00194113,8.43274,0,0,0,200,0.2,0,0,
4863,4.059,4.059,690,576.15,113.85,0.883282,1.87293,3.45,0.00220821,0.00220821,0,0.0020978,8.43274,0,0,0,200,0.2,0,0,
4864,4.415,4.415,518,337.771,66.8759,0.8,1.99138,2.02324,0.002,4.415,2.62413,0.914035,8.43274,0.002,0,-0.002,200.19,0.20019,0,0,
4865,4.933,4.933,276,130.843,25.9059,0.8,1.50728,0.783746,0.00213534,4.68013,4.1427,3.82974,8.43074,0.00213534,0.0018,-0.00213534,200.392,0.200392,0,0,
4866,4.735,4.735,74,0,0,0.8,1.67375,0,0.002,0,0,8.43274,8.42861,0.002,0.00372181,-0.002,200.582,0.200582,0,0,
4867,4.524,4.524,6,0,0,0.8,1.93554,0,0.002,0,0,8.43274,8.42661,0.002,0.00552181,-0.002,200.772,0.200772,12,50,
4868,4.475,4.475,0,0,0,0,2.19733,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,15.135,63.0625,
4869,4.321,4.321,0,0,0,0,2.45912,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,18.27,76.125,
4870,3.795,3.795,0,0,0,0,2.72091,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,21.405,89.1875,
4871,3.227,3.227,0,0,0,0,2.9827,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,24,100,
4872,2.717,2.717,0,0,0,0,90,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,24,100,
4873,2.314,2.314,0,0,0,0,90,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,24,100,
4874,2.117,2.117,0,0,0,0,90,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,24,100,
4875,1.976,1.976,0,0,0,0,90,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,24,100,
4876,1.821,1.821,0,0,0,0,90,0,0,0,0,8.43274,8.42461,0,0.00732181,0,200.772,0.200772,0,0,
4877,1.779,1.779,6,0,0,0.8,90,0,0.002,0,0,8.43274,8.42461,0.002,0.00732181,-0.002,200.962,0.200962,0,0,
4878,2.022,2.022,95,77.3164,17.6836,0.746472,90,0.475,0.00186618,0,-0.475,8.43274,8.42261,0.00186618,0.00912181,-0.00186618,201.139,0.201139,0,0,
4879,2.171,2.171,266,150.047,115.953,0.601617,90,1.33,0.00150404,0,-1.33,7.95774,8.42074,0.00150404,0.0108014,-0.00150404,201.281,0.201281,0,0,
4880,2.13,2.13,454,278.67,175.33,0.624546,90,2.27,0.00156137,0,-2.27,6.62774,8.41923,0.00156137,0.012155,-0.00156137,201.429,0.201429,0,0,
4881,2.283,2.283,639,443.341,195.659,0.664095,90,3.195,0.00166024,0,-3.195,4.35774,8.41767,0.00166024,0.0135602,-0.00166024,201.587,0.201587,0,0,
4882,2.893,2.893,778,572.189,205.811,0.687307,90,3.89,0.00171827,2.5909,-1.16274,1.16274,8.41601,0.00171827,0.0150544,-0.00171827,201.75,0.20175,0,0,
4883,3.111,3.111,869,669.482,199.518,0.709633,90,4.345,0.00177408,4.12775,0,0,8.41429,0.00177408,0.0166009,-0.00177408,201.918,0.201918,0,0,
4884,3.256,3.256,918,745.093,172.907,0.744066,2.25213,4.59,0.00186017,4.3605,0,0,8.41252,0.00186017,0.0181976,-0.00186017,202.095,0.202095,0,0,
4885,3.452,3.452,896,744.996,151.004,0.773169,2.62122,4.48,0.00193292,0.0218046,0.0198717,0.0207144,8.41066,7.58947,0.0198717,0.0198717,200,0.2,0,0,
4886,3.741,3.741,817,682.195,134.805,0.812943,0.692934,4.085,0.00369759,0.00369759,0,0.00351271,8.43274,0,0,0,200,0.2,0,0,
4887,4.113,4.113,689,575.315,113.685,0.880391,2.20505,3.445,0.00220098,0.00220098,0,0.00209093,8.43274,0,0,0,200,0.2,0,0,
4888,4.641,4.641,529,338.474,67.015,0.8,1.77017,2.02744,0.002,4.641,2.85782,0.982749,8.43274,0.002,0,-0.002,200.19,0.20019,0,0,
4889,5.19,5.19,262,131.245,25.9855,0.8,1.60059,0.786155,0.002,4.40166,3.84717,4.1581,8.43074,0.002,0.0018,-0.002,200.379,0.200379,0,0,
4890,4.865,4.865,115,0,0,0.8,1.67351,0,0.002,0,0,8.43274,8.42874,0.002,0.0036,-0.002,200.569,0.200569,0,0,
4891,4.704,4.704,3,0,0,0.8,1.9353,0,0.002,0,0,8.43274,8.42674,0.002,0.0054,-0.002,200.759,0.200759,12,50,
4892,4.442,4.442,0,0,0,0,2.19709,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,15.135,63.0625,
4893,4.304,4.304,0,0,0,0,2.45888,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,18.27,76.125,
4894,3.787,3.787,0,0,0,0,2.72067,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,21.405,89.1875,
4895,3.139,3.139,0,0,0,0,2.98246,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,24,100,
4896,2.764,2.764,0,0,0,0,90,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,24,100,
4897,2.414,2.414,0,0,0,0,90,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,24,100,
4898,2.157,2.157,0,0,0,0,90,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,24,100,
4899,1.978,1.978,0,0,0,0,90,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,24,100,
4900,1.894,1.894,0,0,0,0,90,0,0,0,0,8.43274,8.42474,0,0.0072,0,200.759,0.200759,0,0,
4901,1.823,1.823,9,0,0,0.8,90,0,0.002,0,0,8.43274,8.42474,0.002,0.0072,-0.002,200.949,0.200949,0,0,
4902,2.072,2.072,90,69.0771,20.9229,0.707642,90,0.45,0.0017691,0,-0.45,8.43274,8.42274,0.0017691,0.009,-0.0017691,201.117,0.201117,0,0,
4903,2.212,2.212,261,140.367,120.633,0.589745,90,1.305,0.00147436,0,-1.305,7.98274,8.42097,0.00147436,0.0105922,-0.00147436,201.256,0.201256,0,0,
4904,2.169,2.169,458,285.708,172.292,0.629271,90,2.29,0.00157318,0,-2.29,6.67774,8.4195,0.00157318,0.0119191,-0.00157318,201.406,0.201406,0,0,
4905,2.325,2.325,653,469.403,183.597,0.677719,90,3.265,0.0016943,0,-3.265,4.38774,8.41792,0.0016943,0.013335,-0.0016943,201.566,0.201566,0,0,
4906,2.853,2.853,801,613.567,187.433,0.706603,90,4.005,0.00176651,2.73815,-1.12274,1.12274,8.41623,0.00176651,0.0148598,-0.00176651,201.734,0.201734,0,0,
4907,2.879,2.879,901,722.699,178.301,0.734653,90,4.505,0.00183663,4.27975,0,0,8.41446,0.00183663,0.0164497,-0.00183663,201.908,0.201908,0,0,
4908,3.196,3.196,940,775.387,164.613,0.760703,2.08527,4.7,0.00190176,4.465,0,0,8.41263,0.00190176,0.0181027,-0.00190176,202.089,0.202089,0,0,
4909,3.366,3.366,904,753.427,150.573,0.778801,1.62664,4.52,0.001947,0.0217613,0.0198143,0.0206732,8.41072,7.58947,0.0198143,0.0198143,200,0.2,0,0,
4910,3.651,3.651,810,676.35,133.65,0.804606,1.42834,4.05,0.00231526,0.00231526,0,0.00219949,8.43274,0,0,0,200,0.2,0,0,
4911,4,4,683,570.305,112.695,0.871146,1.44702,3.415,0.00246382,0.00246382,0,0.00234063,8.43274,0,0,0,200,0.2,0,0,
4912,4.442,4.442,529,339.158,67.1503,0.8,1.36715,2.03154,0.00243015,4.442,2.64425,0.883918,8.43274,0.00243015,0,-0.00243015,200.231,0.200231,0,0,
4913,5.031,5.031,292,131.619,26.0594,0.8,1.67888,0.78839,0.002,4.69118,4.14969,3.82197,8.43031,0.002,0.00218713,-0.002,200.42,0.20042,0,0,
4914,4.866,4.866,122,0,0,0.8,1.6733,0,0.002,0,0,8.43274,8.42831,0.002,0.00398713,-0.002,200.61,0.20061,0,0,
4915,4.749,4.749,11,0,0,0.8,1.93509,0,0.002,0,0,8.43274,8.42631,0.002,0.00578713,-0.002,200.8,0.2008,12,50,
4916,4.566,4.566,0,0,0,0,2.19689,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,15.135,63.0625,
4917,4.526,4.526,0,0,0,0,2.45868,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,18.27,76.125,
4918,3.902,3.902,0,0,0,0,2.72047,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,21.405,89.1875,
4919,3.139,3.139,0,0,0,0,2.98226,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,24,100,
4920,2.593,2.593,0,0,0,0,90,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,24,100,
4921,2.211,2.211,0,0,0,0,90,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,24,100,
4922,2.004,2.004,0,0,0,0,90,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,24,100,
4923,1.884,1.884,0,0,0,0,90,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,24,100,
4924,1.761,1.761,0,0,0,0,90,0,0,0,0,8.43274,8.42431,0,0.00758713,0,200.8,0.2008,0,0,
4925,1.687,1.687,5,0,0,0.8,90,0,0.002,0,0,8.43274,8.42431,0.002,0.00758713,-0.002,200.989,0.200989,0,0,
4926,1.996,1.996,58,14.7369,43.2631,0.456132,90,0.29,0.00114033,0,-0.29,8.43274,8.42231,0.00114033,0.00938713,-0.00114033,201.098,0.201098,0,0,
4927,2.1,2.1,240,103.363,136.637,0.5417,90,1.2,0.00135425,0,-1.2,8.14274,8.42117,0.00135425,0.0104134,-0.00135425,201.226,0.201226,0,0,
4928,2.173,2.173,353,109.012,243.988,0.484363,90,1.765,0.00121091,0,-1.765,6.94274,8.41982,0.00121091,0.0116323,-0.00121091,201.341,0.201341,0,0,
4929,2.216,2.216,620,403.846,216.154,0.64255,90,3.1,0.00160638,0,-3.1,5.17774,8.4186,0.00160638,0.0127221,-0.00160638,201.493,0.201493,0,0,
4930,2.879,2.879,763,540.706,222.294,0.672074,90,3.815,0.00168018,1.6504,-2.07774,2.07774,8.417,0.00168018,0.0141678,-0.00168018,201.653,0.201653,0,0,
4931,2.836,2.836,865,659.51,205.49,0.704207,90,4.325,0.00176052,4.10875,0,0,8.41532,0.00176052,0.01568,-0.00176052,201.82,0.20182,0,0,
4932,3.049,3.049,913,735.26,177.74,0.737674,0.152825,4.565,0.00378029,4.33675,0,0,8.41356,0.00378029,0.0172644,-0.00378029,202.178,0.202178,0,0,
4933,3.267,3.267,882,726.306,155.694,0.758599,0.456047,4.41,0.00370501,0.0243717,0.0206667,0.0231531,8.40978,7.58947,0.0206667,0.0206667,200,0.2,0,0,
4934,3.547,3.547,799,667.502,131.498,0.792328,2.51499,3.995,0.00198082,0.00198082,0,0.00188178,8.43274,0,0,0,200,0.2,0,0,
4935,3.883,3.883,671,560.285,110.715,0.854312,0.888114,3.355,0.00356678,0.00356678,0,0.00338844,8.43274,0,0,0,200,0.2,0,0,
4936,4.39,4.39,443,369.905,73.095,0.870543,1.15036,2.215,0.00311971,4.39,2.40605,0.813743,8.43274,0.00311971,0,-0.00311971,200.296,0.200296,0,0,
4937,4.949,4.949,112,54.4871,57.5129,0.566769,1.72264,0.56,0.00141692,4.76049,4.45105,3.48713,8.42962,0.00141692,0.00280774,-0.00141692,200.43,0.20043,0,0,
4938,4.649,4.649,25,0,0,0.8,1.67314,0,0.002,0,0,8.43274,8.4282,0.002,0.00408297,-0.002,200.62,0.20062,0,0,
4939,3.904,3.904,2,0,0,0.8,1.93493,0,0.002,0,0,8.43274,8.4262,0.002,0.00588297,-0.002,200.81,0.20081,12,50,
4940,3.837,3.837,0,0,0,0,2.19673,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,15.135,63.0625,
4941,3.863,3.863,0,0,0,0,2.45852,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,18.27,76.125,
4942,3.491,3.491,0,0,0,0,2.72032,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,21.405,89.1875,
4943,2.993,2.993,0,0,0,0,2.98211,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,24,100,
4944,2.312,2.312,0,0,0,0,90,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,24,100,
4945,2.022,2.022,0,0,0,0,90,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,24,100,
4946,1.855,1.855,0,0,0,0,90,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,24,100,
4947,1.738,1.738,0,0,0,0,90,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,24,100,
4948,1.546,1.546,0,0,0,0,90,0,0,0,0,8.43274,8.4242,0,0.00768297,0,200.81,0.20081,0,0,
4949,1.517,1.517,5,0,0,0.8,90,0,0.002,0,0,8.43274,8.4242,0.002,0.00768297,-0.002,201,0.201,0,0,
4950,1.732,1.732,44,4.02199,39.978,0.345951,90,0.22,0.000864877,0,-0.22,8.43274,8.4222,0.000864877,0.00948297,-0.000864877,201.082,0.201082,0,0,
4951,1.895,1.895,147,11.3029,135.697,0.331381,90,0.735,0.000828451,0,-0.735,8.21274,8.42134,0.000828451,0.0102614,-0.000828451,201.16,0.20116,0,0,
