Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
1398,0.735,0.735,0,0,0,0,0,0,0,0,0,2.08322,0,0.022467,0,8.02368,80.2368,0,0,0,
1399,1.036,1.036,50,41.75,8.25,0.809508,240.249,0.480499,0,0,-0.480499,2.08322,0.480499,0.022467,0,8.47952,84.7952,0,0,0,
1400,0.941,0.941,227,158.371,68.6292,0.666145,420.527,0.841053,0,0,-0.841053,1.60272,0.841053,0.454916,0,9.27742,92.7742,0,0,0,
1401,0.771,0.771,419,307.762,111.238,0.686747,350.264,0.700529,0,0,-0.700529,0.76167,0.700529,1.21186,0,9.942,99.42,0,0,0,
1402,0.773,0.773,578,433.259,144.741,0.695908,227.772,0.455544,0.394403,0.374683,-0.0611411,0.0611411,0.0611411,1.84234,0,10,100,0,0,0,
1403,0.783,0.783,683,507.573,175.427,0.691932,93.8265,0.187653,0.187653,0.17827,0,0,0,1.89737,0,10,100,0,0,0,
1404,0.757,0.757,726,523.682,202.318,0.679121,111.218,0.222435,0.222435,0.211314,0,0,0,1.89737,0,10,100,0,0,0,
1405,0.753,0.753,707,485.333,221.667,0.66025,127.109,0.254219,0.254219,0.241508,0,0,0,1.89737,0,10,100,0,0,0,
1406,0.744,0.744,623,386.739,236.261,0.627827,145.904,0.291808,0.291808,0.277218,0,0,0,1.89737,0,10,100,0,0,0,
1407,0.773,0.773,482,242.889,239.111,0.574559,165.546,0.331092,0.813684,0.773,0.482592,0,0,1.89737,0.482592,9.4913,94.913,0,0,0,
1408,0.886,0.886,298,89.3244,208.676,0.479832,168.19,0.336381,0.932632,0.886,0.596251,0.536214,0,1.41477,0.596251,8.8628,88.628,0,0,0,
1409,1.153,1.153,107,5.69382,101.306,0.302592,91.3308,0.182662,1.00119,0.951126,0.818523,1.19871,0,0.818523,0.818523,8,80,0,0,0,
1410,1.495,1.495,13,0.21453,12.7855,0.183359,11.6177,0.0232354,0,0,-0.0232354,2.10819,0.0232354,0,0,8.02204,80.2204,0,0,0,
1411,1.72,1.72,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,0,12,50,
1412,1.74,1.74,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,13.5,56.25,
1413,1.6,1.6,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,15,62.5,
1414,1.299,1.299,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,16.5,68.75,
1415,0.997,0.997,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,18,75,
1416,0.818,0.818,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,19.5,81.25,
1417,0.913,0.913,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,21,87.5,
1418,0.483,0.483,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,22.5,93.75,
1419,0.469,0.469,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,1.66667,24,100,
1420,0.461,0.461,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,0,0,0,
1421,0.505,0.505,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,0,0,0,
1422,0.656,0.656,0,0,0,0,0,0,0,0,0,2.08495,0,0.0209118,0,8.02204,80.2204,0,0,0,
1423,0.896,0.896,10,0.13786,9.86214,0.153178,9.75831,0.0195166,0,0,-0.0195166,2.08495,0.0195166,0.0209118,0,8.04056,80.4056,0,0,0,
1424,0.813,0.813,38,0.375252,37.6247,0.109723,35.0366,0.0700733,0,0,-0.0700733,2.06543,0.0700733,0.0384768,0,8.10704,81.0704,0,0,0,
1425,0.706,0.706,440,342.053,97.947,0.714612,366.895,0.733789,0,0,-0.733789,1.99536,0.733789,0.101543,0,8.80317,88.0317,0,0,0,
1426,0.715,0.715,401,120.006,280.994,0.479591,274.834,0.549668,0,0,-0.549668,1.26157,0.549668,0.761953,0,9.32463,93.2463,0,0,0,
1427,0.724,0.724,703,540.224,162.776,0.708282,84.2466,0.168493,0,0,-0.168493,0.711902,0.168493,1.25665,0,9.48448,94.8448,0,0,0,
1428,0.7,0.7,141,1.66553,139.334,0.131247,126.678,0.253355,0,0,-0.253355,0.543409,0.253355,1.4083,0,9.72483,97.2483,0,0,0,
1429,0.691,0.691,500,135.156,364.844,0.464743,299.25,0.598501,0.308447,0.293024,-0.290054,0.290054,0.290054,1.63632,0,10,100,0,0,0,
1430,0.678,0.678,626,388.583,237.417,0.627813,146.623,0.293246,0.293246,0.278584,0,0,0,1.89737,0,10,100,0,0,0,
1431,0.704,0.704,509,289.215,219.785,0.603488,143.28,0.286561,0.741053,0.704,0.454492,0,0,1.89737,0.454492,9.52092,95.2092,0,0,0,
1432,0.792,0.792,340,147.962,192.038,0.543736,140.82,0.28164,0.833684,0.792,0.552044,0.504991,0,1.44287,0.552044,8.93902,89.3902,0,0,0,
1433,0.998,0.998,170,49.4579,120.542,0.475376,97.6769,0.195354,1.05053,0.998,0.855172,1.11837,0,0.89083,0.855172,8.03759,80.3759,0,0,0,
1434,1.274,1.274,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,0,0,0,
1435,1.512,1.512,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,0,12,50,
1436,1.644,1.644,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,13.5,56.25,
1437,1.506,1.506,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,15,62.5,
1438,1.222,1.222,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,16.5,68.75,
1439,0.935,0.935,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,18,75,
1440,0.644,0.644,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,19.5,81.25,
1441,0.533,0.533,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,21,87.5,
1442,0.485,0.485,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,22.5,93.75,
1443,0.474,0.474,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,1.66667,24,100,
1444,0.479,0.479,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,0,0,0,
1445,0.532,0.532,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,0,0,0,
1446,0.709,0.709,0,0,0,0,0,0,0,0,0,2.06857,0,0.035658,0,8.03759,80.3759,0,0,0,
1447,0.941,0.941,55,45.9293,9.07068,0.79772,263.918,0.527835,0,0,-0.527835,2.06857,0.527835,0.035658,0,8.53834,85.3834,0,0,0,
1448,0.859,0.859,250,192.851,57.1493,0.71033,472.266,0.944532,0,0,-0.944532,1.54073,0.944532,0.51071,0,9.4344,94.344,0,0,0,
1449,0.752,0.752,432,323.366,108.634,0.695252,361.895,0.72379,0.127593,0.121213,-0.596197,0.596197,0.596197,1.36079,0,10,100,0,0,0,
1450,0.766,0.766,602,468.483,133.517,0.71521,234.021,0.468043,0.468043,0.444641,0,0,0,1.89737,0,10,100,0,0,0,
1451,0.776,0.776,689,510.273,178.727,0.690382,95.9021,0.191804,0.191804,0.182214,0,0,0,1.89737,0,10,100,0,0,0,
1452,0.748,0.748,732,526.614,205.386,0.678044,113.171,0.226343,0.226343,0.215026,0,0,0,1.89737,0,10,100,0,0,0,
1453,0.735,0.735,693,449.391,243.609,0.641135,145.94,0.291879,0.291879,0.277285,0,0,0,1.89737,0,10,100,0,0,0,
1454,0.715,0.715,638,408.038,229.962,0.636805,139.137,0.278274,0.278274,0.26436,0,0,0,1.89737,0,10,100,0,0,0,
1455,0.743,0.743,515,297.011,217.989,0.607373,140.912,0.281823,0.782105,0.743,0.500282,0,0,1.89737,0.500282,9.47266,94.7266,0,0,0,
1456,0.844,0.844,356,172.194,183.806,0.565517,129.518,0.259036,0.888421,0.844,0.629385,0.555869,0,1.39708,0.629385,8.80923,88.0923,0,0,0,
1457,1.043,1.043,165,41.9873,123.013,0.456339,101.807,0.203614,0.971314,0.922748,0.7677,1.25519,0,0.7677,0.7677,8,80,0,0,0,
1458,1.381,1.381,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1459,1.61,1.61,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,12,50,
1460,1.727,1.727,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,13.5,56.25,
1461,1.542,1.542,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,15,62.5,
1462,1.251,1.251,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,16.5,68.75,
1463,0.951,0.951,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,18,75,
1464,0.644,0.644,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,19.5,81.25,
1465,0.533,0.533,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,21,87.5,
1466,0.485,0.485,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,22.5,93.75,
1467,0.471,0.471,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,24,100,
1468,0.473,0.473,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1469,0.522,0.522,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1470,0.703,0.703,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1471,0.935,0.935,63,52.605,10.395,0.865897,304.713,0.609427,0,0,-0.609427,2.10819,0.609427,0,0,8.57815,85.7815,0,0,0,
1472,0.855,0.855,256,199.437,56.5634,0.715827,481.602,0.963204,0,0,-0.963204,1.49876,0.963204,0.548484,0,9.49193,94.9193,0,0,0,
1473,0.752,0.752,433,320.8,112.2,0.690551,363.591,0.727182,0.191627,0.182046,-0.535555,0.535555,0.535555,1.41537,0,10,100,0,0,0,
1474,0.766,0.766,588,438.914,149.086,0.693959,239.248,0.478497,0.478497,0.454572,0,0,0,1.89737,0,10,100,0,0,0,
1475,0.776,0.776,662,453.768,208.232,0.659721,119.549,0.239098,0.239098,0.227144,0,0,0,1.89737,0,10,100,0,0,0,
1476,0.748,0.748,716,491.183,224.817,0.660012,128.985,0.25797,0.25797,0.245072,0,0,0,1.89737,0,10,100,0,0,0,
1477,0.735,0.735,710,478.532,231.468,0.653837,134.686,0.269373,0.269373,0.255904,0,0,0,1.89737,0,10,100,0,0,0,
1478,0.721,0.721,620,369.109,250.891,0.615934,159.142,0.318283,0.318283,0.302369,0,0,0,1.89737,0,10,100,0,0,0,
1479,0.841,0.841,501,267.255,233.745,0.587785,157.546,0.315092,0.885263,0.841,0.570171,0,0,1.89737,0.570171,9.39899,93.9899,0,0,0,
1480,1.01,1.01,354,165.79,188.21,0.558643,134.354,0.268709,1.06316,1.01,0.794449,0.633523,0,1.3272,0.794449,8.56156,85.6156,0,0,0,
1481,1.316,1.316,179,57.2291,121.771,0.489745,96.9295,0.193859,0.726606,0.690275,0.532747,1.51624,0,0.532747,0.532747,8,80,0,0,0,
1482,1.571,1.571,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1483,1.784,1.784,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,12,50,
1484,1.876,1.876,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,13.5,56.25,
1485,1.686,1.686,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,15,62.5,
1486,1.308,1.308,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,16.5,68.75,
1487,0.951,0.951,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,18,75,
1488,0.637,0.637,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,19.5,81.25,
1489,0.529,0.529,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,21,87.5,
1490,0.483,0.483,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,22.5,93.75,
1491,0.469,0.469,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,24,100,
1492,0.461,0.461,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1493,0.505,0.505,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1494,0.668,0.668,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1495,0.896,0.896,67,55.945,11.055,0.873348,324.341,0.648682,0,0,-0.648682,2.10819,0.648682,0,0,8.61539,86.1539,0,0,0,
1496,0.813,0.813,265,210.959,54.0413,0.7293,498.25,0.996499,0,0,-0.996499,1.4595,0.996499,0.583814,0,9.56076,95.6076,0,0,0,
1497,0.706,0.706,452,351.215,100.785,0.714343,378.776,0.757552,0.294549,0.279821,-0.463003,0.463003,0.463003,1.48066,0,10,100,0,0,0,
1498,0.715,0.715,589,436.387,152.613,0.690561,243.309,0.486618,0.486618,0.462287,0,0,0,1.89737,0,10,100,0,0,0,
1499,0.724,0.724,689,501.565,187.435,0.682917,102.64,0.205281,0.205281,0.195017,0,0,0,1.89737,0,10,100,0,0,0,
1500,0.7,0.7,737,527.667,209.333,0.676109,115.839,0.231677,0.231677,0.220093,0,0,0,1.89737,0,10,100,0,0,0,
1501,0.691,0.691,409,51.2657,357.734,0.374931,314.875,0.62975,0.62975,0.598263,0,0,0,1.89737,0,10,100,0,0,0,
1502,0.678,0.678,470,127.058,342.942,0.464756,281.282,0.562563,0.562563,0.534435,0,0,0,1.89737,0,10,100,0,0,0,
1503,0.704,0.704,303,30.2351,272.765,0.353664,242.383,0.484766,0.741053,0.704,0.256287,0,0,1.89737,0.256287,9.72985,97.2985,0,0,0,
1504,0.792,0.792,56,0.442522,55.5575,0.0878019,50.509,0.101018,0.833684,0.792,0.732666,0.284763,0,1.64108,0.732666,8.95755,89.5755,0,0,0,
1505,0.998,0.998,174,49.1527,124.847,0.47106,101.676,0.203353,1.05053,0.998,0.847174,1.09884,0,0.908414,0.847174,8.06455,80.6455,0,0,0,
1506,1.274,1.274,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,0,0,0,
1507,1.512,1.512,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,0,12,50,
1508,1.644,1.644,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,13.5,56.25,
1509,1.506,1.506,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,15,62.5,
1510,1.222,1.222,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,16.5,68.75,
1511,0.935,0.935,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,18,75,
1512,0.637,0.637,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,19.5,81.25,
1513,0.529,0.529,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,21,87.5,
1514,0.485,0.485,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,22.5,93.75,
1515,0.48,0.48,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,1.66667,24,100,
1516,0.482,0.482,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,0,0,0,
1517,0.531,0.531,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,0,0,0,
1518,0.701,0.701,0,0,0,0,0,0,0,0,0,2.04014,0,0.0612399,0,8.06455,80.6455,0,0,0,
1519,0.926,0.926,15,0.250537,14.7495,0.185583,14.8831,0.0297662,0,0,-0.0297662,2.04014,0.0297662,0.0612399,0,8.09279,80.9279,0,0,0,
1520,0.843,0.843,142,19.6299,122.37,0.384671,157.595,0.31519,0,0,-0.31519,2.01037,0.31519,0.0880294,0,8.39181,83.9181,0,0,0,
1521,0.735,0.735,221,20.2425,200.758,0.346127,200.319,0.400638,0,0,-0.400638,1.69518,0.400638,0.371701,0,8.77189,87.7189,0,0,0,
1522,0.76,0.76,98,1.00676,96.9932,0.114145,88.5426,0.177085,0,0,-0.177085,1.29455,0.177085,0.732275,0,8.93988,89.3988,0,0,0,
1523,0.759,0.759,160,2.27139,157.729,0.157736,143.387,0.286774,0,0,-0.286774,1.11746,0.286774,0.891652,0,9.21194,92.1194,0,0,0,
1524,0.727,0.727,168,2.31921,165.681,0.153387,150.607,0.301214,0,0,-0.301214,0.830687,0.301214,1.14975,0,9.4977,94.977,0,0,0,
1525,0.713,0.713,369,30.2696,338.73,0.336739,302.81,0.60562,0.0761459,0.0723386,-0.529474,0.529474,0.529474,1.42084,0,10,100,0,0,0,
1526,0.701,0.701,103,0.939844,102.06,0.101386,92.7919,0.185584,0.185584,0.176305,0,0,0,1.89737,0,10,100,0,0,0,
1527,0.725,0.725,119,1.48008,117.52,0.138196,106.841,0.213681,0.763158,0.725,0.549477,0,0,1.89737,0.549477,9.4208,94.208,0,0,0,
1528,0.81,0.81,80,0.897373,79.1026,0.124635,71.9189,0.143838,0.852632,0.81,0.708794,0.61053,0,1.34789,0.708794,8.67367,86.7367,0,0,0,
1529,1.023,1.023,187,64.1449,122.855,0.501041,96.319,0.192638,0.831734,0.790148,0.639096,1.39808,0,0.639096,0.639096,8,80,0,0,0,
1530,1.285,1.285,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1531,1.524,1.524,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,12,50,
1532,1.657,1.657,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,13.5,56.25,
1533,1.524,1.524,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,15,62.5,
1534,1.246,1.246,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,16.5,68.75,
1535,0.968,0.968,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,18,75,
1536,0.681,0.681,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,19.5,81.25,
1537,0.582,0.582,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,21,87.5,
1538,0.541,0.541,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,22.5,93.75,
1539,0.531,0.531,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,24,100,
1540,0.527,0.527,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1541,0.573,0.573,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1542,0.746,0.746,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1543,0.968,0.968,11,0.127985,10.872,0.129278,10.6062,0.0212124,0,0,-0.0212124,2.10819,0.0212124,0,0,8.02012,80.2012,0,0,0,
1544,0.886,0.886,42,0.423384,41.5766,0.112006,38.7022,0.0774044,0,0,-0.0774044,2.08697,0.0774044,0.0190912,0,8.09356,80.9356,0,0,0,
1545,0.782,0.782,73,0.744427,72.2556,0.113307,66.3623,0.132725,0,0,-0.132725,2.00957,0.132725,0.0887551,0,8.21947,82.1947,0,0,0,
1546,0.813,0.813,98,1.00019,96.9998,0.1134,88.5504,0.177101,0,0,-0.177101,1.87684,0.177101,0.208207,0,8.38748,83.8748,0,0,0,
1547,0.803,0.803,114,1.14694,112.853,0.111787,102.62,0.20524,0,0,-0.20524,1.69974,0.20524,0.367598,0,8.58219,85.8219,0,0,0,
1548,0.774,0.774,120,1.17769,118.822,0.109046,108.033,0.216067,0,0,-0.216067,1.4945,0.216067,0.552314,0,8.78717,87.8717,0,0,0,
1549,0.765,0.765,120,1.17743,118.823,0.109021,108.034,0.216067,0,0,-0.216067,1.27844,0.216067,0.746774,0,8.99215,89.9215,0,0,0,
1550,0.753,0.753,103,0.935612,102.064,0.100929,92.7956,0.185591,0,0,-0.185591,1.06237,0.185591,0.941234,0,9.16822,91.6822,0,0,0,
1551,0.778,0.778,86,0.769179,85.2308,0.0993772,77.4903,0.154981,0.818947,0.778,0.663967,0.876778,0,1.10827,0.663967,8.46833,84.6833,0,0,0,
1552,0.864,0.864,79,0.869623,78.1304,0.12231,71.0354,0.142071,0.58637,0.557052,0.4443,1.61452,0,0.4443,0.4443,8,80,0,0,0,
1553,1.082,1.082,91,2.19001,88.81,0.241363,80.5786,0.161157,0.161157,0.153099,0,2.10819,0,0,0,8,80,0,0,0,
1554,1.334,1.334,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1555,1.569,1.569,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,12,50,
1556,1.701,1.701,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,13.5,56.25,
1557,1.565,1.565,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,15,62.5,
1558,1.287,1.287,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,16.5,68.75,
1559,1.008,1.008,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,18,75,
1560,0.719,0.719,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,19.5,81.25,
1561,0.617,0.617,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,21,87.5,
1562,0.575,0.575,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,22.5,93.75,
1563,0.564,0.564,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,1.66667,24,100,
1564,0.557,0.557,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1565,0.601,0.601,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1566,0.769,0.769,0,0,0,0,0,0,0,0,0,2.10819,0,0,0,8,80,0,0,0,
1567,0.983,0.983,48,20.1009,27.8991,0.536298,152.554,0.305107,0,0,-0.305107,2.10819,0.305107,0,0,8.28945,82.8945,0,0,0,
1568,0.896,0.896,175,45.5645,129.436,0.459494,222.777,0.445555,0,0,-0.445555,1.80308,0.445555,0.274596,0,8.71214,87.1214,0,0,0,
1569,0.789,0.789,109,1.64489,107.355,0.167675,99.119,0.198238,0,0,-0.198238,1.35752,0.198238,0.675596,0,8.90021,89.0021,0,0,0,
1570,0.814,0.814,182,3.42723,178.573,0.209233,163.528,0.327056,0,0,-0.327056,1.15929,0.327056,0.85401,0,9.21048,92.1048,0,0,0,
1571,0.799,0.799,212,3.94545,208.055,0.206785,189.042,0.378085,0,0,-0.378085,0.832229,0.378085,1.14836,0,9.56916,95.6916,0,0,0,
1572,0.758,0.758,407,47.5251,359.475,0.368121,317.455,0.63491,0.180765,0.171727,-0.454145,0.454145,0.454145,1.48864,0,10,100,0,0,0,
1573,0.733,0.733,539,169.907,369.093,0.487536,294.636,0.589271,0.589271,0.559808,0,0,0,1.89737,0,10,100,0,0,0,
1574,0.706,0.706,487,141.409,345.591,0.475091,280.131,0.560263,0.560263,0.53225,0,0,0,1.89737,0,10,100,0,0,0,
1575,0.719,0.719,499,250.611,248.389,0.573803,172.227,0.344455,0.756842,0.719,0.412387,0,0,1.89737,0.412387,9.56531,95.6531,0,0,0,
1576,0.804,0.804,365,173.387,191.613,0.561643,136.017,0.272034,0.846316,0.804,0.574282,0.458208,0,1.48498,0.574282,8.95996,89.5996,0,0,0,
1577,1.022,1.022,176,46.7244,129.276,0.462202,106.328,0.212656,1.07579,1.022,0.863133,1.0963,0,0.910697,0.863133,8.05014,80.5014,0,0,0,
1578,1.286,1.286,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,0,0,0,
1579,1.526,1.526,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,0,12,50,
1580,1.663,1.663,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,13.5,56.25,
1581,1.533,1.533,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,15,62.5,
1582,1.259,1.259,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,16.5,68.75,
1583,0.986,0.986,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,18,75,
1584,0.7,0.7,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,19.5,81.25,
1585,0.6,0.6,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,21,87.5,
1586,0.559,0.559,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,22.5,93.75,
1587,0.553,0.553,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,1.66667,24,100,
1588,0.55,0.55,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,0,0,0,
1589,0.595,0.595,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,0,0,0,
1590,0.768,0.768,0,0,0,0,0,0,0,0,0,2.05534,0,0.0475643,0,8.05014,80.5014,0,0,0,
1591,0.978,0.978,84,70.14,13.86,0.892945,407.563,0.815126,0,0,-0.815126,2.05534,0.815126,0.0475643,0,8.82343,88.2343,0,0,0,
1592,0.882,0.882,281,222.772,58.2284,0.726531,512.457,1.02491,0,0,-1.02491,1.24021,1.02491,0.781178,0,9.79575,97.9575,0,0,0,
1593,0.752,0.752,473,371.822,101.178,0.721163,397.989,0.795979,0.580683,0.551649,-0.215295,0.215295,0.215295,1.7036,0,10,100,0,0,0,
1594,0.755,0.755,620,476.344,143.656,0.708173,257.054,0.514108,0.514108,0.488403,0,0,0,1.89737,0,10,100,0,0,0,
1595,0.738,0.738,732,564.576,167.424,0.710243,99.6855,0.199371,0.199371,0.189403,0,0,0,1.89737,0,10,100,0,0,0,
1596,0.7,0.7,776,585.017,190.983,0.698631,100.748,0.201496,0.201496,0.191421,0,0,0,1.89737,0,10,100,0,0,0,
1597,0.691,0.691,743,522.525,220.475,0.669144,123.91,0.24782,0.24782,0.235429,0,0,0,1.89737,0,10,100,0,0,0,
1598,0.678,0.678,649,406.35,242.65,0.630364,148.988,0.297977,0.297977,0.283078,0,0,0,1.89737,0,10,100,0,0,0,
