Time step,Total load,Net load,Solar PV,Inverter AC,Battery,Electric vehicle,
2034,1.713,1.713,0,0,0,0,
2035,1.917,1.917,0,0,0,0,
2036,2.004,5.304,0,0,0,3.3,
2037,1.735,5.035,0,0,0,3.3,
2038,1.365,4.665,0,0,0,3.3,
2039,0.985,3.84542,0,0,0,2.86042,
2040,0.637,0.637,0,0,0,0,
2041,0.529,0.529,0,0,0,0,
2042,0.483,0.483,0,0,0,0,
2043,0.469,0.469,0,0,0,0,
2044,0.461,0.461,0,0,0,0,
2045,0.505,0.505,0,0,0,0,
2046,0.656,0.656,0.035,0,-0.035,0,
2047,0.896,0.297558,0.959,0.598442,-0.335623,0,
2048,0.813,-1.27692,2.177,2.08992,0,0,
2049,0.706,-3.13784,4.004,3.84384,0,0,
2050,0.715,-3.74708,4.648,4.46208,0,0,
2051,0.724,-4.40336,5.341,5.12736,0,0,
2052,0.7,-1.38992,2.177,2.08992,0,0,
2053,0.745,-2.9174,3.815,3.6624,0,0,
2054,0.759,-0.2826,1.085,1.0416,0,0,
2055,0.835,-0.509,1.4,1.344,0,0,
2056,0.987,-0.41748,1.463,1.40448,0,0,
2057,1.25,0,0.686,1.25,0.616083,0,
2058,1.519,1.519,0,0,0,0,
2059,1.512,1.512,0,0,0,0,
2060,1.644,4.944,0,0,0,3.3,
2061,1.506,4.806,0,0,0,3.3,
2062,1.222,4.522,0,0,0,3.3,
2063,0.935,3.79542,0,0,0,2.86042,
2064,0.637,0.637,0,0,0,0,
2065,0.529,0.529,0,0,0,0,
2066,0.483,0.483,0,0,0,0,
2067,0.469,0.469,0,0,0,0,
2068,0.461,0.461,0,0,0,0,
2069,0.505,0.505,0,0,0,0,
2070,0.656,0.656,0.035,0,-0.035,0,
2071,0.896,0.896,0.224,0,-0.224,0,
2072,0.813,0.508694,0.735,0.304306,-0.418015,0,
2073,0.706,-0.46328,1.218,1.16928,0,0,
2074,0.715,-0.1922,0.945,0.9072,0,0,
2075,0.724,-1.27856,2.086,2.00256,0,0,
2076,0.7,-1.82,2.625,2.52,0,0,
2077,0.691,-2.20532,3.017,2.89632,0,0,
2078,0.678,-0.60552,1.337,1.28352,0,0,
2079,0.704,-3.18688,4.053,3.89088,0,0,
2080,0.792,-2.01024,2.919,2.80224,0,0,
2081,0.998,-0.142209,1.18772,1.14021,0,0,
2082,1.274,1.274,0,0,0,0,
2083,1.512,1.512,0,0,0,0,
2084,1.644,4.944,0,0,0,3.3,
2085,1.506,4.806,0,0,0,3.3,
2086,1.222,4.522,0,0,0,3.3,
2087,0.935,3.79542,0,0,0,2.86042,
2088,0.637,0.637,0,0,0,0,
2089,0.529,0.529,0,0,0,0,
2090,0.483,0.483,0,0,0,0,
2091,0.469,0.469,0,0,0,0,
2092,0.461,0.461,0,0,0,0,
2093,0.505,0.505,0,0,0,0,
2094,0.662,0.61496,0.049,0.04704,0,0,
2095,0.896,-0.21952,1.162,1.11552,0,0,
2096,0.813,-1.65996,2.576,2.47296,0,0,
2097,0.706,-2.99,3.85,3.696,0,0,
2098,0.715,-4.0226,4.935,4.7376,0,0,
2099,0.724,-4.69232,5.642,5.41632,0,0,
2100,0.7,-4.82384,5.754,5.52384,0,0,
2101,0.691,-4.90676,5.831,5.59776,0,0,
2102,0.678,-4.2948,5.18,4.9728,0,0,
2103,0.76,-3.1712,4.095,3.9312,0,0,
2104,0.917,-1.92556,2.961,2.84256,0,0,
2105,1.194,0,1.17616,1.194,0.0675873,0,
2106,1.376,1.376,0,0,0,0,
2107,1.512,1.512,0,0,0,0,
2108,1.644,4.944,0,0,0,3.3,
2109,1.506,4.806,0,0,0,3.3,
2110,1.222,4.522,0,0,0,3.3,
2111,0.935,3.79542,0,0,0,2.86042,
2112,0.644,0.644,0,0,0,0,
2113,0.533,0.533,0,0,0,0,
2114,0.485,0.485,0,0,0,0,
2115,0.47,0.47,0,0,0,0,
2116,0.464,0.464,0,0,0,0,
2117,0.509,0.509,0,0,0,0,
2118,0.667,0.667,0.056,0,-0.056,0,
2119,0.918,0.357621,0.602,0.560379,-0.0182718,0,
2120,0.846,-1.06248,1.988,1.90848,0,0,
2121,0.752,-2.56768,3.458,3.31968,0,0,
2122,0.766,-3.8708,4.83,4.6368,0,0,
2123,0.776,-4.74784,5.754,5.52384,0,0,
2124,0.748,-4.78256,5.761,5.53056,0,0,
2125,0.788,-4.70224,5.719,5.49024,0,0,
2126,0.861,-2.4654,3.465,3.3264,0,0,
2127,1.008,-2.83584,4.004,3.84384,0,0,
2128,1.04,0,0.518,1.04,0.565333,0,
2129,1.206,1.206,1.323,0,-0.621245,0,
2130,1.493,1.493,0,0,0,0,
2131,1.707,1.707,0,0,0,0,
2132,1.792,5.092,0,0,0,3.3,
2133,1.607,4.907,0,0,0,3.3,
2134,1.251,4.551,0,0,0,3.3,
2135,0.951,3.81142,0,0,0,2.86042,
2136,0.644,0.644,0,0,0,0,
2137,0.533,0.533,0,0,0,0,
2138,0.485,0.485,0,0,0,0,
2139,0.47,0.47,0,0,0,0,
2140,0.464,0.464,0,0,0,0,
2141,0.509,0.509,0,0,0,0,
2142,0.671,0.59036,0.084,0.08064,0,0,
2143,0.918,-0.26472,1.232,1.18272,0,0,
2144,0.846,-1.58664,2.534,2.43264,0,0,
2145,0.752,-2.91712,3.822,3.66912,0,0,
2146,0.766,-2.56712,3.472,3.33312,0,0,
2147,0.776,-0.6352,1.47,1.4112,0,0,
2148,0.748,-4.33904,5.299,5.08704,0,0,
2149,0.735,-0.14532,0.917,0.88032,0,0,
2150,0.715,-0.08468,0.833,0.79968,0,0,
2151,0.743,-1.06468,1.883,1.80768,0,0,
2152,0.828,-1.26192,2.177,2.08992,0,0,
2153,1.034,-0.142,1.225,1.176,0,0,
2154,1.308,1.308,0,0,0,0,
2155,1.547,1.547,0,0,0,0,
2156,1.679,4.979,0,0,0,3.3,
2157,1.542,4.842,0,0,0,3.3,
2158,1.251,4.551,0,0,0,3.3,
2159,0.954,3.81442,0,0,0,2.86042,
2160,0.649,0.649,0,0,0,0,
2161,0.549,0.549,0,0,0,0,
2162,0.509,0.509,0,0,0,0,
2163,0.502,0.502,0,0,0,0,
2164,0.499,0.499,0,0,0,0,
2165,0.547,0.547,0,0,0,0,
2166,0.733,0.54484,0.196,0.18816,0,0,
2167,0.977,-0.17212,1.197,1.14912,0,0,
2168,0.876,-1.69104,2.674,2.56704,0,0,
2169,0.727,-3.01604,3.899,3.74304,0,0,
2170,0.732,-3.972,4.9,4.704,0,0,
2171,0.727,-4.72964,5.684,5.45664,0,0,
2172,0.703,-5.08964,6.034,5.79264,0,0,
2173,0.694,-4.97768,5.908,5.67168,0,0,
2174,0.68,-4.16512,5.047,4.84512,0,0,
2175,0.7,-2.51216,3.346,3.21216,0,0,
2176,0.762,-1.7916,2.66,2.5536,0,0,
2177,0.894,-0.07368,1.008,0.96768,0,0,
2178,1.044,1.044,0,0,0,0,
2179,1.186,1.186,0,0,0,0,
2180,1.427,4.727,0,0,0,3.3,
2181,1.504,4.804,0,0,0,3.3,
2182,1.22,4.52,0,0,0,3.3,
2183,0.934,3.79442,0,0,0,2.86042,
2184,0.636,0.636,0,0,0,0,
2185,0.528,0.528,0,0,0,0,
2186,0.486,0.486,0,0,0,0,
2187,0.476,0.476,0,0,0,0,
2188,0.472,0.472,0,0,0,0,
2189,0.519,0.519,0,0,0,0,
2190,0.693,0.57204,0.126,0.12096,0,0,
2191,0.949,0.7474,0.21,0.2016,0,0,
2192,0.86,0.3224,0.56,0.5376,0,0,
2193,0.729,-0.46044,1.239,1.18944,0,0,
2194,0.741,-0.42828,1.218,1.16928,0,0,
2195,0.743,0.08444,0.686,0.65856,0,0,
2196,0.715,-1.75796,2.576,2.47296,0,0,
2197,0.704,-0.95584,1.729,1.65984,0,0,
2198,0.693,-0.67116,1.421,1.36416,0,0,
2199,0.715,-1.48244,2.289,2.19744,0,0,
2200,0.78,-0.396,1.225,1.176,0,0,
2201,0.928,0,0.301,0.928,0.665667,0,
2202,1.068,1.068,0,0,0,0,
2203,1.21,1.21,0,0,0,0,
2204,1.458,4.758,0,0,0,3.3,
2205,1.544,4.844,0,0,0,3.3,
2206,1.269,4.569,0,0,0,3.3,
2207,0.992,3.85242,0,0,0,2.86042,
2208,0.707,0.707,0,0,0,0,
2209,0.609,0.609,0,0,0,0,
2210,0.569,0.569,0,0,0,0,
2211,0.563,0.563,0,0,0,0,
2212,0.561,0.561,0,0,0,0,
2213,0.608,0.608,0,0,0,0,
2214,0.793,0.793,0.259,0,-0.259,0,
2215,1.027,0.203802,1.33,0.823198,-0.472502,0,
2216,0.92,-1.77472,2.807,2.69472,0,0,
2217,0.762,-3.14232,4.067,3.90432,0,0,
2218,0.762,-4.19064,5.159,4.95264,0,0,
2219,0.747,-4.83732,5.817,5.58432,0,0,
2220,0.708,-5.01072,5.957,5.71872,0,0,
2221,0.694,-4.95752,5.887,5.65152,0,0,
2222,0.68,-4.25248,5.138,4.93248,0,0,
2223,0.7,-3.52016,4.396,4.22016,0,0,
2224,0.762,-1.31448,2.163,2.07648,0,0,
2225,0.894,-0.179377,1.1181,1.07338,0,0,
2226,1.044,1.044,0,0,0,0,
2227,1.186,1.186,0,0,0,0,
2228,1.427,4.727,0,0,0,3.3,
2229,1.504,4.804,0,0,0,3.3,
2230,1.22,4.52,0,0,0,3.3,
2231,0.937,3.79742,0,0,0,2.86042,
2232,0.651,0.651,0,0,0,0,
2233,0.553,0.553,0,0,0,0,
2234,0.521,0.521,0,0,0,0,
2235,0.519,0.519,0,0,0,0,
2236,0.522,0.522,0,0,0,0,
2237,0.569,0.569,0,0,0,0,
2238,0.751,0.5494,0.21,0.2016,0,0,
2239,0.991,-0.31268,1.358,1.30368,0,0,
2240,0.885,-1.84332,2.842,2.72832,0,0,
2241,0.734,-3.21736,4.116,3.95136,0,0,
2242,0.726,-4.23336,5.166,4.95936,0,0,
2243,0.727,-4.90436,5.866,5.63136,0,0,
2244,0.703,-5.06276,6.006,5.76576,0,0,
2245,0.694,-4.97096,5.901,5.66496,0,0,
2246,0.68,-4.31296,5.201,4.99296,0,0,
2247,0.7,-3.31856,4.186,4.01856,0,0,
2248,0.762,-1.9596,2.835,2.7216,0,0,
2249,0.894,-0.40296,1.351,1.29696,0,0,
2250,1.044,1.044,0,0,0,0,
2251,1.186,1.186,0,0,0,0,
2252,1.427,4.727,0,0,0,3.3,
2253,1.504,4.804,0,0,0,3.3,
2254,1.22,4.52,0,0,0,3.3,
2255,0.934,3.79442,0,0,0,2.86042,
2256,0.636,0.636,0,0,0,0,
2257,0.528,0.528,0,0,0,0,
2258,0.482,0.482,0,0,0,0,
2259,0.47,0.47,0,0,0,0,
2260,0.474,0.474,0,0,0,0,
2261,0.527,0.527,0,0,0,0,
2262,0.705,0.47652,0.238,0.22848,0,0,
2263,0.952,-0.41216,1.421,1.36416,0,0,
2264,0.85,-1.92536,2.891,2.77536,0,0,
2265,0.715,-3.2834,4.165,3.9984,0,0,
2266,0.718,-4.31528,5.243,5.03328,0,0,
2267,0.727,-4.93124,5.894,5.65824,0,0,
2268,0.703,-5.12324,6.069,5.82624,0,0,
2269,0.694,-5.02472,5.957,5.71872,0,0,
2270,0.69,-4.37688,5.278,5.06688,0,0,
2271,0.834,-3.18456,4.186,4.01856,0,0,
2272,1.007,-1.75492,2.877,2.76192,0,0,
2273,1.293,0,1.09502,1.293,0.251851,0,
2274,1.403,1.403,0,0,0,0,
2275,1.481,1.481,0,0,0,0,
2276,1.478,4.778,0,0,0,3.3,
2277,1.56,4.86,0,0,0,3.3,
2278,1.22,4.52,0,0,0,3.3,
2279,0.934,3.79442,0,0,0,2.86042,
2280,0.643,0.643,0,0,0,0,
2281,0.532,0.532,0,0,0,0,
2282,0.484,0.484,0,0,0,0,
2283,0.469,0.469,0,0,0,0,
2284,0.463,0.463,0,0,0,0,
2285,0.509,0.509,0,0,0,0,
2286,0.68,0.68,0.252,0,-0.252,0,
2287,0.958,-0.308471,1.344,1.26647,-0.024759,0,
2288,0.878,-1.9108,2.905,2.7888,0,0,
2289,0.76,-3.3728,4.305,4.1328,0,0,
2290,0.795,-3.909,4.9,4.704,0,0,
2291,0.886,-4.95368,6.083,5.83968,0,0,
2292,1.069,-4.80428,6.118,5.87328,0,0,
2293,1.23,-4.62984,6.104,5.85984,0,0,
2294,1.438,-3.77,5.425,5.208,0,0,
2295,1.661,-2.52556,4.361,4.18656,0,0,
2296,1.771,-1.0514,2.94,2.8224,0,0,
2297,2.061,0,1.323,2.061,0.823875,0,
2298,2.033,2.033,0,0,0,0,
2299,2.029,2.029,0,0,0,0,
2300,2.13,5.43,0,0,0,3.3,
2301,2.023,5.323,0,0,0,3.3,
2302,1.613,4.913,0,0,0,3.3,
2303,1.162,4.02242,0,0,0,2.86042,
2304,0.634,0.634,0,0,0,0,
2305,0.488,0.488,0,0,0,0,
2306,0.488,0.488,0,0,0,0,
2307,0.469,0.469,0,0,0,0,
2308,0.463,0.463,0,0,0,0,
2309,0.509,0.509,0,0,0,0,
2310,0.68,0.68,0.273,0,-0.273,0,
2311,0.958,0.167303,1.456,0.790697,-0.632357,0,
2312,0.878,-1.96456,2.961,2.84256,0,0,
2313,0.76,-3.32576,4.256,4.08576,0,0,
2314,0.856,-4.25792,5.327,5.11392,0,0,
2315,0.941,-4.78444,5.964,5.72544,0,0,
2316,1.058,-4.87576,6.181,5.93376,0,0,
2317,1.226,-4.5868,6.055,5.8128,0,0,
2318,1.397,-3.68332,5.292,5.08032,0,0,
2319,1.683,-2.50356,4.361,4.18656,0,0,
2320,2.046,-0.80328,2.968,2.84928,0,0,
2321,2.453,0,1.07221,2.453,1.483,0,
2322,2.448,2.448,0,0,0,0,
2323,2.427,2.427,0,0,0,0,
2324,2.505,5.805,0,0,0,3.3,
2325,2.391,5.691,0,0,0,3.3,
2326,1.861,5.161,0,0,0,3.3,
2327,1.408,4.26842,0,0,0,2.86042,
2328,0.979,0.979,0,0,0,0,
2329,0.668,0.668,0,0,0,0,
2330,0.482,0.482,0,0,0,0,
2331,0.468,0.468,0,0,0,0,
2332,0.46,0.46,0,0,0,0,
2333,0.505,0.505,0,0,0,0,
2334,0.669,0.669,0.28,0,-0.28,0,
2335,0.936,0.833925,1.456,0.102075,-1.34967,0,
2336,0.845,-2.00428,2.968,2.84928,0,0,
2337,0.715,-3.39764,4.284,4.11264,0,0,
2338,0.751,-4.38308,5.348,5.13408,0,0,
2339,0.839,-4.88644,5.964,5.72544,0,0,
2340,0.937,-4.96988,6.153,5.90688,0,0,
2341,1.146,-4.58616,5.971,5.73216,0,0,
2342,1.363,-3.75092,5.327,5.11392,0,0,
2343,1.629,-2.571,4.375,4.2,0,0,
2344,1.924,-0.91856,2.961,2.84256,0,0,
2345,2.298,0,1.06093,2.298,1.33282,0,
2346,2.313,2.313,0,0,0,0,
2347,2.303,2.303,0,0,0,0,
2348,2.393,5.693,0,0,0,3.3,
2349,2.298,5.598,0,0,0,3.3,
2350,1.772,5.072,0,0,0,3.3,
2351,1.307,4.16742,0,0,0,2.86042,
2352,0.836,0.836,0,0,0,0,
2353,0.677,0.677,0,0,0,0,
2354,0.557,0.557,0,0,0,0,
2355,0.468,0.468,0,0,0,0,
2356,0.46,0.46,0,0,0,0,
2357,0.505,0.505,0,0,0,0,
2358,0.669,0.669,0.357,0,-0.357,0,
2359,0.936,0.52765,1.533,0.40835,-1.10764,0,
2360,0.845,-2.11852,3.087,2.96352,0,0,
2361,0.715,-3.49844,4.389,4.21344,0,0,
2362,0.784,-4.3904,5.39,5.1744,0,0,
2363,0.91,-4.96328,6.118,5.87328,0,0,
2364,1.047,-4.953,6.314,6,0,0,
2365,1.252,-4.62128,6.118,5.87328,0,0,
2366,1.437,-3.79788,5.453,5.23488,0,0,
2367,1.723,-2.42324,4.319,4.14624,0,0,
2368,1.927,-1.01636,3.066,2.94336,0,0,
2369,2.259,0,1.04976,2.259,1.30336,0,
2370,2.252,2.252,0,0,0,0,
2371,2.23,2.23,0,0,0,0,
2372,2.308,5.608,0,0,0,3.3,
2373,2.149,5.449,0,0,0,3.3,
2374,1.735,5.035,0,0,0,3.3,
2375,1.254,4.11442,0,0,0,2.86042,
2376,0.829,0.829,0,0,0,0,
2377,0.528,0.528,0,0,0,0,
2378,0.482,0.482,0,0,0,0,
2379,0.468,0.468,0,0,0,0,
2380,0.46,0.46,0,0,0,0,
2381,0.505,0.505,0,0,0,0,
2382,0.669,0.669,0.35,0,-0.35,0,
2383,0.936,0.442816,1.596,0.493184,-1.08227,0,
2384,0.845,-2.2126,3.185,3.0576,0,0,
2385,0.715,-3.59924,4.494,4.31424,0,0,
2386,0.718,-4.49672,5.432,5.21472,0,0,
2387,0.727,-5.23364,6.209,5.96064,0,0,
2388,0.797,-5.203,6.377,6,0,0,
2389,1.007,-4.89988,6.153,5.90688,0,0,
2390,1.155,-4.14036,5.516,5.29536,0,0,
2391,1.344,-2.96352,4.487,4.30752,0,0,
2392,1.491,-1.365,2.975,2.856,0,0,
2393,1.664,0,1.03871,1.664,0.69462,0,
2394,1.7,1.7,0,0,0,0,
2395,1.697,1.697,0,0,0,0,
2396,1.633,4.933,0,0,0,3.3,
2397,1.504,4.804,0,0,0,3.3,
2398,1.22,4.52,0,0,0,3.3,
2399,0.934,3.79442,0,0,0,2.86042,
2400,0.636,0.636,0,0,0,0,
2401,0.528,0.528,0,0,0,0,
2402,0.482,0.482,0,0,0,0,
2403,0.468,0.468,0,0,0,0,
2404,0.46,0.46,0,0,0,0,
2405,0.505,0.505,0,0,0,0,
2406,0.669,0.669,0.294,0,-0.294,0,
2407,0.936,-0.0246541,1.47,0.960654,-0.469319,0,
2408,0.845,-2.01772,2.982,2.86272,0,0,
2409,0.715,-3.37076,4.256,4.08576,0,0,
2410,0.718,-4.34888,5.278,5.06688,0,0,
2411,0.727,-5.0186,5.985,5.7456,0,0,
2412,0.703,-5.19716,6.146,5.90016,0,0,
2413,0.694,-4.97768,5.908,5.67168,0,0,
2414,0.686,-4.44136,5.341,5.12736,0,0,
2415,0.818,-3.26776,4.256,4.08576,0,0,
2416,1.034,-1.7212,2.87,2.7552,0,0,
2417,1.288,0,1.0278,1.288,0.313869,0,
2418,1.44,1.44,0,0,0,0,
2419,1.571,1.571,0,0,0,0,
2420,1.791,5.091,0,0,0,3.3,
2421,1.806,5.106,0,0,0,3.3,
2422,1.422,4.722,0,0,0,3.3,
2423,1.052,3.91242,0,0,0,2.86042,
2424,0.664,0.664,0,0,0,0,
2425,0.528,0.528,0,0,0,0,
2426,0.482,0.482,0,0,0,0,
2427,0.468,0.468,0,0,0,0,
2428,0.46,0.46,0,0,0,0,
2429,0.505,0.505,0,0,0,0,
2430,0.669,0.669,0.301,0,-0.301,0,
2431,0.936,-0.439765,1.477,1.37577,-0.0439112,0,
2432,0.845,-2.011,2.975,2.856,0,0,
2433,0.715,-3.26324,4.144,3.97824,0,0,
2434,0.718,-4.19432,5.117,4.91232,0,0,
2435,0.727,-4.79684,5.754,5.52384,0,0,
2436,0.703,-5.25764,6.209,5.96064,0,0,
2437,0.762,-5.03064,6.034,5.79264,0,0,
2438,0.865,-4.3094,5.39,5.1744,0,0,
2439,1.065,-3.11484,4.354,4.17984,0,0,
2440,1.328,-1.34656,2.786,2.67456,0,0,
2441,1.682,0,1.01703,1.682,0.735056,0,
2442,1.775,1.775,0,0,0,0,
2443,1.854,1.854,0,0,0,0,
2444,2.021,5.321,0,0,0,3.3,
2445,2.031,5.331,0,0,0,3.3,
2446,1.383,4.683,0,0,0,3.3,
2447,1.093,3.95342,0,0,0,2.86042,
2448,0.636,0.636,0,0,0,0,
2449,0.537,0.537,0,0,0,0,
2450,0.484,0.484,0,0,0,0,
2451,0.469,0.469,0,0,0,0,
2452,0.463,0.463,0,0,0,0,
2453,0.509,0.509,0,0,0,0,
2454,0.68,0.68,0.336,0,-0.336,0,
2455,0.958,-0.0406363,1.512,0.998636,-0.471754,0,
2456,0.878,-2.05192,3.052,2.92992,0,0,
2457,0.76,-3.41312,4.347,4.17312,0,0,
2458,0.77,-4.41112,5.397,5.18112,0,0,
2459,0.803,-5.0434,6.09,5.8464,0,0,
2460,0.887,-5.113,6.251,6,0,0,
2461,1.002,-4.7436,5.985,5.7456,0,0,
2462,1.165,-4.02284,5.404,5.18784,0,0,
2463,1.378,-2.70776,4.256,4.08576,0,0,
2464,1.653,-1.14252,2.912,2.79552,0,0,
2465,2.053,0,1.00642,2.053,1.13213,0,
2466,2.09,2.09,0,0,0,0,
2467,2.12,2.12,0,0,0,0,
2468,2.265,5.565,0,0,0,3.3,
2469,2.154,5.454,0,0,0,3.3,
2470,1.741,5.041,0,0,0,3.3,
2471,1.32,4.18042,0,0,0,2.86042,
2472,0.888,0.888,0,0,0,0,
2473,0.7,0.7,0,0,0,0,
2474,0.582,0.582,0,0,0,0,
2475,0.482,0.482,0,0,0,0,
2476,0.463,0.463,0,0,0,0,
2477,0.509,0.509,0,0,0,0,
2478,0.68,0.68,0.287,0,-0.287,0,
2479,0.958,0.425291,1.512,0.532709,-0.957095,0,
2480,0.878,-1.6756,2.66,2.5536,0,0,
2481,0.76,-2.43872,3.332,3.19872,0,0,
2482,0.784,-3.4496,4.41,4.2336,0,0,
2483,0.881,-3.11068,4.158,3.99168,0,0,
2484,0.947,-2.70868,3.808,3.65568,0,0,
2485,1.024,-2.39648,3.563,3.42048,0,0,
2486,1.098,-2.7996,4.06,3.8976,0,0,
2487,1.265,-1.56412,2.947,2.82912,0,0,
2488,1.435,-0.97748,2.513,2.41248,0,0,
2489,1.729,0,0.995974,1.729,0.805068,0,
2490,1.814,1.814,0,0,0,0,
2491,1.791,1.791,0,0,0,0,
2492,1.927,5.227,0,0,0,3.3,
2493,1.947,5.247,0,0,0,3.3,
2494,1.558,4.858,0,0,0,3.3,
2495,1.117,3.97742,0,0,0,2.86042,
2496,0.706,0.706,0,0,0,0,
2497,0.528,0.528,0,0,0,0,
2498,0.482,0.482,0,0,0,0,
2499,0.468,0.468,0,0,0,0,
2500,0.46,0.46,0,0,0,0,
2501,0.505,0.505,0,0,0,0,
2502,0.669,0.669,0.378,0,-0.378,0,
2503,0.936,-0.0828575,1.568,1.01886,-0.50669,0,
2504,0.845,-2.10508,3.073,2.95008,0,0,
2505,0.715,-3.44468,4.333,4.15968,0,0,
2506,0.718,-4.46312,5.397,5.18112,0,0,
2507,0.727,-5.03204,5.999,5.75904,0,0,
2508,0.703,-5.28452,6.237,5.98752,0,0,
2509,0.755,-4.97044,5.964,5.72544,0,0,
2510,0.873,-4.11996,5.201,4.99296,0,0,
2511,1.047,-2.7834,3.99,3.8304,0,0,
2512,1.373,-1.50316,2.996,2.87616,0,0,
2513,1.657,0,0.985714,1.657,0.740328,0,
2514,1.702,1.702,0,0,0,0,
2515,1.706,1.706,0,0,0,0,
2516,1.719,5.019,0,0,0,3.3,
2517,1.504,4.804,0,0,0,3.3,
2518,1.22,4.52,0,0,0,3.3,
2519,0.934,3.79442,0,0,0,2.86042,
2520,0.636,0.636,0,0,0,0,
2521,0.528,0.528,0,0,0,0,
2522,0.482,0.482,0,0,0,0,
2523,0.468,0.468,0,0,0,0,
2524,0.46,0.46,0,0,0,0,
2525,0.505,0.505,0,0,0,0,
2526,0.669,0.669,0.392,0,-0.392,0,
2527,0.936,-0.178035,1.582,1.11403,-0.421547,0,
2528,0.845,-2.11852,3.087,2.96352,0,0,
2529,0.715,-3.49172,4.382,4.20672,0,0,
2530,0.718,-4.50344,5.439,5.22144,0,0,
2531,0.727,-5.07908,6.048,5.80608,0,0,
2532,0.769,-5.231,6.265,6,0,0,
2533,0.837,-4.94892,6.027,5.78592,0,0,
2534,0.945,-4.2294,5.39,5.1744,0,0,
2535,1.115,-3.11188,4.403,4.22688,0,0,
2536,1.356,-1.52016,2.996,2.87616,0,0,
2537,1.68,0,0.975647,1.68,0.774353,0,
2538,1.793,1.793,0,0,0,0,
2539,1.874,1.874,0,0,0,0,
2540,2.055,5.355,0,0,0,3.3,
2541,1.999,5.299,0,0,0,3.3,
2542,1.609,4.909,0,0,0,3.3,
2543,1.202,4.06242,0,0,0,2.86042,
2544,0.802,0.802,0,0,0,0,
2545,0.528,0.528,0,0,0,0,
2546,0.482,0.482,0,0,0,0,
2547,0.468,0.468,0,0,0,0,
2548,0.46,0.46,0,0,0,0,
2549,0.505,0.505,0,0,0,0,
2550,0.669,0.669,0.343,0,-0.343,0,
2551,0.936,-0.14886,1.638,1.08486,-0.507938,0,
2552,0.845,-2.19244,3.164,3.03744,0,0,
2553,0.715,-3.5522,4.445,4.2672,0,0,
2554,0.718,-4.3556,5.285,5.0736,0,0,
2555,0.727,-5.09252,6.062,5.81952,0,0,
2556,0.832,-5.168,6.272,6,0,0,
2557,0.959,-4.83364,6.034,5.79264,0,0,
2558,1.155,-4.05972,5.432,5.21472,0,0,
2559,1.353,-2.90076,4.431,4.25376,0,0,
2560,1.652,-1.28464,3.059,2.93664,0,0,
2561,2.11,0,0.965783,2.11,1.23213,0,
2562,2.16,2.16,0,0,0,0,
2563,2.21,2.21,0,0,0,0,
2564,2.296,5.596,0,0,0,3.3,
2565,2.193,5.493,0,0,0,3.3,
2566,1.761,5.061,0,0,0,3.3,
2567,1.323,4.18342,0,0,0,2.86042,
2568,0.845,0.845,0,0,0,0,
2569,0.703,0.703,0,0,0,0,
2570,0.596,0.596,0,0,0,0,
2571,0.497,0.497,0,0,0,0,
2572,0.46,0.46,0,0,0,0,
2573,0.505,0.505,0,0,0,0,
2574,0.669,0.669,0.469,0,-0.469,0,
2575,0.936,0.139193,1.715,0.796807,-0.884993,0,
2576,0.845,-2.25292,3.227,3.09792,0,0,
2577,0.717,-3.59724,4.494,4.31424,0,0,
2578,0.877,-4.42508,5.523,5.30208,0,0,
2579,0.963,-5.037,6.286,6,0,0,
2580,1.068,-3.7032,4.97,4.7712,0,0,
2581,1.246,-4.41896,5.901,5.66496,0,0,
2582,1.425,-3.36636,4.991,4.79136,0,0,
2583,1.614,-2.57256,4.361,4.18656,0,0,
2584,1.964,-0.71056,2.786,2.67456,0,0,
2585,2.288,0,0.956134,2.288,1.4272,0,
2586,2.316,2.316,0,0,0,0,
2587,2.304,2.304,0,0,0,0,
2588,2.4,5.7,0,0,0,3.3,
2589,2.322,5.622,0,0,0,3.3,
2590,1.859,5.159,0,0,0,3.3,
2591,1.434,4.29442,0,0,0,2.86042,
2592,0.997,0.997,0,0,0,0,
2593,0.736,0.736,0,0,0,0,
2594,0.482,0.482,0,0,0,0,
2595,0.468,0.468,0,0,0,0,
2596,0.46,0.46,0,0,0,0,
2597,0.505,0.505,0,0,0,0,
2598,0.669,0.669,0.364,0,-0.364,0,
2599,0.936,0.425616,1.736,0.510384,-1.20435,0,
2600,0.845,-2.25292,3.227,3.09792,0,0,
2601,0.715,-3.5858,4.48,4.3008,0,0,
2602,0.78,-4.45488,5.453,5.23488,0,0,
2603,0.874,-4.9724,6.09,5.8464,0,0,
2604,0.948,-5.052,6.279,6,0,0,
2605,1.063,-4.66244,5.964,5.72544,0,0,
2606,1.176,-2.52672,3.857,3.70272,0,0,
2607,1.32,-1.79808,3.248,3.11808,0,0,
2608,1.478,-1.31752,2.912,2.79552,0,0,
2609,1.766,0,0.94671,1.766,0.892874,0,
2610,1.81,1.81,0,0,0,0,
2611,1.857,1.857,0,0,0,0,
2612,1.819,5.119,0,0,0,3.3,
2613,1.603,4.903,0,0,0,3.3,
2614,1.22,4.52,0,0,0,3.3,
2615,0.934,3.79442,0,0,0,2.86042,
2616,0.636,0.636,0,0,0,0,
2617,0.532,0.532,0,0,0,0,
2618,0.484,0.484,0,0,0,0,
2619,0.469,0.469,0,0,0,0,
2620,0.463,0.463,0,0,0,0,
