Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
5516,2.997,2.997,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,3.3,15.918,63.672,
5517,2.868,2.868,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,3.3,19.086,76.344,
5518,2.432,2.432,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,3.3,22.254,89.016,
5519,2,2,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,2.86042,25,100,
5520,1.557,1.557,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,0,25,100,
5521,1.376,1.376,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,0,25,100,
5522,1.249,1.249,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,0,25,100,
5523,1.118,1.118,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,0,25,100,
5524,1.058,1.058,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,0,0,0,
5525,1.027,1.027,0,0,0,0,0,0,0,0,0,4.31247,0,4.36538,0,6.88617,62.6015,0,0,0,
5526,1.177,1.177,65,15.2323,49.7677,0.445325,65,0.455,0,0,-0.455,4.31247,0.455,4.36538,0,7.32021,66.5474,0,0,0,
5527,1.422,1.422,242,87.0916,154.908,0.509059,242,1.694,0,0,-1.694,3.85747,1.694,4.77943,0,8.93618,81.238,0,0,0,
5528,1.366,1.366,447,229.366,217.634,0.578677,447,3.129,0.965531,0.92691,-2.16347,2.16347,2.16347,6.32097,0,11,100,0,0,0,
5529,1.46,1.46,624,368.377,255.623,0.61363,624,4.368,4.368,4.19328,0,0,0,8.28973,0,11,100,0,0,0,
5530,1.863,1.863,783,532.349,250.651,0.656848,783,5.481,5.481,5.26176,0,0,0,8.28973,0,11,100,0,0,0,
5531,1.914,1.914,864,611.95,252.05,0.671865,864,6.048,6.048,5.80608,0,0,0,8.28973,0,11,100,0,0,0,
5532,2.057,2.057,887,651.008,235.992,0.68641,887,6.209,6.209,5.96064,0,0,0,8.28973,0,11,100,0,0,0,
5533,2.209,2.209,867,675.986,191.014,0.716296,867,6.069,6.069,5.82624,0,0,0,8.28973,0,11,100,0,0,0,
5534,2.432,2.432,777,629.726,147.274,0.742812,777,5.439,5.439,5.22144,0,0,0,8.28973,0,11,100,0,0,0,
5535,2.603,2.603,626,520.335,105.665,0.772532,626,4.382,4.382,4.20672,0,0,0,8.28973,0,11,100,0,0,0,
5536,2.875,2.875,434,362.39,71.61,0.835675,434,3.038,3.038,2.91648,0,0,0,8.28973,0,11,100,0,0,0,
5537,3.341,3.341,210,128.823,25.5058,0.8,154.328,1.0803,3.48021,3.341,2.39991,0,0,8.28973,2.39991,8.48421,77.1292,0,0,0,
5538,3.211,3.211,59,0,0,0.8,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,0,0,
5539,3.187,3.187,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,12.75,51,
5540,3.12,3.12,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,3.3,15.918,63.672,
5541,3.083,3.083,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,3.3,19.086,76.344,
5542,2.559,2.559,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,3.3,22.254,89.016,
5543,2.107,2.107,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,2.86042,25,100,
5544,1.622,1.622,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,25,100,
5545,1.363,1.363,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,25,100,
5546,1.178,1.178,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,25,100,
5547,1.129,1.129,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,25,100,
5548,1.014,1.014,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,0,0,
5549,0.996,0.996,0,0,0,0,0,0,0,0,0,2.63726,0,5.88982,0,8.48421,77.1292,0,0,0,
5550,1.132,1.132,59,9.44278,49.5572,0.400025,59,0.413,0,0,-0.413,2.63726,0.413,5.88982,0,8.87819,80.7108,0,0,0,
5551,1.403,1.403,237,79.0219,157.978,0.496423,237,1.659,0,0,-1.659,2.22426,1.659,6.26565,0,10.4608,95.0979,0,0,0,
5552,1.361,1.361,443,220.433,222.567,0.57173,443,3.101,2.53574,2.43431,-0.565264,0.565264,0.565264,7.77534,0,11,100,0,0,0,
5553,1.405,1.405,633,383.616,249.384,0.620902,633,4.431,4.431,4.25376,0,0,0,8.28973,0,11,100,0,0,0,
5554,1.821,1.821,779,522.318,256.682,0.652069,779,5.453,5.453,5.23488,0,0,0,8.28973,0,11,100,0,0,0,
5555,1.881,1.881,860,602.157,257.843,0.667487,860,6.02,6.02,5.7792,0,0,0,8.28973,0,11,100,0,0,0,
5556,2.036,2.036,890,655.009,234.991,0.687606,890,6.23,6.23,5.9808,0,0,0,8.28973,0,11,100,0,0,0,
5557,2.248,2.248,866,673.091,192.909,0.714501,866,6.062,6.062,5.81952,0,0,0,8.28973,0,11,100,0,0,0,
5558,2.442,2.442,773,622.97,150.03,0.738243,773,5.411,5.411,5.19456,0,0,0,8.28973,0,11,100,0,0,0,
5559,2.684,2.684,622,515.451,106.549,0.767221,622,4.354,4.354,4.17984,0,0,0,8.28973,0,11,100,0,0,0,
5560,2.943,2.943,426,355.71,70.29,0.820729,426,2.982,3.06563,2.943,0.083625,0,0,8.28973,0.083625,10.9123,99.2031,0,0,0,
5561,3.35,3.35,245,128.184,25.3793,0.8,153.563,1.07494,3.48958,3.35,2.41464,0.0918956,0,8.20611,2.41464,8.38111,76.1919,0,0,0,
5562,3.27,3.27,56,0,0,0.8,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,0,0,
5563,3.175,3.175,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,12.75,51,
5564,3.112,3.112,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,3.3,15.918,63.672,
5565,2.962,2.962,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,3.3,19.086,76.344,
5566,2.536,2.536,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,3.3,22.254,89.016,
5567,2.016,2.016,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,2.86042,25,100,
5568,1.511,1.511,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,25,100,
5569,1.259,1.259,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,25,100,
5570,1.086,1.086,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,25,100,
5571,1.032,1.032,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,25,100,
5572,0.87,0.87,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,0,0,
5573,0.924,0.924,0,0,0,0,0,0,0,0,0,2.74535,0,5.79147,0,8.38111,76.1919,0,0,0,
5574,1.088,1.088,59,9.07584,49.9242,0.395772,59,0.413,0,0,-0.413,2.74535,0.413,5.79147,0,8.77508,79.7735,0,0,0,
5575,1.346,1.346,235,75.305,159.695,0.490104,235,1.645,0,0,-1.645,2.33235,1.645,6.1673,0,10.3443,94.0392,0,0,0,
5576,1.294,1.294,439,211.639,227.361,0.564802,439,3.073,2.38565,2.29023,-0.687347,0.687347,0.687347,7.66425,0,11,100,0,0,0,
5577,1.348,1.348,625,366.067,258.933,0.611493,625,4.375,4.375,4.2,0,0,0,8.28973,0,11,100,0,0,0,
5578,1.766,1.766,772,506.386,265.614,0.644802,772,5.404,5.404,5.18784,0,0,0,8.28973,0,11,100,0,0,0,
5579,1.93,1.93,860,600.133,259.867,0.66623,860,6.02,6.02,5.7792,0,0,0,8.28973,0,11,100,0,0,0,
5580,2.205,2.205,896,664.679,231.321,0.691127,896,6.272,6.272,6,0,0,0,8.28973,0,11,100,0,0,0,
5581,2.469,2.469,868,675.483,192.517,0.715206,868,6.076,6.076,5.83296,0,0,0,8.28973,0,11,100,0,0,0,
5582,2.765,2.765,771,619.236,151.764,0.735627,771,5.397,5.397,5.18112,0,0,0,8.28973,0,11,100,0,0,0,
5583,3.059,3.059,614,504.943,109.057,0.757037,614,4.298,4.298,4.12608,0,0,0,8.28973,0,11,100,0,0,0,
5584,3.376,3.376,403,335.642,67.3577,0.776942,403,2.821,3.51667,3.376,0.695667,0,0,8.28973,0.695667,10.2707,93.3704,0,0,0,
5585,3.859,3.859,234,127.506,25.245,0.8,152.751,1.06925,4.01979,3.859,2.95054,0.764469,0,7.59406,2.95054,7.17774,65.2522,0,0,0,
5586,3.741,3.741,49,0,0,0.8,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,0,0,
5587,3.68,3.68,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,12.75,51,
5588,3.6,3.6,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,3.3,15.918,63.672,
5589,3.334,3.334,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,3.3,19.086,76.344,
5590,2.816,2.816,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,3.3,22.254,89.016,
5591,2.206,2.206,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,2.86042,25,100,
5592,1.702,1.702,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,25,100,
5593,1.481,1.481,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,25,100,
5594,1.253,1.253,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,25,100,
5595,1.144,1.144,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,25,100,
5596,1.047,1.047,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,0,0,
5597,1.099,1.099,0,0,0,0,0,0,0,0,0,4.00682,0,4.64353,0,7.17774,65.2522,0,0,0,
5598,1.248,1.248,47,2.82495,44.175,0.311849,47,0.329,0,0,-0.329,4.00682,0.329,4.64353,0,7.49159,68.1053,0,0,0,
5599,1.495,1.495,190,28.8817,161.118,0.39451,190,1.33,0,0,-1.33,3.67782,1.33,4.94292,0,8.76032,79.6393,0,0,0,
5600,1.453,1.453,423,182.928,240.072,0.542504,423,2.961,0.613182,0.588655,-2.34782,2.34782,2.34782,6.15322,0,11,100,0,0,0,
5601,1.516,1.516,468,119.419,348.581,0.456715,468,3.276,3.276,3.14496,0,0,0,8.28973,0,11,100,0,0,0,
5602,1.874,1.874,587,187.042,399.958,0.489217,587,4.109,4.109,3.94464,0,0,0,8.28973,0,11,100,0,0,0,
5603,2.106,2.106,533,95.1376,437.862,0.412136,533,3.731,3.731,3.58176,0,0,0,8.28973,0,11,100,0,0,0,
5604,2.322,2.322,873,619.048,253.952,0.672318,873,6.111,6.111,5.86656,0,0,0,8.28973,0,11,100,0,0,0,
5605,2.63,2.63,734,417.915,316.085,0.604018,734,5.138,5.138,4.93248,0,0,0,8.28973,0,11,100,0,0,0,
5606,2.936,2.936,631,355.78,275.22,0.601503,631,4.417,4.417,4.24032,0,0,0,8.28973,0,11,100,0,0,0,
5607,3.165,3.165,509,315.467,193.533,0.627359,509,3.563,3.563,3.42048,0,0,0,8.28973,0,11,100,0,0,0,
5608,3.489,3.489,386,313.545,72.4551,0.744758,386,2.702,3.63437,3.489,0.932375,0,0,8.28973,0.932375,10.0226,91.1146,0,0,0,
5609,3.977,3.977,120,75.5541,44.4459,0.632032,120,0.84,4.14271,3.977,3.30271,1.02459,0,7.35736,3.30271,6.56043,59.6402,0,0,0,
5610,3.716,3.716,16,0,0,0.8,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,0,0,
5611,3.557,3.557,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,12.75,51,
5612,3.511,3.511,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,3.3,15.918,63.672,
5613,3.299,3.299,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,3.3,19.086,76.344,
5614,2.862,2.862,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,3.3,22.254,89.016,
5615,2.397,2.397,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,2.86042,25,100,
5616,1.938,1.938,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,25,100,
5617,1.73,1.73,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,25,100,
5618,1.527,1.527,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,25,100,
5619,1.407,1.407,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,25,100,
5620,1.424,1.424,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,0,0,
5621,1.388,1.388,0,0,0,0,0,0,0,0,0,4.65394,0,4.05465,0,6.56043,59.6402,0,0,0,
5622,1.629,1.629,55,5.94315,49.0568,0.360882,55,0.385,0,0,-0.385,4.65394,0.385,4.05465,0,6.92769,62.979,0,0,0,
5623,1.8,1.8,226,62.1389,163.861,0.467163,226,1.582,0,0,-1.582,4.26894,1.582,4.405,0,8.43682,76.6984,0,0,0,
5624,1.783,1.783,264,21.8562,242.144,0.337509,264,1.848,0,0,-1.848,2.68694,1.848,5.84462,0,10.1997,92.7246,0,0,0,
5625,1.763,1.763,377,43.487,333.513,0.366965,377,2.639,1.80006,1.72806,-0.838938,0.838938,0.838938,7.5263,0,11,100,0,0,0,
5626,2.076,2.076,396,29.6896,366.31,0.329318,396,2.772,2.772,2.66112,0,0,0,8.28973,0,11,100,0,0,0,
5627,2.135,2.135,428,32.4905,395.51,0.330333,428,2.996,2.996,2.87616,0,0,0,8.28973,0,11,100,0,0,0,
5628,2.214,2.214,308,7.0756,300.924,0.236828,308,2.156,2.156,2.06976,0,0,0,8.28973,0,11,100,0,0,0,
5629,2.265,2.265,337,12.6808,324.319,0.276976,337,2.359,2.359,2.26464,0,0,0,8.28973,0,11,100,0,0,0,
5630,2.321,2.321,320,17.5298,302.47,0.30478,320,2.24,2.24,2.1504,0,0,0,8.28973,0,11,100,0,0,0,
5631,2.395,2.395,269,20.7036,248.296,0.33146,269,1.883,2.49479,2.395,0.611792,0,0,8.28973,0.611792,10.3587,94.1697,0,0,0,
5632,2.491,2.491,232,55.4998,176.5,0.448034,232,1.624,2.59479,2.491,0.970792,0.672299,0,7.67794,0.970792,9.341,84.9182,0,0,0,
5633,2.832,2.832,66,6.29805,59.702,0.349703,66,0.462,2.95,2.832,2.488,1.7391,0,6.70715,2.488,6.73287,61.2079,0,0,0,
5634,2.762,2.762,39,0,0,0.8,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,0,0,
5635,2.808,2.808,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,12.75,51,
5636,2.934,2.934,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,3.3,15.918,63.672,
5637,3.018,3.018,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,3.3,19.086,76.344,
5638,2.522,2.522,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,3.3,22.254,89.016,
5639,2.118,2.118,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,2.86042,25,100,
5640,1.685,1.685,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,25,100,
5641,1.509,1.509,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,25,100,
5642,1.38,1.38,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,25,100,
5643,1.324,1.324,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,25,100,
5644,1.266,1.266,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,0,0,
5645,1.284,1.284,0,0,0,0,0,0,0,0,0,4.47317,0,4.21915,0,6.73287,61.2079,0,0,0,
5646,1.503,1.503,27,0.425636,26.5744,0.175159,27,0.189,0,0,-0.189,4.47317,0.189,4.21915,0,6.91316,62.8469,0,0,0,
5647,1.734,1.734,146,7.54812,138.452,0.300428,146,1.022,0,0,-1.022,4.28417,1.022,4.39114,0,7.88809,71.7099,0,0,0,
5648,1.69,1.69,349,81.4251,267.575,0.444748,349,2.443,0,0,-2.443,3.26217,2.443,5.32116,0,10.2186,92.896,0,0,0,
5649,1.726,1.726,520,182.527,337.473,0.504856,520,3.64,2.82083,2.708,-0.819168,0.819168,0.819168,7.54429,0,11,100,0,0,0,
5650,2.161,2.161,624,236.211,387.789,0.517804,624,4.368,4.368,4.19328,0,0,0,8.28973,0,11,100,0,0,0,
5651,2.247,2.247,799,474.996,324.004,0.615541,799,5.593,5.593,5.36928,0,0,0,8.28973,0,11,100,0,0,0,
5652,2.405,2.405,852,574.712,277.288,0.654119,852,5.964,5.964,5.72544,0,0,0,8.28973,0,11,100,0,0,0,
5653,2.56,2.56,618,220.125,397.875,0.507313,618,4.326,4.326,4.15296,0,0,0,8.28973,0,11,100,0,0,0,
5654,2.523,2.523,311,15.1447,295.855,0.295969,311,2.177,2.177,2.08992,0,0,0,8.28973,0,11,100,0,0,0,
5655,2.281,2.281,455,215.015,239.985,0.560536,455,3.185,3.185,3.0576,0,0,0,8.28973,0,11,100,0,0,0,
5656,2.541,2.541,328,207.917,120.083,0.634078,328,2.296,2.64688,2.541,0.350875,0,0,8.28973,0.350875,10.6322,96.6562,0,0,0,
5657,2.839,2.839,128,93.0898,34.9102,0.682515,128,0.896,2.95729,2.839,2.06129,0.385577,0,7.93886,2.06129,8.47136,77.0124,0,0,0,
5658,2.808,2.808,28,0,0,0.8,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,0,0,
5659,2.666,2.666,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,12.75,51,
5660,2.707,2.707,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,3.3,15.918,63.672,
5661,2.721,2.721,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,3.3,19.086,76.344,
5662,2.327,2.327,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,3.3,22.254,89.016,
5663,1.935,1.935,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,2.86042,25,100,
5664,1.468,1.468,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,25,100,
5665,1.259,1.259,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,25,100,
5666,1.145,1.145,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,25,100,
5667,1.078,1.078,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,25,100,
5668,0.965,0.965,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,0,0,
5669,0.985,0.985,0,0,0,0,0,0,0,0,0,2.65073,0,5.87756,0,8.47136,77.0124,0,0,0,
5670,1.137,1.137,40,1.14927,38.8507,0.256515,40,0.28,0,0,-0.28,2.65073,0.28,5.87756,0,8.73847,79.4406,0,0,0,
5671,1.451,1.451,189,26.7632,162.237,0.387125,189,1.323,0,0,-1.323,2.37073,1.323,6.13236,0,10.0005,90.9139,0,0,0,
5672,1.439,1.439,387,125.183,261.817,0.491584,387,2.709,1.66127,1.59482,-1.04773,1.04773,1.04773,7.33629,0,11,100,0,0,0,
5673,1.487,1.487,569,256.798,312.202,0.551007,569,3.983,3.983,3.82368,0,0,0,8.28973,0,11,100,0,0,0,
5674,1.955,1.955,719,395.63,323.37,0.595353,719,5.033,5.033,4.83168,0,0,0,8.28973,0,11,100,0,0,0,
5675,2.027,2.027,808,490.437,317.563,0.621345,808,5.656,5.656,5.42976,0,0,0,8.28973,0,11,100,0,0,0,
5676,2.252,2.252,866,600.464,265.536,0.663869,866,6.062,6.062,5.81952,0,0,0,8.28973,0,11,100,0,0,0,
5677,2.445,2.445,833,606.521,226.479,0.683007,833,5.831,5.831,5.59776,0,0,0,8.28973,0,11,100,0,0,0,
5678,2.612,2.612,743,569.091,173.909,0.706559,743,5.201,5.201,4.99296,0,0,0,8.28973,0,11,100,0,0,0,
5679,2.909,2.909,593,472.862,120.138,0.730452,593,4.151,4.151,3.98496,0,0,0,8.28973,0,11,100,0,0,0,
5680,3.228,3.228,374,295.261,78.739,0.723831,374,2.618,3.3625,3.228,0.7445,0,0,8.28973,0.7445,10.2196,92.905,0,0,0,
5681,3.737,3.737,223,124.405,24.6312,0.8,149.037,1.04326,3.89271,3.737,2.84945,0.818132,0,7.54523,2.84945,7.23251,65.7501,0,0,0,
5682,3.636,3.636,42,0,0,0.8,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,0,0,
5683,3.609,3.609,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,12.75,51,
5684,3.579,3.579,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,3.3,15.918,63.672,
5685,3.403,3.403,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,3.3,19.086,76.344,
5686,2.9,2.9,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,3.3,22.254,89.016,
5687,2.361,2.361,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,2.86042,25,100,
5688,1.866,1.866,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,25,100,
5689,1.603,1.603,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,25,100,
5690,1.466,1.466,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,25,100,
5691,1.34,1.34,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,25,100,
5692,1.234,1.234,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,0,0,
5693,1.247,1.247,0,0,0,0,0,0,0,0,0,3.9494,0,4.69578,0,7.23251,65.7501,0,0,0,
5694,1.44,1.44,48,2.61041,45.3896,0.30423,48,0.336,0,0,-0.336,3.9494,0.336,4.69578,0,7.55304,68.664,0,0,0,
5695,1.637,1.637,217,49.7255,167.275,0.442413,217,1.519,0,0,-1.519,3.6134,1.519,5.00154,0,9.00207,81.837,0,0,0,
5696,1.634,1.634,415,163.943,251.057,0.525442,415,2.905,0.810602,0.778178,-2.0944,2.0944,2.0944,6.38383,0,11,100,0,0,0,
5697,1.734,1.734,603,314.465,288.535,0.582428,603,4.221,4.221,4.05216,0,0,0,8.28973,0,11,100,0,0,0,
5698,2.248,2.248,739,431.407,307.593,0.610604,739,5.173,5.173,4.96608,0,0,0,8.28973,0,11,100,0,0,0,
5699,2.347,2.347,824,519.634,304.366,0.632513,824,5.768,5.768,5.53728,0,0,0,8.28973,0,11,100,0,0,0,
5700,2.641,2.641,860,587.125,272.875,0.6583,860,6.02,6.02,5.7792,0,0,0,8.28973,0,11,100,0,0,0,
5701,2.856,2.856,850,637.489,212.511,0.696161,850,5.95,5.95,5.712,0,0,0,8.28973,0,11,100,0,0,0,
5702,3.15,3.15,569,243.818,325.182,0.540715,569,3.983,3.983,3.82368,0,0,0,8.28973,0,11,100,0,0,0,
5703,3.291,3.291,640,534.559,105.441,0.788304,640,4.48,4.48,4.3008,0,0,0,8.28973,0,11,100,0,0,0,
5704,3.701,3.701,283,126.085,156.915,0.548403,283,1.981,3.85521,3.701,1.87421,0,0,8.28973,1.87421,9.0353,82.1391,0,0,0,
5705,4.017,4.017,101,44.4514,56.5486,0.545963,101,0.707,4.18438,4.017,3.47738,2.05957,0,6.41552,3.47738,5.39002,49.0001,0,0,0,
5706,3.861,3.861,25,0,0,0.8,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,0,0,
5707,3.652,3.652,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,12.75,51,
5708,3.625,3.625,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,3.3,15.918,63.672,
5709,3.528,3.528,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,3.3,19.086,76.344,
5710,3.069,3.069,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,3.3,22.254,89.016,
5711,2.389,2.389,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,2.86042,25,100,
5712,1.896,1.896,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,25,100,
5713,1.633,1.633,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,25,100,
5714,1.428,1.428,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,25,100,
5715,1.352,1.352,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,25,100,
5716,1.289,1.289,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,0,0,
5717,1.266,1.266,0,0,0,0,0,0,0,0,0,5.88086,0,2.93815,0,5.39002,49.0001,0,0,0,
5718,1.479,1.479,46,2.01397,43.986,0.288112,46,0.322,0,0,-0.322,5.88086,0.322,2.93815,0,5.69718,51.7926,0,0,0,
5719,1.684,1.684,212,44.0854,167.915,0.430192,212,1.484,0,0,-1.484,5.55886,1.484,3.23117,0,7.11283,64.6621,0,0,0,
5720,1.632,1.632,410,154.865,255.135,0.517421,410,2.87,0,0,-2.87,4.07486,2.87,4.58161,0,9.85064,89.5512,0,0,0,
5721,1.745,1.745,600,307.018,292.982,0.578038,600,4.2,2.99514,2.87533,-1.20486,1.20486,1.20486,7.19331,0,11,100,0,0,0,
5722,2.253,2.253,776,501.109,274.891,0.639812,776,5.432,5.432,5.21472,0,0,0,8.28973,0,11,100,0,0,0,
