Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
3733,2.287,2.287,896,667.539,228.461,0.693077,121.9,0.243801,0.243801,0.231611,0,0,0,1.00399,0,6,100,0,0,0,
3734,2.587,2.587,811,576.038,234.962,0.672964,130.93,0.261859,0.261859,0.248766,0,0,0,1.00399,0,6,100,0,0,0,
3735,2.835,2.835,672,431.99,240.01,0.638394,144.69,0.289379,1.29337,1.2287,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3736,3.194,3.194,497,264.961,232.039,0.58764,156.444,0.312887,0.312887,0.297243,0,1.43427,0,0,0,4.8,80,0,0,0,
3737,3.687,3.687,299,101.62,197.38,0.499528,155.071,0.310143,0.310143,0.294635,0,1.43427,0,0,0,4.8,80,0,0,0,
3738,3.416,3.416,113,10.169,102.831,0.3446,91.6859,0.183372,0,0,-0.183372,1.43427,0.183372,0,0,4.95342,82.557,0,0,0,
3739,3.28,3.28,15,0.325011,14.675,0.230475,13.3205,0.026641,0,0,-0.026641,1.2509,0.026641,0.12836,0,4.97571,82.9285,0,0,0,
3740,3.135,3.135,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3741,3.043,3.043,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3742,2.549,2.549,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3743,2.094,2.094,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3744,1.603,1.603,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3745,1.312,1.312,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3746,1.115,1.115,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3747,1.011,1.011,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3748,0.896,0.896,0,0,0,0,0,0,0,0,0,1.22426,0,0.147009,0,4.97571,82.9285,0,0,0,
3749,0.885,0.885,20,2.22402,0.440338,0.8,13.1892,0.0263784,0,0,-0.0263784,1.22426,0.0263784,0.147009,0,4.99778,83.2963,0,0,0,
3750,1.029,1.029,124,91.3511,32.6489,0.688045,557.107,1.11421,0,0,-1.11421,1.19788,1.11421,0.165474,0,5.93,98.8333,0,0,0,
3751,1.292,1.292,313,229.851,83.1487,0.686649,736.45,1.4729,1.38923,1.31977,-0.083669,0.083669,0.083669,0.945424,0,6,100,0,0,0,
3752,1.261,1.261,509,391.815,117.185,0.709193,707.792,1.41558,1.41558,1.3448,0,0,0,1.00399,0,6,100,0,0,0,
3753,1.34,1.34,684,537.983,146.017,0.721501,618.531,1.23706,1.23706,1.17521,0,0,0,1.00399,0,6,100,0,0,0,
3754,1.663,1.663,820,648.526,171.474,0.724976,489.043,0.978086,0.978086,0.929181,0,0,0,1.00399,0,6,100,0,0,0,
3755,1.712,1.712,905,711.758,193.242,0.72146,339.496,0.678993,0.678993,0.645043,0,0,0,1.00399,0,6,100,0,0,0,
3756,1.885,1.885,929,715.356,213.644,0.70937,190.155,0.38031,0.38031,0.361295,0,0,0,1.00399,0,6,100,0,0,0,
3757,2.188,2.188,894,663.653,230.347,0.691438,123.327,0.246655,0.246655,0.234322,0,0,0,1.00399,0,6,100,0,0,0,
3758,2.394,2.394,802,558.167,243.833,0.665241,138.247,0.276493,0.276493,0.262669,0,0,0,1.00399,0,6,100,0,0,0,
3759,2.722,2.722,663,413.726,249.274,0.629368,153.403,0.306806,1.3108,1.24526,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3760,3.005,3.005,486,244.134,241.866,0.573851,167.688,0.335376,0.335376,0.318607,0,1.43427,0,0,0,4.8,80,0,0,0,
3761,3.54,3.54,288,86.3902,201.61,0.479943,162.473,0.324947,0.324947,0.3087,0,1.43427,0,0,0,4.8,80,0,0,0,
3762,3.336,3.336,105,6.86863,98.1314,0.318425,88.172,0.176344,0,0,-0.176344,1.43427,0.176344,0,0,4.94754,82.459,0,0,0,
3763,3.252,3.252,15,0.312367,14.6876,0.225497,13.3341,0.0266681,0,0,-0.0266681,1.25793,0.0266681,0.123441,0,4.96985,82.8309,0,0,0,
3764,3.151,3.151,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3765,3.043,3.043,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3766,2.582,2.582,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3767,2.105,2.105,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3768,1.578,1.578,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3769,1.31,1.31,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3770,1.123,1.123,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3771,1.018,1.018,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3772,0.939,0.939,0,0,0,0,0,0,0,0,0,1.23126,0,0.142108,0,4.96985,82.8309,0,0,0,
3773,0.919,0.919,20,2.27849,0.451122,0.8,13.5007,0.0270015,0,0,-0.0270015,1.23126,0.0270015,0.142108,0,4.99244,83.2074,0,0,0,
3774,1.07,1.07,126,94.8356,31.1644,0.697851,572.489,1.14498,0,0,-1.14498,1.20426,1.14498,0.161009,0,5.9504,99.1733,0,0,0,
3775,1.317,1.317,315,233.582,81.4184,0.690945,744.493,1.48899,1.4297,1.35822,-0.0592828,0.0592828,0.0592828,0.962494,0,6,100,0,0,0,
3776,1.294,1.294,516,404.235,111.765,0.719089,721.02,1.44204,1.44204,1.36994,0,0,0,1.00399,0,6,100,0,0,0,
3777,1.444,1.444,690,548.258,141.742,0.72803,624.943,1.24989,1.24989,1.18739,0,0,0,1.00399,0,6,100,0,0,0,
3778,1.709,1.709,829,663.551,165.449,0.73312,493.616,0.987231,0.987231,0.93787,0,0,0,1.00399,0,6,100,0,0,0,
3779,1.896,1.896,915,728.684,186.316,0.729562,340.666,0.681331,0.681331,0.647265,0,0,0,1.00399,0,6,100,0,0,0,
3780,2.108,2.108,944,741.706,202.294,0.720862,185.908,0.371816,0.371816,0.353226,0,0,0,1.00399,0,6,100,0,0,0,
3781,2.312,2.312,910,693.16,216.84,0.703725,113.229,0.226458,0.226458,0.215135,0,0,0,1.00399,0,6,100,0,0,0,
3782,2.535,2.535,821,594.553,226.447,0.680745,124.041,0.248083,0.248083,0.235679,0,0,0,1.00399,0,6,100,0,0,0,
3783,2.791,2.791,679,444.385,234.615,0.644077,139.607,0.279213,1.28321,1.21905,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3784,3.198,3.198,495,259.544,235.456,0.583697,160.042,0.320084,0.320084,0.304079,0,1.43427,0,0,0,4.8,80,0,0,0,
3785,3.598,3.598,295,94.711,200.289,0.490401,159.294,0.318587,0.318587,0.302658,0,1.43427,0,0,0,4.8,80,0,0,0,
3786,3.574,3.574,108,7.74834,100.252,0.325757,89.9087,0.179817,0,0,-0.179817,1.43427,0.179817,0,0,4.95045,82.5074,0,0,0,
3787,3.38,3.38,15,0.302562,14.6974,0.220803,13.3447,0.0266894,0,0,-0.0266894,1.25446,0.0266894,0.125872,0,4.97278,82.8796,0,0,0,
3788,3.193,3.193,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3789,3.111,3.111,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3790,2.614,2.614,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3791,2.085,2.085,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3792,1.613,1.613,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3793,1.318,1.318,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3794,1.104,1.104,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3795,0.981,0.981,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3796,0.904,0.904,0,0,0,0,0,0,0,0,0,1.22777,0,0.144555,0,4.97278,82.8796,0,0,0,
3797,0.884,0.884,26,2.32237,0.45981,0.8,13.8919,0.0277838,0,0,-0.0277838,1.22777,0.0277838,0.144555,0,4.99602,83.267,0,0,0,
3798,1.016,1.016,149,124.415,24.585,0.824158,717.171,1.43434,0.234359,0.222641,-1.19998,1.19998,1.19998,0.164003,0,6,100,0,0,0,
3799,1.255,1.255,345,283.66,61.3402,0.756784,849.209,1.69842,1.69842,1.6135,0,0,0,1.00399,0,6,100,0,0,0,
3800,1.244,1.244,545,449.209,95.7915,0.759722,770.56,1.54112,1.54112,1.46406,0,0,0,1.00399,0,6,100,0,0,0,
3801,1.376,1.376,718,590.87,127.13,0.757822,651.018,1.30204,1.30204,1.23693,0,0,0,1.00399,0,6,100,0,0,0,
3802,1.741,1.741,858,706.768,151.232,0.758983,506.988,1.01398,1.01398,0.963277,0,0,0,1.00399,0,6,100,0,0,0,
3803,1.839,1.839,936,761.753,174.247,0.746453,342.831,0.685662,0.685662,0.651378,0,0,0,1.00399,0,6,100,0,0,0,
3804,1.936,1.936,959,766.796,192.204,0.732364,182.629,0.365259,0.365259,0.346996,0,0,0,1.00399,0,6,100,0,0,0,
3805,2.183,2.183,926,721.635,204.365,0.716015,104.245,0.208491,0.208491,0.198066,0,0,0,1.00399,0,6,100,0,0,0,
3806,2.339,2.339,838,626.374,211.626,0.694586,112.565,0.22513,0.22513,0.213873,0,0,0,1.00399,0,6,100,0,0,0,
3807,2.582,2.582,704,492.685,211.315,0.667302,119.254,0.238508,1.2425,1.18038,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3808,2.812,2.812,524,313.256,210.744,0.617083,133.335,0.266669,0.266669,0.253336,0,1.43427,0,0,0,4.8,80,0,0,0,
3809,3.137,3.137,325,138.018,186.982,0.538978,138.241,0.276481,0.276481,0.262657,0,1.43427,0,0,0,4.8,80,0,0,0,
3810,2.984,2.984,131,19.6421,111.358,0.393065,97.0346,0.194069,0,0,-0.194069,1.43427,0.194069,0,0,4.96237,82.7062,0,0,0,
3811,2.87,2.87,21,1.12253,19.8775,0.302931,17.9191,0.0358381,0,0,-0.0358381,1.24021,0.0358381,0.135848,0,4.99235,83.2059,0,0,0,
3812,2.817,2.817,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3813,2.76,2.76,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3814,2.384,2.384,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3815,1.914,1.914,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3816,1.396,1.396,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3817,1.166,1.166,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3818,1.022,1.022,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3819,0.919,0.919,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3820,0.825,0.825,0,0,0,0,0,0,0,0,0,1.20437,0,0.160935,0,4.99235,83.2059,0,0,0,
3821,0.843,0.843,27,2.35543,0.466356,0.8,14.1044,0.0282088,0,0,-0.0282088,1.20437,0.0282088,0.160935,0,5.01596,83.5993,0,0,0,
3822,0.96,0.96,151,126.085,24.915,0.834573,727.683,1.45537,0.279208,0.265247,-1.17616,1.17616,1.17616,0.180681,0,6,100,0,0,0,
3823,1.236,1.236,346,285.052,60.9481,0.759146,853.08,1.70616,1.70616,1.62085,0,0,0,1.00399,0,6,100,0,0,0,
3824,1.233,1.233,541,443.87,97.1299,0.754432,765.182,1.53036,1.53036,1.45385,0,0,0,1.00399,0,6,100,0,0,0,
3825,1.317,1.317,711,581.254,129.746,0.750718,645.933,1.29187,1.29187,1.22727,0,0,0,1.00399,0,6,100,0,0,0,
3826,1.669,1.669,844,687.169,156.831,0.746835,502.106,1.00421,1.00421,0.954001,0,0,0,1.00399,0,6,100,0,0,0,
3827,1.794,1.794,928,749.761,178.239,0.740231,343.609,0.687218,0.687218,0.652857,0,0,0,1.00399,0,6,100,0,0,0,
3828,1.924,1.924,950,752.004,197.996,0.725545,186.678,0.373356,0.373356,0.354688,0,0,0,1.00399,0,6,100,0,0,0,
3829,2.177,2.177,927,723.283,203.717,0.716709,103.783,0.207566,0.207566,0.197188,0,0,0,1.00399,0,6,100,0,0,0,
3830,2.352,2.352,838,626.037,211.963,0.694336,112.803,0.225605,0.225605,0.214325,0,0,0,1.00399,0,6,100,0,0,0,
3831,2.584,2.584,703,490.106,212.894,0.665875,120.532,0.241065,1.24506,1.1828,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3832,2.95,2.95,528,320.087,207.913,0.620994,130.396,0.260791,0.260791,0.247752,0,1.43427,0,0,0,4.8,80,0,0,0,
3833,3.416,3.416,331,146.913,184.087,0.547646,134.064,0.268129,0.268129,0.254722,0,1.43427,0,0,0,4.8,80,0,0,0,
3834,3.353,3.353,136,22.9861,113.014,0.406001,97.6564,0.195313,0,0,-0.195313,1.43427,0.195313,0,0,4.96341,82.7235,0,0,0,
3835,3.23,3.23,22,1.31199,20.688,0.311246,18.6188,0.0372375,0,0,-0.0372375,1.23896,0.0372375,0.136719,0,4.99457,83.2428,0,0,0,
3836,3.078,3.078,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3837,3.025,3.025,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3838,2.587,2.587,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3839,1.942,1.942,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3840,1.393,1.393,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3841,1.159,1.159,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3842,1.019,1.019,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3843,0.917,0.917,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3844,0.815,0.815,0,0,0,0,0,0,0,0,0,1.20172,0,0.162785,0,4.99457,83.2428,0,0,0,
3845,0.822,0.822,31,2.37754,0.470733,0.8,14.3243,0.0286486,0,0,-0.0286486,1.20172,0.0286486,0.162785,0,5.01853,83.6422,0,0,0,
3846,0.892,0.892,160,133.6,26.4,0.884092,775.514,1.55103,0.377952,0.359054,-1.17308,1.17308,1.17308,0.182839,0,6,100,0,0,0,
3847,1.206,1.206,357,297.949,59.0506,0.78359,886.204,1.77241,1.77241,1.68379,0,0,0,1.00399,0,6,100,0,0,0,
3848,1.262,1.262,554,460.577,93.4227,0.77292,786.973,1.57395,1.57395,1.49525,0,0,0,1.00399,0,6,100,0,0,0,
3849,1.394,1.394,726,601.506,124.494,0.766884,660.589,1.32118,1.32118,1.25512,0,0,0,1.00399,0,6,100,0,0,0,
3850,1.823,1.823,859,708.386,150.614,0.76037,509.956,1.01991,1.01991,0.968916,0,0,0,1.00399,0,6,100,0,0,0,
3851,1.925,1.925,943,772.182,170.818,0.75237,346.073,0.692146,0.692146,0.657539,0,0,0,1.00399,0,6,100,0,0,0,
3852,2.136,2.136,973,788.913,184.087,0.743174,181.91,0.36382,0.36382,0.345629,0,0,0,1.00399,0,6,100,0,0,0,
3853,2.381,2.381,937,740.354,196.646,0.724366,98.8217,0.197643,0.197643,0.187761,0,0,0,1.00399,0,6,100,0,0,0,
3854,2.598,2.598,853,653.289,199.711,0.706515,103.717,0.207434,0.207434,0.197062,0,0,0,1.00399,0,6,100,0,0,0,
3855,2.744,2.744,717,516.602,200.398,0.678657,110.275,0.220549,1.22454,1.16331,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3856,3.164,3.164,538,338.652,199.348,0.631959,121.957,0.243913,0.243913,0.231718,0,1.43427,0,0,0,4.8,80,0,0,0,
3857,3.508,3.508,342,164.689,177.311,0.564557,125.171,0.250342,0.250342,0.237825,0,1.43427,0,0,0,4.8,80,0,0,0,
3858,3.467,3.467,143,28.4469,114.553,0.424808,97.6029,0.195206,0,0,-0.195206,1.43427,0.195206,0,0,4.96332,82.722,0,0,0,
3859,3.326,3.326,25,2.31713,22.6829,0.347155,20.206,0.040412,0,0,-0.040412,1.23907,0.040412,0.136644,0,4.99713,83.2855,0,0,0,
3860,3.164,3.164,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3861,3.048,3.048,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3862,2.602,2.602,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3863,2.053,2.053,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3864,1.569,1.569,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3865,1.299,1.299,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3866,1.121,1.121,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3867,1.04,1.04,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3868,0.949,0.949,0,0,0,0,0,0,0,0,0,1.19866,0,0.164932,0,4.99713,83.2855,0,0,0,
3869,0.93,0.93,31,2.38865,0.472932,0.8,14.3879,0.0287757,0,0,-0.0287757,1.19866,0.0287757,0.164932,0,5.02121,83.6868,0,0,0,
3870,1.099,1.099,159,132.765,26.235,0.878797,770.193,1.54039,0.370505,0.35198,-1.16988,1.16988,1.16988,0.185075,0,6,100,0,0,0,
3871,1.341,1.341,356,296.984,59.0157,0.781837,884.487,1.76897,1.76897,1.68053,0,0,0,1.00399,0,6,100,0,0,0,
3872,1.332,1.332,554,460.673,93.3266,0.773346,788.143,1.57629,1.57629,1.49747,0,0,0,1.00399,0,6,100,0,0,0,
3873,1.56,1.56,724,599.157,124.843,0.765136,659.98,1.31996,1.31996,1.25396,0,0,0,1.00399,0,6,100,0,0,0,
3874,2.052,2.052,855,703.184,151.816,0.757112,509.329,1.01866,1.01866,0.967725,0,0,0,1.00399,0,6,100,0,0,0,
3875,2.256,2.256,938,765.126,172.874,0.748565,346.797,0.693595,0.693595,0.658915,0,0,0,1.00399,0,6,100,0,0,0,
3876,2.42,2.42,965,776.59,188.41,0.737132,185.036,0.370072,0.370072,0.351568,0,0,0,1.00399,0,6,100,0,0,0,
3877,2.669,2.669,937,740.273,196.727,0.724296,98.8746,0.197749,0.197749,0.187862,0,0,0,1.00399,0,6,100,0,0,0,
3878,2.961,2.961,851,649.356,201.644,0.704615,105.109,0.210219,0.210219,0.199708,0,0,0,1.00399,0,6,100,0,0,0,
3879,3.138,3.138,713,508.293,204.707,0.674404,113.706,0.227412,1.2314,1.16983,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3880,3.729,3.729,540,341.683,198.317,0.633528,120.893,0.241785,0.241785,0.229696,0,1.43427,0,0,0,4.8,80,0,0,0,
3881,4.258,4.258,341,161.999,179.001,0.56166,127.06,0.254119,0.254119,0.241413,0,1.43427,0,0,0,4.8,80,0,0,0,
3882,4.159,4.159,144,28.8726,115.127,0.425757,98.0165,0.196033,0,0,-0.196033,1.43427,0.196033,0,0,4.96401,82.7336,0,0,0,
3883,3.888,3.888,26,2.62321,23.3768,0.354651,20.7648,0.0415297,0,0,-0.0415297,1.23824,0.0415297,0.137223,0,4.99876,83.3127,0,0,0,
3884,3.711,3.711,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3885,3.485,3.485,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3886,2.919,2.919,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3887,2.337,2.337,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3888,1.817,1.817,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3889,1.509,1.509,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3890,1.249,1.249,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3891,1.168,1.168,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3892,1.046,1.046,0,0,0,0,0,0,0,0,0,1.19671,0,0.166294,0,4.99876,83.3127,0,0,0,
3893,1.034,1.034,25,2.38879,0.47296,0.8,14.2485,0.0284969,0,0,-0.0284969,1.19671,0.0284969,0.166294,0,5.0226,83.71,0,0,0,
3894,1.203,1.203,146,121.91,24.09,0.807568,701.369,1.40274,0.234523,0.222797,-1.16821,1.16821,1.16821,0.186242,0,6,100,0,0,0,
3895,1.402,1.402,341,278.409,62.591,0.749442,840.674,1.68135,1.68135,1.59728,0,0,0,1.00399,0,6,100,0,0,0,
3896,1.408,1.408,541,444.375,96.6247,0.755678,768.646,1.53729,1.53729,1.46043,0,0,0,1.00399,0,6,100,0,0,0,
3897,1.616,1.616,714,586.096,127.904,0.754962,652.125,1.30425,1.30425,1.23904,0,0,0,1.00399,0,6,100,0,0,0,
3898,2.15,2.15,845,689.259,155.741,0.748556,506.038,1.01208,1.01208,0.961473,0,0,0,1.00399,0,6,100,0,0,0,
3899,2.35,2.35,931,754.859,176.141,0.743174,347.38,0.694759,0.694759,0.660021,0,0,0,1.00399,0,6,100,0,0,0,
3900,2.697,2.697,958,765.453,192.547,0.73186,188.059,0.376119,0.376119,0.357313,0,0,0,1.00399,0,6,100,0,0,0,
3901,3.034,3.034,933,733.395,199.605,0.721139,100.88,0.201759,0.201759,0.191671,0,0,0,1.00399,0,6,100,0,0,0,
3902,3.449,3.449,842,632.515,209.485,0.696928,110.891,0.221783,0.221783,0.210694,0,0,0,1.00399,0,6,100,0,0,0,
3903,3.775,3.775,702,486.324,215.676,0.663549,122.752,0.245503,1.2495,1.18702,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3904,4.096,4.096,527,315.562,211.438,0.617534,133.638,0.267276,0.267276,0.253913,0,1.43427,0,0,0,4.8,80,0,0,0,
3905,4.598,4.598,329,140.988,188.012,0.54073,138.586,0.277173,0.277173,0.263314,0,1.43427,0,0,0,4.8,80,0,0,0,
3906,4.365,4.365,132,18.9429,113.057,0.388498,98.783,0.197566,0,0,-0.197566,1.43427,0.197566,0,0,4.9653,82.7549,0,0,0,
3907,4.118,4.118,22,1.05757,20.9424,0.295011,18.905,0.03781,0,0,-0.03781,1.23671,0.03781,0.138296,0,4.99693,83.2822,0,0,0,
3908,3.904,3.904,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3909,3.645,3.645,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3910,3.013,3.013,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3911,2.517,2.517,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3912,1.855,1.855,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3913,1.569,1.569,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3914,1.359,1.359,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3915,1.254,1.254,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3916,1.135,1.135,0,0,0,0,0,0,0,0,0,1.1989,0,0.164763,0,4.99693,83.2822,0,0,0,
3917,1.082,1.082,27,2.37808,0.470839,0.8,14.2339,0.0284679,0,0,-0.0284679,1.1989,0.0284679,0.164763,0,5.02075,83.6791,0,0,0,
3918,1.243,1.243,152,126.92,25.08,0.841828,733.123,1.46625,0.295815,0.281024,-1.17043,1.17043,1.17043,0.184691,0,6,100,0,0,0,
3919,1.458,1.458,347,286.797,60.2029,0.763312,860.78,1.72156,1.72156,1.63548,0,0,0,1.00399,0,6,100,0,0,0,
3920,1.446,1.446,542,445.954,96.0457,0.757616,771.508,1.54302,1.54302,1.46587,0,0,0,1.00399,0,6,100,0,0,0,
3921,1.62,1.62,711,582.119,128.881,0.752216,650.564,1.30113,1.30113,1.23607,0,0,0,1.00399,0,6,100,0,0,0,
3922,2.127,2.127,849,695.242,153.758,0.752419,508.908,1.01782,1.01782,0.966924,0,0,0,1.00399,0,6,100,0,0,0,
3923,2.211,2.211,930,753.52,176.48,0.74258,348.405,0.69681,0.69681,0.66197,0,0,0,1.00399,0,6,100,0,0,0,
3924,2.435,2.435,958,765.541,192.459,0.731941,189.192,0.378384,0.378384,0.359465,0,0,0,1.00399,0,6,100,0,0,0,
3925,2.696,2.696,931,729.886,201.114,0.719532,101.934,0.203869,0.203869,0.193675,0,0,0,1.00399,0,6,100,0,0,0,
3926,3.077,3.077,844,635.914,208.086,0.698353,109.832,0.219664,0.219664,0.208681,0,0,0,1.00399,0,6,100,0,0,0,
3927,3.424,3.424,706,493.536,212.464,0.666887,120.015,0.24003,1.24402,1.18182,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
3928,3.737,3.737,533,326.352,206.648,0.623834,128.776,0.257552,0.257552,0.244674,0,1.43427,0,0,0,4.8,80,0,0,0,
3929,4.413,4.413,334,148.361,185.639,0.547803,135.157,0.270314,0.270314,0.256798,0,1.43427,0,0,0,4.8,80,0,0,0,
3930,4.153,4.153,140,24.5744,115.426,0.410237,99.4447,0.198889,0,0,-0.198889,1.43427,0.198889,0,0,4.9664,82.7734,0,0,0,
3931,3.908,3.908,24,1.53442,22.4656,0.316633,20.1941,0.0403883,0,0,-0.0403883,1.23538,0.0403883,0.139223,0,5.00019,83.3366,0,0,0,
3932,3.73,3.73,0,0,0,0,0,0,0,0,0,1.195,0,0.167494,0,5.00019,83.3366,0,0,0,
