Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
4375,2.103,2.103,320,249.53,70.4702,0.716368,320,1.92,0,0,-1.92,5.37919,1.92,4.45583,0,6.71833,67.1833,0,0,0,
4376,2.103,2.103,502,374.874,127.126,0.694151,502,3.012,0,0,-3.012,3.45919,3.012,6.18383,0,9.57576,95.7576,0,0,0,
4377,2.309,2.309,675,520.587,154.413,0.710216,675,4.05,3.60281,3.42267,-0.447186,0.447186,0.447186,8.89463,0,10,100,0,0,0,
4378,2.876,2.876,815,651.617,163.383,0.732321,815,4.89,4.89,4.6455,0,0,0,9.2971,0,10,100,0,0,0,
4379,3.011,3.011,903,739.713,163.287,0.752769,903,5.418,5.418,5,0,0,0,9.2971,0,10,100,0,0,0,
4380,3.087,3.087,950,793.518,156.482,0.788698,950,5.7,5.7,5,0,0,0,9.2971,0,10,100,0,0,0,
4381,3.343,3.343,924,771.54,152.46,0.819586,924,5.544,5.544,5,0,0,0,9.2971,0,10,100,0,0,0,
4382,3.691,3.691,842,703.07,138.93,0.864951,842,5.052,5.052,4.7994,0,0,0,9.2971,0,10,100,0,0,0,
4383,3.844,3.844,714,596.19,117.81,0.947952,714,4.284,4.284,4.0698,0,0,0,9.2971,0,10,100,0,0,0,
4384,4.234,4.234,499,321.614,63.6769,0.8,385.291,2.31175,4.45684,4.234,2.1451,0,0,9.2971,2.1451,7.73887,77.3887,0,0,0,
4385,4.784,4.784,317,118.331,23.4286,0.8,141.76,0.850559,5.03579,4.784,4.18523,2.38344,0,7.152,4.18523,3.32725,33.2725,0,0,0,
4386,4.531,4.531,86,0,0,0.8,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,0,0,
4387,4.305,4.305,8,0,0,0.8,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,12,50,
4388,3.82,3.82,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,3.3,15.135,63.0625,
4389,3.799,3.799,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,3.3,18.27,76.125,
4390,3.304,3.304,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,3.3,21.405,89.1875,
4391,2.697,2.697,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,2.73158,24,100,
4392,2.227,2.227,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,24,100,
4393,1.86,1.86,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,24,100,
4394,1.579,1.579,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,24,100,
4395,1.502,1.502,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,24,100,
4396,1.377,1.377,0,0,0,0,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,0,0,
4397,1.382,1.382,14,0,0,0.8,0,0,0,0,0,7.0337,0,2.96677,0,3.32725,33.2725,0,0,0,
4398,1.624,1.624,123,102.705,20.295,0.886046,123,0.738,0,0,-0.738,7.0337,0.738,2.96677,0,4.02738,40.2738,0,0,0,
4399,1.861,1.861,295,203.209,91.7908,0.66149,295,1.77,0,0,-1.77,6.2957,1.77,3.63097,0,5.70655,57.0655,0,0,0,
4400,1.896,1.896,464,301.715,162.285,0.642003,464,2.784,0,0,-2.784,4.5257,2.784,5.22397,0,8.34768,83.4768,0,0,0,
4401,2.038,2.038,450,129.298,320.702,0.473542,450,2.7,0.958305,0.91039,-1.7417,1.7417,1.7417,7.72957,0,10,100,0,0,0,
4402,2.378,2.378,844,694.808,149.192,0.758244,844,5.064,5.064,4.8108,0,0,0,9.2971,0,10,100,0,0,0,
4403,2.494,2.494,915,755.771,159.229,0.762447,915,5.49,5.49,5,0,0,0,9.2971,0,10,100,0,0,0,
4404,2.729,2.729,958,800.262,157.738,0.794817,958,5.748,5.748,5,0,0,0,9.2971,0,10,100,0,0,0,
4405,2.96,2.96,910,759.85,150.15,0.806441,910,5.46,5.46,5,0,0,0,9.2971,0,10,100,0,0,0,
4406,3.208,3.208,848,708.08,139.92,0.870067,848,5.088,5.088,4.8336,0,0,0,9.2971,0,10,100,0,0,0,
4407,3.574,3.574,716,597.86,118.14,0.949038,716,4.296,4.296,4.0812,0,0,0,9.2971,0,10,100,0,0,0,
4408,3.998,3.998,503,322.437,63.8398,0.8,386.277,2.31766,4.20842,3.998,1.89076,0,0,9.2971,1.89076,8.00696,80.0696,0,0,0,
4409,4.545,4.545,322,119.088,23.5785,0.8,142.667,0.856001,4.78421,4.545,3.92821,2.10084,0,7.40634,3.92821,3.86627,38.6627,0,0,0,
4410,4.342,4.342,107,0,0,0.8,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,0,0,
4411,4.122,4.122,14,0,0,0.8,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,12,50,
4412,3.989,3.989,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,3.3,15.135,63.0625,
4413,3.761,3.761,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,3.3,18.27,76.125,
4414,3.335,3.335,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,3.3,21.405,89.1875,
4415,2.74,2.74,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,2.73158,24,100,
4416,2.293,2.293,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,24,100,
4417,1.953,1.953,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,24,100,
4418,1.822,1.822,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,24,100,
4419,1.627,1.627,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,24,100,
4420,1.428,1.428,0,0,0,0,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,0,0,
4421,1.437,1.437,14,0,0,0.8,0,0,0,0,0,6.46552,0,3.47813,0,3.86627,38.6627,0,0,0,
4422,1.679,1.679,123,102.705,20.295,0.892101,123,0.738,0,0,-0.738,6.46552,0.738,3.47813,0,4.5664,45.664,0,0,0,
4423,1.852,1.852,308,228.779,79.2213,0.69171,308,1.848,0,0,-1.848,5.72752,1.848,4.14233,0,6.31956,63.1956,0,0,0,
4424,1.852,1.852,490,352.775,137.225,0.678343,490,2.94,0,0,-2.94,3.87952,2.94,5.80553,0,9.10869,91.0869,0,0,0,
4425,2.037,2.037,680,529.564,150.436,0.715621,680,4.08,3.14048,2.98345,-0.939521,0.939521,0.939521,8.45153,0,10,100,0,0,0,
4426,2.538,2.538,823,664.07,158.93,0.739197,823,4.938,4.938,4.6911,0,0,0,9.2971,0,10,100,0,0,0,
4427,2.565,2.565,916,756.855,159.145,0.762908,916,5.496,5.496,5,0,0,0,9.2971,0,10,100,0,0,0,
4428,2.719,2.719,959,801.082,157.918,0.795079,959,5.754,5.754,5,0,0,0,9.2971,0,10,100,0,0,0,
4429,2.996,2.996,929,775.715,153.285,0.822495,929,5.574,5.574,5,0,0,0,9.2971,0,10,100,0,0,0,
4430,3.24,3.24,843,703.905,139.095,0.86386,843,5.058,5.058,4.8051,0,0,0,9.2971,0,10,100,0,0,0,
4431,3.602,3.602,716,597.86,118.14,0.94744,716,4.296,4.296,4.0812,0,0,0,9.2971,0,10,100,0,0,0,
4432,3.936,3.936,499,323.266,64.0039,0.8,387.27,2.32362,4.14316,3.936,1.81954,0,0,9.2971,1.81954,8.08204,80.8204,0,0,0,
4433,4.395,4.395,317,119.839,23.727,0.8,143.566,0.861394,4.62632,4.395,3.76492,2.02171,0,7.47756,3.76492,4.11346,41.1346,0,0,0,
4434,4.284,4.284,116,0,0,0.8,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,0,0,
4435,4.068,4.068,20,0,0,0.8,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,12,50,
4436,3.966,3.966,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,3.3,15.135,63.0625,
4437,3.845,3.845,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,3.3,18.27,76.125,
4438,3.334,3.334,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,3.3,21.405,89.1875,
4439,2.782,2.782,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,2.73158,24,100,
4440,2.277,2.277,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,24,100,
4441,2.012,2.012,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,24,100,
4442,1.809,1.809,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,24,100,
4443,1.686,1.686,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,24,100,
4444,1.63,1.63,0,0,0,0,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,0,0,
4445,1.647,1.647,6,0,0,0.8,0,0,0,0,0,6.20496,0,3.71263,0,4.11346,41.1346,0,0,0,
4446,1.957,1.957,90,61.2348,28.7652,0.657107,90,0.54,0,0,-0.54,6.20496,0.54,3.71263,0,4.62575,46.2575,0,0,0,
4447,2.108,2.108,315,242.143,72.857,0.708456,315,1.89,0,0,-1.89,5.66496,1.89,4.19863,0,6.41876,64.1876,0,0,0,
4448,2.122,2.122,498,368.283,129.717,0.689733,498,2.988,0,0,-2.988,3.77496,2.988,5.89963,0,9.25343,92.5343,0,0,0,
4449,2.255,2.255,677,524.276,152.724,0.712459,677,4.062,3.27504,3.11129,-0.786957,0.786957,0.786957,8.58883,0,10,100,0,0,0,
4450,2.906,2.906,820,659.158,160.842,0.736275,820,4.92,4.92,4.674,0,0,0,9.2971,0,10,100,0,0,0,
4451,3.047,3.047,898,731.669,166.331,0.747507,898,5.388,5.388,5,0,0,0,9.2971,0,10,100,0,0,0,
4452,3.219,3.219,957,799.496,157.504,0.792812,957,5.742,5.742,5,0,0,0,9.2971,0,10,100,0,0,0,
4453,3.51,3.51,919,767.365,151.635,0.812827,919,5.514,5.514,5,0,0,0,9.2971,0,10,100,0,0,0,
4454,3.67,3.67,832,694.72,137.28,0.851489,832,4.992,4.992,4.7424,0,0,0,9.2971,0,10,100,0,0,0,
4455,3.99,3.99,711,593.685,117.315,0.93921,711,4.266,4.266,4.0527,0,0,0,9.2971,0,10,100,0,0,0,
4456,4.37,4.37,506,324.099,64.1689,0.8,388.268,2.32961,4.6,4.37,2.27039,0,0,9.2971,2.27039,7.6068,76.068,0,0,0,
4457,4.905,4.905,319,120.581,23.874,0.8,144.455,0.866728,5.16316,4.905,4.29643,2.52266,0,7.02671,4.29643,3.07796,30.7796,0,0,0,
4458,4.639,4.639,105,0,0,0.8,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,0,0,
4459,4.364,4.364,14,0,0,0.8,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,12,50,
4460,4.219,4.219,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,3.3,15.135,63.0625,
4461,4.075,4.075,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,3.3,18.27,76.125,
4462,3.509,3.509,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,3.3,21.405,89.1875,
4463,2.934,2.934,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,2.73158,24,100,
4464,2.388,2.388,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,24,100,
4465,2.103,2.103,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,24,100,
4466,1.916,1.916,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,24,100,
4467,1.75,1.75,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,24,100,
4468,1.642,1.642,0,0,0,0,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,0,0,
4469,1.624,1.624,16,0,0,0.8,0,0,0,0,0,7.29647,0,2.73028,0,3.07796,30.7796,0,0,0,
4470,1.872,1.872,114,95.19,18.81,0.837727,114,0.684,0,0,-0.684,7.29647,0.684,2.73028,0,3.72686,37.2686,0,0,0,
4471,2.014,2.014,290,195.039,94.9611,0.653106,290,1.74,0,0,-1.74,6.61247,1.74,3.34588,0,5.37757,53.7757,0,0,0,
4472,2.021,2.021,443,261.676,181.324,0.613788,443,2.658,0,0,-2.658,4.87247,2.658,4.91188,0,7.89917,78.9917,0,0,0,
4473,2.19,2.19,662,496.972,165.028,0.696618,662,3.972,1.75753,1.66966,-2.21447,2.21447,2.21447,7.30408,0,10,100,0,0,0,
4474,2.689,2.689,812,645.952,166.048,0.728819,812,4.872,4.872,4.6284,0,0,0,9.2971,0,10,100,0,0,0,
4475,2.794,2.794,901,735.701,165.299,0.749549,901,5.406,5.406,5,0,0,0,9.2971,0,10,100,0,0,0,
4476,2.907,2.907,878,696.313,181.687,0.726768,878,5.268,5.268,5,0,0,0,9.2971,0,10,100,0,0,0,
4477,3.313,3.313,769,555.136,213.864,0.679443,769,4.614,4.614,4.3833,0,0,0,9.2971,0,10,100,0,0,0,
4478,3.574,3.574,788,657.98,130.02,0.805387,788,4.728,4.728,4.4916,0,0,0,9.2971,0,10,100,0,0,0,
4479,3.765,3.765,695,580.325,114.675,0.916474,695,4.17,4.17,3.9615,0,0,0,9.2971,0,10,100,0,0,0,
4480,4.262,4.262,488,324.936,64.3347,0.8,389.271,2.33563,4.48632,4.262,2.15069,0,0,9.2971,2.15069,7.73297,77.3297,0,0,0,
4481,4.811,4.811,311,121.314,24.0191,0.8,145.333,0.871997,5.06421,4.811,4.19221,2.38966,0,7.14641,4.19221,3.31399,33.1399,0,0,0,
4482,4.59,4.59,107,0,0,0.8,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,0,0,
4483,4.353,4.353,13,0,0,0.8,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,12,50,
4484,4.129,4.129,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,3.3,15.135,63.0625,
4485,4.045,4.045,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,3.3,18.27,76.125,
4486,3.557,3.557,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,3.3,21.405,89.1875,
4487,2.984,2.984,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,2.73158,24,100,
4488,2.526,2.526,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,24,100,
4489,2.218,2.218,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,24,100,
4490,2.05,2.05,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,24,100,
4491,1.964,1.964,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,24,100,
4492,1.794,1.794,0,0,0,0,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,0,0,
4493,1.77,1.77,12,0,0,0.8,0,0,0,0,0,7.04767,0,2.95419,0,3.31399,33.1399,0,0,0,
4494,1.984,1.984,104,86.2804,17.7196,0.769039,104,0.624,0,0,-0.624,7.04767,0.624,2.95419,0,3.90597,39.0597,0,0,0,
4495,2.158,2.158,292,199.419,92.5808,0.658423,292,1.752,0,0,-1.752,6.42367,1.752,3.51579,0,5.56806,55.6806,0,0,0,
4496,2.175,2.175,445,265.697,179.303,0.616738,445,2.67,0,0,-2.67,4.67167,2.67,5.09259,0,8.10105,81.0105,0,0,0,
4497,2.333,2.333,594,365.135,228.865,0.624967,594,3.564,1.56233,1.48421,-2.00167,2.00167,2.00167,7.49559,0,10,100,0,0,0,
4498,2.772,2.772,832,677.107,154.893,0.746443,832,4.992,4.992,4.7424,0,0,0,9.2971,0,10,100,0,0,0,
4499,2.85,2.85,827,608.536,218.464,0.68753,827,4.962,4.962,4.7139,0,0,0,9.2971,0,10,100,0,0,0,
4500,3.129,3.129,674,313.815,360.185,0.557419,674,4.044,4.044,3.8418,0,0,0,9.2971,0,10,100,0,0,0,
4501,3.207,3.207,932,778.22,153.78,0.822559,932,5.592,5.592,5,0,0,0,9.2971,0,10,100,0,0,0,
4502,3.508,3.508,824,688.04,135.96,0.841031,824,4.944,4.944,4.6968,0,0,0,9.2971,0,10,100,0,0,0,
4503,3.843,3.843,693,578.655,114.345,0.91222,693,4.158,4.158,3.9501,0,0,0,9.2971,0,10,100,0,0,0,
4504,4.119,4.119,499,325.776,64.5008,0.8,390.276,2.34166,4.33579,4.119,1.99413,0,0,9.2971,1.99413,7.898,78.98,0,0,0,
4505,4.781,4.781,313,122.036,24.1621,0.8,146.198,0.87719,5.03263,4.781,4.15544,2.2157,0,7.30297,4.15544,3.51778,35.1778,0,0,0,
4506,4.563,4.563,111,0,0,0.8,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,0,0,
4507,4.415,4.415,14,0,0,0.8,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,12,50,
4508,4.354,4.354,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,3.3,15.135,63.0625,
4509,4.174,4.174,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,3.3,18.27,76.125,
4510,3.735,3.735,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,3.3,21.405,89.1875,
4511,3.211,3.211,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,2.73158,24,100,
4512,2.738,2.738,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,24,100,
4513,2.41,2.41,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,24,100,
4514,2.167,2.167,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,24,100,
4515,1.995,1.995,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,24,100,
4516,1.816,1.816,0,0,0,0,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,0,0,
4517,1.782,1.782,17,0,0,0.8,0,0,0,0,0,6.83286,0,3.14752,0,3.51778,35.1778,0,0,0,
4518,2.019,2.019,129,107.715,21.285,0.959684,129,0.774,0,0,-0.774,6.83286,0.774,3.14752,0,4.25206,42.5206,0,0,0,
4519,2.185,2.185,297,209.587,87.4131,0.670452,297,1.782,0,0,-1.782,6.05886,1.782,3.84412,0,5.94262,59.4262,0,0,0,
4520,2.2,2.2,456,287.182,168.818,0.632113,456,2.736,0,0,-2.736,4.27686,2.736,5.44792,0,8.53821,85.3821,0,0,0,
4521,2.36,2.36,660,492.97,167.03,0.694251,660,3.96,2.41914,2.29818,-1.54086,1.54086,1.54086,7.91032,0,10,100,0,0,0,
4522,3.004,3.004,597,248.747,348.253,0.535339,597,3.582,3.582,3.4029,0,0,0,9.2971,0,10,100,0,0,0,
4523,2.914,2.914,864,675.353,188.647,0.71777,864,5.184,5.184,4.9248,0,0,0,9.2971,0,10,100,0,0,0,
4524,3.166,3.166,915,751.816,163.184,0.756032,915,5.49,5.49,5,0,0,0,9.2971,0,10,100,0,0,0,
4525,3.408,3.408,896,748.483,147.517,0.789885,896,5.376,5.376,5,0,0,0,9.2971,0,10,100,0,0,0,
4526,3.68,3.68,824,688.04,135.96,0.839851,824,4.944,4.944,4.6968,0,0,0,9.2971,0,10,100,0,0,0,
4527,4.002,4.002,693,578.655,114.345,0.910584,693,4.158,4.21263,4.002,0.0546316,0,0,9.2971,0.0546316,9.94241,99.4241,0,0,0,
4528,4.445,4.445,495,326.616,64.6672,0.8,391.283,2.3477,4.67895,4.445,2.33125,0.0607018,0,9.24246,2.33125,7.48506,74.8506,0,0,0,
4529,5.004,5.004,311,122.747,24.3029,0.8,147.05,0.8823,5.26737,5,4.38507,2.65098,0,6.91122,4.38507,2.86279,28.6279,0,0,0,
4530,4.786,4.786,162,0,0,0.8,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,0,0,
4531,4.655,4.655,15,0,0,0.8,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,12,50,
4532,4.358,4.358,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,3.3,15.135,63.0625,
4533,4.298,4.298,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,3.3,18.27,76.125,
4534,3.83,3.83,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,3.3,21.405,89.1875,
4535,3.189,3.189,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,2.73158,24,100,
4536,2.737,2.737,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,24,100,
4537,2.418,2.418,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,24,100,
4538,2.133,2.133,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,24,100,
4539,1.984,1.984,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,24,100,
4540,1.857,1.857,0,0,0,0,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,0,0,
4541,1.826,1.826,5,0,0,0.8,0,0,0,0,0,7.52328,0,2.52615,0,2.86279,28.6279,0,0,0,
4542,2.074,2.074,121,101.035,19.965,0.905415,121,0.726,0,0,-0.726,7.52328,0.726,2.52615,0,3.55154,35.5154,0,0,0,
4543,2.236,2.236,305,225.288,79.7123,0.689208,305,1.83,0,0,-1.83,6.79728,1.83,3.17955,0,5.28763,52.8763,0,0,0,
4544,2.27,2.27,515,399.912,115.088,0.713984,515,3.09,0,0,-3.09,4.96728,3.09,4.82655,0,8.21906,82.1906,0,0,0,
4545,2.573,2.573,517,224.911,292.089,0.543668,517,3.102,1.22472,1.16349,-1.87728,1.87728,1.87728,7.60755,0,10,100,0,0,0,
4546,3.041,3.041,600,253.144,346.856,0.537723,600,3.6,3.6,3.42,0,0,0,9.2971,0,10,100,0,0,0,
4547,3.056,3.056,893,722.414,170.586,0.741283,893,5.358,5.358,5,0,0,0,9.2971,0,10,100,0,0,0,
4548,3.238,3.238,932,773.335,158.665,0.769327,932,5.592,5.592,5,0,0,0,9.2971,0,10,100,0,0,0,
4549,3.481,3.481,907,757.303,149.697,0.798636,907,5.442,5.442,5,0,0,0,9.2971,0,10,100,0,0,0,
4550,3.695,3.695,829,692.215,136.785,0.843733,829,4.974,4.974,4.7253,0,0,0,9.2971,0,10,100,0,0,0,
4551,3.993,3.993,675,563.625,111.375,0.885324,675,4.05,4.20316,3.993,0.153158,0,0,9.2971,0.153158,9.83856,98.3856,0,0,0,
4552,4.431,4.431,419,349.865,69.135,0.854472,419,2.514,4.66421,4.431,2.15021,0.170175,0,9.14394,2.15021,7.57204,75.7204,0,0,0,
4553,4.736,4.736,140,115.164,24.8363,0.757339,140,0.84,4.98526,4.736,4.14526,2.5593,0,6.99373,4.14526,3.20255,32.0255,0,0,0,
4554,4.135,4.135,42,0,0,0.8,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,0,0,
4555,3.836,3.836,5,0,0,0.8,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,12,50,
4556,3.73,3.73,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,3.3,15.135,63.0625,
4557,3.785,3.785,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,3.3,18.27,76.125,
4558,3.275,3.275,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,3.3,21.405,89.1875,
4559,2.788,2.788,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,2.73158,24,100,
4560,2.257,2.257,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,24,100,
4561,1.931,1.931,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,24,100,
4562,1.738,1.738,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,24,100,
4563,1.576,1.576,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,24,100,
4564,1.464,1.464,0,0,0,0,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,0,0,
4565,1.47,1.47,13,0,0,0.8,0,0,0,0,0,7.16515,0,2.84846,0,3.20255,32.0255,0,0,0,
4566,1.713,1.713,115,96.025,18.975,0.86532,115,0.69,0,0,-0.69,7.16515,0.69,2.84846,0,3.85714,38.5714,0,0,0,
4567,1.929,1.929,290,196.63,93.3704,0.655899,290,1.74,0,0,-1.74,6.47515,1.74,3.46946,0,5.50785,55.0785,0,0,0,
4568,1.918,1.918,481,336.231,144.769,0.666868,481,2.886,0,0,-2.886,4.73515,2.886,5.03546,0,8.24575,82.4575,0,0,0,
4569,2.012,2.012,651,475.483,175.517,0.684326,651,3.906,2.05685,1.95401,-1.84915,1.84915,1.84915,7.63286,0,10,100,0,0,0,
4570,2.538,2.538,797,618.719,178.281,0.713825,797,4.782,4.782,4.5429,0,0,0,9.2971,0,10,100,0,0,0,
4571,2.595,2.595,886,710.863,175.137,0.734856,886,5.316,5.316,5,0,0,0,9.2971,0,10,100,0,0,0,
4572,2.809,2.809,938,780.037,157.963,0.773485,938,5.628,5.628,5,0,0,0,9.2971,0,10,100,0,0,0,
4573,2.955,2.955,906,756.679,149.321,0.796778,906,5.436,5.436,5,0,0,0,9.2971,0,10,100,0,0,0,
4574,3.245,3.245,830,693.05,136.95,0.843509,830,4.98,4.98,4.731,0,0,0,9.2971,0,10,100,0,0,0,
4575,3.531,3.531,585,484.366,100.634,0.765875,585,3.51,3.71684,3.531,0.206842,0,0,9.2971,0.206842,9.78197,97.8197,0,0,0,
4576,3.916,3.916,309,192.282,116.718,0.628538,309,1.854,4.12211,3.916,2.26811,0.229825,0,9.09025,2.26811,7.39118,73.9118,0,0,0,
4577,4.272,4.272,50,1.68948,48.3105,0.268987,50,0.3,4.49684,4.272,4.19684,2.74994,0,6.82215,4.19684,2.96732,29.6732,0,0,0,
4578,3.434,3.434,21,0,0,0.8,0,0,0,0,0,7.4131,0,2.62531,0,2.96732,29.6732,0,0,0,
4579,3.052,3.052,5,0,0,0.8,0,0,0,0,0,7.4131,0,2.62531,0,2.96732,29.6732,0,12,50,
