Time step,Grid total load,Grid net load,S1 total load,S2 total load,
2534,33075,-136248,-51660,-84588,
2535,39025,-99292.1,-37054.5,-62237.6,
2536,47460,-46657.2,-16254,-30403.2,
2537,58800,0,0,0,
2538,62755,62755,26895,35860,
2539,65590,65590,28110,37480,
2540,71925,187425,80325,107100,
2541,69965,185465,79485,105980,
2542,56315,171815,73635,98180,
2543,42070,140252,59003.7,81248.3,
2544,28070,28070,12030,16040,
2545,18480,18480,7920,10560,
2546,16870,16870,7230,9640,
2547,16380,16380,7020,9360,
2548,16100,16100,6900,9200,
2549,17675,17675,7575,10100,
2550,23415,23415,10035,13380,
2551,32760,1625.39,4602.58,-2977.2,
2552,29575,-69819.8,-25971,-43848.8,
2553,25025,-114612,-43567.5,-71044,
2554,25130,-140894,-53782.5,-87112,
2555,25445,-164988,-63138,-101850,
2556,29120,-165880,-62520,-103360,
2557,33565,-155989,-59316,-96672.8,
2558,40425,-130217,-49023,-81194.4,
2559,47355,-91841.7,-33826.5,-58015.2,
2560,57820,-38276.3,-12583.5,-25692.8,
2561,73850,0,0,0,
2562,75600,75600,32400,43200,
2563,77350,77350,33150,44200,
2564,80360,195860,83940,111920,
2565,76755,192255,82395,109860,
2566,61635,177135,75915,101220,
2567,46305,144487,60818.7,83668.3,
2568,29575,29575,12675,16900,
2569,24605,24605,10545,14060,
2570,20860,20860,8940,11920,
2571,17395,17395,7455,9940,
2572,16100,16100,6900,9200,
2573,17675,17675,7575,10100,
2574,23415,23415,10035,13380,
2575,32760,12207.5,9423.61,2783.86,
2576,29575,-71798.9,-26740.5,-45058.4,
2577,25095,-116081,-44136,-71944.8,
2578,30695,-142806,-54304.5,-88501.6,
2579,33705,-161295,-60555,-100740,
2580,37380,-118749,-44685,-74064,
2581,43610,-141766,-53386.5,-88379.2,
2582,49875,-106914,-39586.5,-67327.2,
2583,56490,-80507.7,-29056.5,-51451.2,
2584,68740,-18780.2,-4569,-14211.2,
2585,80080,0,0,0,
2586,81060,81060,34740,46320,
2587,80640,80640,34560,46080,
2588,84000,199500,85500,114000,
2589,81270,196770,84330,112440,
2590,65065,180565,77385,103180,
2591,50190,148372,62483.7,85888.3,
2592,34895,34895,14955,19940,
2593,25760,25760,11040,14720,
2594,16870,16870,7230,9640,
2595,16380,16380,7020,9360,
2596,16100,16100,6900,9200,
2597,17675,17675,7575,10100,
2598,23415,23415,10035,13380,
2599,32760,22059.6,13547.2,8512.33,
2600,29575,-71798.9,-26740.5,-45058.4,
2601,25025,-115711,-43995,-71716,
2602,27300,-144002,-54904.5,-89097.6,
2603,30590,-160723,-61275,-99448,
2604,33180,-161820,-60780,-101040,
2605,37205,-150150,-56901,-93248.8,
2606,41160,-80004.9,-29470.5,-50534.4,
2607,46200,-55833.6,-19872,-35961.6,
2608,51730,-39748.4,-13398,-26350.4,
2609,61810,0,0,0,
2610,63350,63350,27150,36200,
2611,64995,64995,27855,37140,
2612,63665,179165,76785,102380,
2613,56105,171605,73545,98060,
2614,42700,158200,67800,90400,
2615,32690,130872,54983.7,75888.3,
2616,22260,22260,9540,12720,
2617,18620,18620,7980,10640,
2618,16940,16940,7260,9680,
2619,16415,16415,7035,9380,
2620,16205,16205,6945,9260,
2621,17815,17815,7635,10180,
2622,23800,23800,10200,13600,
2623,33530,1004.69,4535.63,-3530.94,
2624,30730,-69764.3,-25903.5,-43860.8,
2625,26600,-113916,-43234.5,-70681.6,
2626,26950,-145891,-55653,-90238.4,
2627,27300,-165838,-63300,-102538,
2628,28595,-166405,-62745,-103660,
2629,32095,-162118,-61245,-100873,
2630,36575,-139125,-52639.5,-86485.6,
2631,42210,-101385,-37741.5,-63643.2,
2632,48965,-49110.4,-17148,-31962.4,
2633,60340,0,0,0,
2634,64225,64225,27525,36700,
2635,66500,66500,28500,38000,
2636,70175,185675,79575,106100,
2637,69370,184870,79230,105640,
2638,55055,170555,73095,97460,
2639,40110,138292,58163.7,80128.3,
2640,26810,26810,11490,15320,
2641,20125,20125,8625,11500,
2642,16940,16940,7260,9680,
2643,16415,16415,7035,9380,
2644,16205,16205,6945,9260,
2645,17815,17815,7635,10180,
2646,23800,23800,10200,13600,
2647,33530,-7336.52,1224.37,-8560.9,
2648,30730,-77021,-28725,-48296,
2649,26600,-121613,-46227,-75385.6,
2650,26950,-153808,-58731,-95076.8,
2651,27300,-167700,-63300,-104400,
2652,27930,-167070,-63030,-104040,
2653,31920,-163080,-61320,-101760,
2654,35910,-141989,-53779.5,-88209.6,
2655,43960,-100954,-37504.5,-63449.6,
2656,53725,-45669.8,-15621,-30048.8,
2657,66500,0,0,0,
2658,69300,69300,29700,39600,
2659,72415,72415,31035,41380,
2660,77245,192745,82605,110140,
2661,74515,190015,81435,108580,
2662,59115,174615,74835,99780,
2663,42665,140847,59258.7,81588.3,
2664,27860,27860,11940,15920,
2665,18480,18480,7920,10560,
2666,16870,16870,7230,9640,
2667,16380,16380,7020,9360,
2668,16100,16100,6900,9200,
2669,17675,17675,7575,10100,
2670,23415,23415,10035,13380,
2671,32760,17476.8,11131.1,6345.64,
2672,29575,-52447.7,-19216.5,-33231.2,
2673,25025,-95920,-36300,-59620,
2674,25130,-137156,-52329,-84827.2,
2675,27160,-126990,-48295.5,-78694.4,
2676,32305,-133280,-50536.5,-82743.2,
2677,39655,-132307,-49866,-82440.8,
2678,47845,-100148,-37036.5,-63111.2,
2679,56420,-53310.1,-18484.5,-34825.6,
2680,63805,0,0,0,
2681,75845,0,0,0,
2682,77735,77735,33315,44420,
2683,78785,78785,33765,45020,
2684,83265,198765,85185,113580,
2685,83195,198695,85155,113540,
2686,68215,183715,78735,104980,
2687,50995,149177,62828.7,86348.3,
2688,35805,35805,15345,20460,
2689,28945,28945,12405,16540,
2690,24465,24465,10485,13980,
2691,22365,22365,9585,12780,
2692,20475,20475,8775,11700,
2693,21210,21210,9090,12120,
2694,26250,26250,11250,15000,
2695,37765,37765,16185,21580,
2696,34580,-1212.55,7248.5,-8461.05,
2697,33635,-86430.4,-32268,-54162.4,
2698,45640,-129180,-48412.5,-80768,
2699,48510,-132468,-49576.5,-82891.2,
2700,57540,-117280,-43312.5,-73968,
2701,62300,-45231.1,-15109.5,-30121.6,
2702,65730,-29046.9,-8680.5,-20366.4,
2703,72835,-178.4,0,-178.4,
2704,74830,0,0,0,
2705,88690,0,0,0,
2706,86380,86380,37020,49360,
2707,82845,82845,35505,47340,
2708,88970,204470,87630,116840,
2709,88970,204470,87630,116840,
2710,74025,189525,81225,108300,
2711,58835,157017,66188.7,90828.3,
2712,43120,43120,18480,24640,
2713,36575,36575,15675,20900,
2714,30380,30380,13020,17360,
2715,26145,26145,11205,14940,
2716,18865,18865,8085,10780,
2717,22015,22015,9435,12580,
2718,23415,23415,10035,13380,
2719,37590,37590,16110,21480,
2720,37730,6779.26,14758,-7978.74,
2721,37730,-103886,-38892,-64993.6,
2722,46200,-126202,-47232,-78969.6,
2723,48790,-102941,-38085,-64856,
2724,51730,-47444.9,-16390.5,-31054.4,
2725,52955,-116588,-43225.5,-73362.4,
2726,58240,-69741.8,-24801,-44940.8,
2727,60585,-32872.5,-10372.5,-22500,
2728,66115,-6891.8,-51,-6840.8,
2729,76685,0,0,0,
2730,76720,76720,32880,43840,
2731,77595,77595,33255,44340,
2732,82040,197540,84660,112880,
2733,80185,195685,83865,111820,
2734,64260,179760,77040,102720,
2735,48370,146552,61703.7,84848.3,
2736,34195,34195,14655,19540,
2737,27685,27685,11865,15820,
2738,24465,24465,10485,13980,
2739,23030,23030,9870,13160,
2740,21630,21630,9270,12360,
2741,22925,22925,9825,13100,
2742,25830,25830,11070,14760,
2743,38220,23185.1,14047.6,9137.57,
2744,35630,-63325,-23205,-40120,
2745,36295,-103781,-38908.5,-64872.8,
2746,44205,-125118,-46890,-78228,
2747,46690,-140665,-52836,-87828.8,
2748,50295,-137500,-51462,-86037.6,
2749,54880,-130056,-48385.5,-81670.4,
2750,63315,-102050,-37161,-64888.8,
2751,69195,-68462.4,-23868,-44594.4,
2752,78155,-16402,-3270,-13132,
2753,91875,0,0,0,
2754,89145,89145,38205,50940,
2755,89950,89950,38550,51400,
2756,93030,208530,89370,119160,
2757,87710,203210,87090,116120,
2758,71400,186900,80100,106800,
2759,56035,154217,64988.7,89228.3,
2760,38325,38325,16425,21900,
2761,31290,31290,13410,17880,
2762,26705,26705,11445,15260,
2763,16380,16380,7020,9360,
2764,16100,16100,6900,9200,
2765,17675,17675,7575,10100,
2766,23415,23415,10035,13380,
2767,32760,27209,14040,13169,
2768,33250,-63860.7,-21439.9,-42420.8,
2769,33390,-107566,-40495.5,-67070.4,
2770,42070,-128133,-48147,-79985.6,
2771,47215,-143658,-53979,-89679.2,
2772,51030,-143720,-53130,-90590.4,
2773,58695,-130199,-48289.5,-81909.6,
2774,66605,-99639.4,-36093,-63546.4,
2775,76510,-61147.4,-20733,-40414.4,
2776,87815,-6805.6,0,-6805.6,
2777,100695,0,0,0,
2778,97160,97160,41640,55520,
2779,96075,96075,41175,54900,
2780,99575,215075,92175,122900,
2781,91700,207200,88800,118400,
2782,73605,189105,81045,108060,
2783,57960,156142,65813.7,90328.3,
2784,42770,42770,18330,24440,
2785,36050,36050,15450,20600,
2786,29890,29890,12810,17080,
2787,27195,27195,11655,15540,
2788,24815,24815,10635,14180,
2789,24570,24570,10530,14040,
2790,29330,29330,12570,16760,
2791,40740,40740,17460,23280,
2792,38325,-44661.2,-10261.4,-34399.8,
2793,38605,-78161.9,-28855.5,-49306.4,
2794,47880,-111987,-41638.5,-70348.8,
2795,50925,-125655,-46831.5,-78823.2,
2796,55580,-105167,-38680.5,-66486.4,
2797,62965,-76891.4,-27393,-49498.4,
2798,69580,-69396.8,-24216,-45180.8,
2799,77770,-28221.8,-7881,-20340.8,
2800,85855,0,0,0,
2801,95935,0,0,0,
2802,91735,91735,39315,52420,
2803,87710,87710,37590,50120,
2804,88760,204260,87540,116720,
2805,87045,202545,86805,115740,
2806,69930,185430,79470,105960,
2807,53655,151837,63968.7,87868.3,
2808,38220,38220,16380,21840,
2809,30030,30030,12870,17160,
2810,25620,25620,10980,14640,
2811,22645,22645,9705,12940,
2812,19565,19565,8385,11180,
2813,20440,20440,8760,11680,
2814,23800,23800,10200,13600,
2815,36505,36505,15645,20860,
2816,34790,-53055,-10993.8,-42061.2,
2817,33390,-111964,-42205.5,-69758.4,
2818,40740,-140458,-52992,-87465.6,
2819,42980,-152020,-56580,-95440,
2820,45220,-149780,-55620,-94160,
2821,51555,-143445,-52905,-90540,
2822,56175,-118865,-43983,-74882.4,
2823,62650,-81164.6,-29067,-52097.6,
2824,73710,-26344.5,-7312.5,-19032,
2825,83685,0,0,0,
2826,82145,82145,35205,46940,
2827,82460,82460,35340,47120,
2828,85015,200515,85935,114580,
2829,82740,198240,84960,113280,
2830,66255,181755,77895,103860,
2831,49840,148022,62333.7,85688.3,
2832,35105,35105,15045,20060,
2833,26425,26425,11325,15100,
2834,16870,16870,7230,9640,
2835,16380,16380,7020,9360,
2836,16100,16100,6900,9200,
2837,17675,17675,7575,10100,
2838,23415,23415,10035,13380,
2839,32760,14175.4,10658.4,3517.09,
2840,29575,-78395.9,-29305.5,-49090.4,
2841,25900,-121433,-46185,-75248,
2842,33495,-145504,-55242,-90261.6,
2843,35280,-159720,-59880,-99840,
2844,39515,-155485,-58065,-97420,
2845,44380,-150505,-55980,-94524.8,
2846,49875,-124726,-46512,-78213.6,
2847,56945,-86429.8,-31341,-55088.8,
2848,68320,-22938.5,-6202.5,-16736,
2849,80780,0,0,0,
2850,81095,81095,34755,46340,
2851,82110,82110,35190,46920,
2852,86800,202300,86700,115600,
2853,83230,198730,85170,113560,
2854,67095,182595,78255,104340,
2855,51205,149387,62918.7,86468.3,
2856,33320,33320,14280,19040,
2857,27790,27790,11910,15880,
2858,23660,23660,10140,13520,
2859,20020,20020,8580,11440,
2860,17640,17640,7560,10080,
2861,18235,18235,7815,10420,
2862,23415,23415,10035,13380,
2863,33670,9472.7,8730.45,742.254,
2864,30835,-79334.9,-29620.5,-49714.4,
2865,29470,-111706,-42261,-69444.8,
2866,37065,-133577,-50463,-83114.4,
2867,39305,-144971,-54804,-90167.2,
2868,44590,-150410,-55890,-94520,
2869,49070,-138285,-51816,-86468.8,
2870,56175,-121944,-45180,-76764,
2871,62195,-81839.5,-29347.5,-52492,
2872,71960,-3769.6,0,-3769.6,
2873,80710,0,0,0,
2874,82530,82530,35370,47160,
2875,82600,82600,35400,47200,
2876,87220,202720,86880,115840,
2877,85050,200550,85950,114600,
2878,69965,185465,79485,105980,
2879,54915,153097,64508.7,88588.3,
2880,39760,39760,17040,22720,
2881,32305,32305,13845,18460,
2882,27790,27790,11910,15880,
2883,23205,23205,9945,13260,
2884,17115,17115,7335,9780,
2885,17675,17675,7575,10100,
2886,22680,22680,9720,12960,
2887,31010,8395.64,9753.6,-1357.96,
2888,33670,-76280,-28320,-47960,
2889,34650,-115322,-43461,-71860.8,
2890,41720,-138158,-52059,-86099.2,
2891,43540,-151460,-56340,-95120,
2892,46655,-148345,-55005,-93340,
2893,49280,-145720,-53880,-91840,
2894,52640,-123500,-45925.5,-77574.4,
2895,58100,-85274.8,-30846,-54428.8,
2896,66745,-35068.7,-10981.5,-24087.2,
2897,80675,0,0,0,
2898,79660,79660,34140,45520,
2899,79065,79065,33885,45180,
2900,83160,198660,85140,113520,
2901,82740,198240,84960,113280,
2902,65100,180600,77400,103200,
2903,51065,149247,62858.7,86388.3,
2904,30520,30520,13080,17440,
2905,27720,27720,11880,15840,
2906,23205,23205,9945,13260,
2907,20405,20405,8745,11660,
2908,18480,18480,7920,10560,
2909,19460,19460,8340,11120,
2910,22680,22680,9720,12960,
2911,33180,506.225,5220.91,-4714.68,
2912,31535,-82153.3,-30688.5,-51464.8,
2913,33285,-119985,-45328.5,-74656.8,
2914,42350,-141266,-53242.5,-88024,
2915,45150,-149850,-55650,-94200,
2916,49000,-146000,-54000,-92000,
2917,53900,-141100,-51900,-89200,
2918,60550,-110312,-40483.5,-69828.8,
2919,68810,-69727,-24375,-45352,
2920,76930,-21805.1,-5419.5,-16385.6,
2921,93730,0,0,0,
2922,89915,89915,38535,51380,
2923,89285,89285,38265,51020,
2924,91070,206570,88530,118040,
2925,89460,204960,87840,117120,
2926,75635,191135,81915,109220,
2927,57575,155757,65648.7,90108.3,
2928,43365,43365,18585,24780,
2929,32970,32970,14130,18840,
2930,23940,23940,10260,13680,
2931,16415,16415,7035,9380,
2932,16135,16135,6915,9220,
2933,17675,17675,7575,10100,
2934,22680,22680,9720,12960,
2935,30555,22727.2,13095,9632.21,
2936,30870,-67539.8,-23759,-43780.8,
2937,32305,-111290,-41986.5,-69303.2,
2938,43435,-129406,-48588,-80818.4,
2939,49035,-102476,-37894.5,-64581.6,
2940,54950,-113274,-41857.5,-71416,
2941,59675,-78862,-28290,-50572,
2942,64610,-97016.5,-35152.5,-61864,
2943,69860,-38110.9,-12040.5,-26070.4,
2944,82355,0,0,0,
2945,85715,0,0,0,
2946,78855,78855,33795,45060,
2947,76685,76685,32865,43820,
2948,79975,195475,83775,111700,
2949,64190,179690,77010,102680,
2950,57470,172970,74130,98840,
2951,32725,130907,54998.7,75908.3,
2952,22295,22295,9555,12740,
2953,21770,21770,9330,12440,
2954,19075,19075,8175,10900,
2955,17675,17675,7575,10100,
2956,16975,16975,7275,9700,
2957,17815,17815,7635,10180,
2958,23065,23065,9885,13180,
2959,31325,31325,13425,17900,
2960,28595,28595,12255,16340,
2961,25795,-63836.2,-16052.7,-47783.6,
2962,26390,-113906,-43239,-70667.2,
2963,29925,-122026,-46255.5,-75770.4,
2964,31920,-163080,-61320,-101760,
2965,34230,-154664,-58774.5,-95889.6,
2966,37380,-76308.3,-28183.5,-48124.8,
2967,42770,0,0,0,
2968,39305,0,0,0,
2969,36050,0,0,0,
2970,42385,42385,18165,24220,
2971,45815,45815,19635,26180,
2972,50890,166390,71310,95080,
2973,55405,170905,73245,97660,
2974,45255,160755,68895,91860,
2975,33285,131467,55238.7,76228.3,
2976,22540,22540,9660,12880,
2977,18655,18655,7995,10660,
2978,16975,16975,7275,9700,
2979,16450,16450,7050,9400,
2980,16240,16240,6960,9280,
2981,17815,17815,7635,10180,
2982,23065,23065,9885,13180,
2983,31325,8155.41,9749,-1593.59,
2984,28595,-70799.8,-26391,-44408.8,
2985,25795,-117580,-44691,-72888.8,
2986,26390,-146891,-56064,-90827.2,
2987,26740,-159076,-60787.5,-98288,
2988,25760,-164673,-63003,-101670,
2989,26600,-168400,-63600,-104800,
2990,30205,-123285,-46734,-76551.2,
2991,34090,-90153.5,-33697.5,-56456,
2992,40495,-42968.7,-15096.8,-27871.9,
2993,48335,0,0,0,
2994,53725,53725,23025,30700,
2995,56770,56770,24330,32440,
2996,62790,178290,76410,101880,
2997,66535,182035,78015,104020,
2998,54880,170380,73020,97360,
2999,41125,139307,58598.7,80708.3,
3000,27755,27755,11895,15860,
3001,18515,18515,7935,10580,
3002,16905,16905,7245,9660,
3003,16415,16415,7035,9380,
3004,16135,16135,6915,9220,
3005,17675,17675,7575,10100,
3006,22680,22680,9720,12960,
3007,30555,-17734.6,-3490.18,-14244.5,
3008,27475,-74558.6,-27897,-46661.6,
3009,24185,-116991,-44526,-72464.8,
3010,24570,-116606,-44361,-72244.8,
3011,24885,-98918.7,-37471.5,-61447.2,
3012,26810,-69506.2,-25959,-43547.2,
3013,30520,-67555.4,-25053,-42502.4,
3014,34020,-73731,-27315,-46416,
3015,39270,-70680,-25920,-44760,
3016,46130,-47987.2,-16824,-31163.2,
3017,56070,0,0,0,
3018,59255,59255,25395,33860,
3019,61180,61180,26220,34960,
3020,64785,180285,77265,103020,
3021,64225,179725,77025,102700,
3022,42770,158270,67830,90440,
3023,32725,130907,54998.7,75908.3,
